year,n_days,total_return,ann_return,ann_vol,sharpe,max_drawdown,win_ratio
2020,223,0.14137056426625927,0.161167067338855,0.2959301814221709,0.544611795134663,-0.2465077201277217,0.5426008968609866
2021,243,0.03944330946077512,0.04093367935601444,0.26251498442128435,0.15592892514784612,-0.22257341786114082,0.48559670781893005
2022,242,-0.22856613369890422,-0.23679427020273502,0.24348761583293038,-0.9725105295096896,-0.3262785230306602,0.45041322314049587
2023,242,-0.012170266843345434,-0.012669971272646463,0.24454661631578473,-0.05181004531375581,-0.2761012744204965,0.44214876033057854
2024,242,0.39014083896872176,0.4091924989466236,0.24002964687386596,1.7047581591521135,-0.11007280638743244,0.5371900826446281
2025,200,0.1272211456084893,0.16287089313855918,0.1754367044850351,0.928374102880234,-0.1307456937297452,0.53
