trade_date,daily_return,equity
2020-08-21,0.010804260894916965,1.0270903997638892
2020-08-24,-0.006687234326116768,1.0202220055865632
2020-08-25,0.00254808225232069,1.0228216151724254
2020-08-26,-0.018228209727719585,1.0041774082570176
2020-08-27,0.002781455499864194,1.0069704830320534
2020-08-28,0.02512156161436141,1.0322671540653865
2020-08-31,-0.0036725142358944676,1.028476138246835
2020-09-01,0.004810272084835643,1.0334233883045632
2020-09-02,-0.0014100923587081482,1.0319661658814046
2020-09-03,-0.02148692702179041,1.009792384186154
2020-09-04,-0.002730213606540577,1.007035435279068
2020-09-07,-0.011506124458984099,0.9954483602261398
2020-09-08,0.01735426200941063,1.0127236318863424
2020-09-09,-0.021011805209384542,0.9914444802022061
2020-09-10,-0.00173432983015324,0.9897249884652507
2020-09-11,-0.00869813063829187,0.9811162312195981
2020-09-14,0.009972083909964588,0.9909000046027482
2020-09-15,0.00028078028646301895,0.9911782297898968
2020-09-16,0.0027749176086771707,0.9939286677130782
2020-09-17,0.0010603982149586615,0.9949826278981173
2020-09-18,0.022297351260679592,1.0171681050506358
2020-09-21,-0.006948436243075025,1.010100377324202
2020-09-22,-0.020965044525994014,0.9889235779378769
2020-09-23,-0.001310332061754978,0.9876277596670794
2020-09-24,-0.023679514862268564,0.9642412134536538
2020-09-25,0.0011809758975579454,0.9653799590861747
2020-09-28,-0.001967803621471642,0.9634802809065888
2020-09-29,-0.009971953445406282,0.9538725003998213
2020-09-30,0.005891179252972963,0.9594919342841582
2020-10-09,0.0141734922317062,0.9730912857611196
2020-10-12,0.031589502500715204,1.0038307553660946
2020-10-13,0.006894284109404292,1.0107514497913463
2020-10-14,-0.00328932032509599,1.0074267645039274
2020-10-15,0.011386541680483697,1.0188978713479862
2020-10-16,0.014752749466845275,1.033929416376285
2020-10-19,0.002966386542750129,1.036996450683177
2020-10-20,0.0005898460439836736,1.0376081189372377
2020-10-21,0.005400134269227734,1.0432113420983398
2020-10-22,-0.009797665438381639,1.032990306386935
2020-10-23,0.014677632602531595,1.048152158586059
2020-10-26,-0.007958776246519528,1.039810150083566
2020-10-27,0.0033740771030376835,1.043318549702469
2020-10-28,0.011904118505700612,1.055738337357323
2020-10-29,0.0027652538830375737,1.058657721894172
2020-10-30,-0.006075510678437479,1.0522258355999936
2020-11-02,0.01601502197801763,1.0690772554829653
2020-11-03,0.00960521595580858,1.0793459733953223
2020-11-04,0.008108104958007956,1.088097423833615
2020-11-05,-0.0076571644001969625,1.0797656829758902
2020-11-06,0.0045580041473640325,1.0846872594370756
2020-11-09,0.011146158981986268,1.0967773560764962
2020-11-10,0.004110939168373499,1.1012861410685764
2020-11-11,-0.012761211932833158,1.0872323952237082
2020-11-12,0.024938724311573957,1.1143465841908045
2020-11-13,-0.024257563359161183,1.0873152513207311
2020-11-16,0.005034019914135286,1.0927888179488225
2020-11-17,0.0029588649525110386,1.096022232482747
2020-11-18,0.021201887107893613,1.1192599721235879
2020-11-19,0.009825658471392643,1.1302574383503747
2020-11-20,-0.0025423281938545816,1.1273839529985428
2020-11-23,0.026667207547617904,1.1574481348590089
2020-11-24,-0.025275422265029768,1.1281931445005764
2020-11-25,-0.011799274872020407,1.1148812834798851
2020-11-26,0.013549545188681086,1.1299874178104106
2020-11-27,0.014497940573176363,1.146369908242263
2020-11-30,-0.005592530158613718,1.1399587999574907
2020-12-01,0.022674952111549535,1.1658073111556662
2020-12-02,-0.010557654516228143,1.1534991203319918
2020-12-03,0.0017861661488799419,1.1555594614134916
2020-12-04,-0.01311536519505363,1.1404038770724543
2020-12-07,-0.017106161625363714,1.1208959440330615
2020-12-08,-0.003713733321671094,1.11673323541558
2020-12-09,-0.010194371666531143,1.1053488417613857
2020-12-10,-0.002375052494764033,1.1027235802371758
2020-12-11,-0.00433322141274628,1.0979452348069518
2020-12-14,0.008910229394981354,1.1077281787122084
2020-12-15,0.0007001641169970263,1.1085037702343292
2020-12-16,0.0018427760515646134,1.1105464944351862
2020-12-17,-0.0016808358125396012,1.108679848115849
2020-12-18,-0.005991967741573882,1.102036674230206
2020-12-21,0.008903564382684212,1.1118487287112937
2020-12-22,-0.02519290899120752,1.0838380248768802
2020-12-23,0.0024070805448650847,1.0864469103003462
2020-12-24,0.004553265512604783,1.091393791548293
2020-12-25,-0.01065351404718177,1.0797666124590264
2020-12-28,0.0052134116141735465,1.0853958802570172
2020-12-29,0.006798198101531076,1.09277461646959
2020-12-30,0.006039248008991656,1.0993741533963806
2020-12-31,0.038200289446623716,1.1413705642662593
2021-01-04,-0.010369096480278358,1.1295355827656326
2021-01-05,0.0013604780010501398,1.1310722910773885
2021-01-06,0.030786351135188312,1.1658938797897789
2021-01-07,0.011757320101439558,1.1796016673387766
2021-01-08,0.002274755554409887,1.1822849727835465
2021-01-11,0.0027940216550182604,1.1855883025999063
2021-01-12,0.026629298447285937,1.2171596873454504
2021-01-13,0.013073334555661878,1.2330720231457823
2021-01-14,-0.02105133471407687,1.2071142112599766
2021-01-15,0.013690080974326077,1.2236397025573855
2021-01-18,0.03562023922198417,1.267226041483997
2021-01-19,0.018387407580745602,1.290527043205698
2021-01-20,-0.002465892088185743,1.2873447427802676
2021-01-21,0.029412207672029272,1.325208393700416
2021-01-22,-0.01048467287972125,1.3113140171950064
2021-01-25,-0.004325785989623743,1.305641553391427
2021-01-26,-0.015397526211212561,1.2855379033506342
2021-01-27,0.01828964257302627,1.309049932116995
2021-01-28,-0.024836707460805574,1.276537441901418
2021-01-29,0.017495135921065257,1.2988706379558124
2021-02-01,0.05154788238801614,1.3658246688384061
2021-02-02,-0.017398900638760744,1.3420608211353184
2021-02-03,-0.005623297044316818,1.3345140144865348
2021-02-04,0.0024311817473633792,1.3377584606001551
2021-02-05,0.010429297654688289,1.3517103417758316
2021-02-08,0.0025762910774085324,1.3551927410685896
2021-02-09,0.02904987936226096,1.3945609267092438
2021-02-10,0.022718165696372267,1.4262427929159107
2021-02-18,0.00564085440167994,1.4342880208521946
2021-02-19,-0.006831132515557521,1.4244902093162766
2021-02-22,-0.031966532569201754,1.3789541966456587
2021-02-23,0.028963070775218758,1.4188929446388916
2021-02-24,-0.03615187012576101,1.3675973111819477
2021-02-25,-0.006515200913702501,1.358687139930558
2021-02-26,-0.028708138764946822,1.3196817609792828
2021-03-01,0.010402200194430907,1.3334093548499284
2021-03-02,0.001831162700969206,1.335851044325653
2021-03-03,0.0396743329352377,1.388850043410114
2021-03-04,-0.01649843758475485,1.3659361876543281
2021-03-05,-0.009108544652832506,1.3534944968961589
2021-03-08,-0.02794526291689144,1.3156707373238299
2021-03-09,-0.009205571395192588,1.3035592364188298
2021-03-10,-0.0095345571692849,1.2911303763556452
2021-03-11,0.026526608562350045,1.3253796864521912
2021-03-12,0.017625063921253032,1.3487395881458413
2021-03-15,-0.007325370340471686,1.3388595711698177
2021-03-16,-0.008068330961359097,1.3280572090388363
2021-03-17,-0.01181881061996215,1.3123611523927308
2021-03-18,0.016598159307818088,1.3341439318695372
2021-03-19,-0.04534484833037411,1.273647377628024
2021-03-22,0.0412238539302221,1.326152031081972
2021-03-23,-0.01244227304193235,1.309651685416137
2021-03-24,-0.023139560983692187,1.279346920374055
2021-03-25,0.002257379943381007,1.2822348924527336
2021-03-26,0.026723942308299147,1.3165012637443287
2021-03-29,-4.802938473528565e-05,1.3164380329986278
2021-03-30,0.03194021491893192,1.35848534670006
2021-03-31,0.003012181665097239,1.3625773513536932
2021-04-01,-0.0058191658138963724,1.3546482878119062
2021-04-02,-0.009553660594937822,1.3417064378446377
2021-04-06,0.0029346968739104216,1.3456439395334858
2021-04-07,-0.008801631279769628,1.3338000777438555
2021-04-08,-0.008238134834370156,1.322812052861308
2021-04-09,-0.010689493984802864,1.3086718613792223
2021-04-12,-0.014483530041420334,1.2897176731605748
2021-04-13,0.0057242097395072316,1.2971002876264952
2021-04-14,0.005817588470473385,1.304646283304839
2021-04-15,-0.022790245857206865,1.2749130737516303
2021-04-16,0.004901695400630087,1.2811623093014417
2021-04-19,0.03502676331616331,1.3260372782789327
2021-04-20,0.009496078517122161,1.3386294323901002
2021-04-21,0.034013185855054605,1.3841604840650308
2021-04-22,-0.006738731877603284,1.374832997687343
2021-04-23,0.0068688504172375415,1.3842765198971398
2021-04-26,-0.011386771910110985,1.368514078904549
2021-04-27,0.004630631046353899,1.3748511626856967
2021-04-28,0.005545022987484531,1.3824747439871587
2021-04-29,0.01832438887515749,1.4078077488060632
2021-04-30,-0.02805613368089895,1.3683101064085548
2021-05-06,-0.0010355105873987396,1.366893206806524
2021-05-07,-0.0028649413134116766,1.3629771379873223
2021-05-10,-0.004748085971525688,1.3565056053589346
2021-05-11,0.028105357517876055,1.3946306803725503
2021-05-12,0.006933716749243961,1.4043006544800591
2021-05-13,-0.011874718929038167,1.3876249789162443
2021-05-14,0.015601165827545449,1.409273546318761
2021-05-17,0.003703055166476029,1.4144921640054346
2021-05-18,0.012454521903529544,1.432108987644411
2021-05-19,-0.01628213559167428,1.4087911949255294
2021-05-20,0.015279584773412772,1.4303169394164317
2021-05-21,-0.014543123436286609,1.409515663613487
2021-05-24,0.017322694783572585,1.433932273246928
2021-05-25,0.058058109590144014,1.5171836703119423
2021-05-26,0.001749675454378245,1.5198382493396705
2021-05-27,-0.006565380232095149,1.5098599333414737
2021-05-28,0.0028785001621033737,1.5142060654043508
2021-05-31,-0.006761660969832994,1.5039675173516218
2021-06-01,-0.012786543453441915,1.4847369713384402
2021-06-02,-0.0035425646903088914,1.4794771945693805
2021-06-03,-0.0099140608191323,1.4648095676819006
2021-06-04,0.012635105185970849,1.4833175906469778
2021-06-07,0.0010653615567921177,1.4848978601845666
2021-06-08,0.002722965636617558,1.4889411860317363
2021-06-09,-0.0005471876205290771,1.488126455847044
2021-06-10,0.006869356167478635,1.498348926494505
2021-06-11,-0.03508732042589121,1.445775877600802
2021-06-15,0.0027432386722145985,1.4497419858995917
2021-06-16,-0.004011550051987944,1.443926273360687
2021-06-17,0.01998826879193827,1.472787859828362
2021-06-18,0.013559728708876229,1.4927584636533608
2021-06-21,-0.009832233070413846,1.4780813145208882
2021-06-22,0.012865735808603581,1.4970979182171473
2021-06-23,-0.003821327681473511,1.491377016500388
2021-06-24,-0.00893090765682684,1.478057666084509
2021-06-25,0.006866697798555717,1.4882070414063497
2021-06-28,-0.008188531503048916,1.4760208111647346
2021-06-29,-0.011154692268012653,1.4595562532350095
2021-06-30,0.027214166597386253,1.4992768602688038
2021-07-01,-0.00016348813386228103,1.4990317462927756
2021-07-02,-0.03851998291846866,1.4412890690313356
2021-07-05,0.015579978650316462,1.4637443219557784
2021-07-06,0.007886487745443501,1.475288123613345
2021-07-07,0.00031816847913605323,1.4757575137919225
2021-07-08,-0.015319487807240684,1.4531496645529434
2021-07-09,-0.0253015818797081,1.4163826793317866
2021-07-12,0.0009854574758597263,1.4177784642318123
2021-07-13,0.0006880997180201224,1.4187540371932652
2021-07-14,-0.01822033775860162,1.3929038594392242
2021-07-15,0.023481786176210218,1.4256117300305942
2021-07-16,-0.005466153611535389,1.4178191173238404
2021-07-19,0.0029121899254663797,1.4219480758734444
2021-07-20,-0.02214623783757182,1.3904572755924733
2021-07-21,0.010114603379048607,1.4045211994506037
2021-07-22,0.022286505421792262,1.4358230687771818
2021-07-23,-0.020771457814907895,1.405998930474405
2021-07-26,-0.03229185449794081,1.360596617587265
2021-07-27,-0.05479754402156752,1.286039264539431
2021-07-28,0.0019253929323254833,1.2885153954500683
2021-07-29,0.009575427714344534,1.3008534814780204
2021-07-30,-0.014604545443751005,1.281855107692113
2021-08-02,0.019827638399637415,1.3072712672481606
2021-08-03,-0.00690984499007663,1.2982382254314948
2021-08-04,-0.002732366180579001,1.2946909632099908
2021-08-05,-0.015795078163028053,1.274241218249123
2021-08-06,0.002650379807711175,1.2776184414441236
2021-08-09,0.027459873065450946,1.3127016816722585
2021-08-10,0.018298860265269168,1.336722626315163
2021-08-11,-0.003210099067389227,1.3324316142590706
2021-08-12,-0.0023569516761172693,1.3292911373325311
2021-08-13,-0.011357008742250726,1.3141943662648492
2021-08-16,-0.0031056241047994204,1.3101129725625855
2021-08-17,-0.0169341545600387,1.287927316994099
2021-08-18,0.024561386381932726,1.319560597458637
2021-08-19,-0.004061320475618024,1.3142014389853596
2021-08-20,-0.019565628300568145,1.2884882621181002
2021-08-23,0.005231888008569959,1.295229488405859
2021-08-24,-0.0023761505610626252,1.2921518281302786
2021-08-25,0.00031777733908833206,1.29256244469992
2021-08-26,-0.015503312494363467,1.2725234452012588
2021-08-27,-0.005768945476825937,1.26518232682791
2021-08-30,-0.027813951173713287,1.2299926073636736
2021-08-31,0.009204252233045551,1.24131376956663
2021-09-01,0.00375036740021506,1.2459691522614509
2021-09-02,0.001717830543913797,1.24810951612798
2021-09-03,-0.010415045144918866,1.2351103991717043
2021-09-06,0.02362890445790659,1.2642947047886992
2021-09-07,0.02161305995808475,1.2916199820479866
2021-09-08,0.0015523052103683839,1.2936249704759355
2021-09-09,-0.009959060746380644,1.2807416808119307
2021-09-10,0.03886130945915611,1.3305129796072028
2021-09-13,-0.009262430937410082,1.3181891950222635
2021-09-14,-0.027937925106620336,1.2813617240153754
2021-09-15,0.001044463112150303,1.2827000590694306
2021-09-16,-0.01644483005809161,1.2616062745825298
2021-09-17,-0.005791247955811614,1.2542999998238147
2021-09-22,-0.014301015704104839,1.2363622358286757
2021-09-23,-0.003720138215626297,1.2317627974268122
2021-09-24,0.0036870457772203804,1.2363043632476018
2021-09-27,0.008913766829164413,1.2473244920714694
2021-09-28,0.00661188248335709,1.255571655031659
2021-09-29,0.0035873874051134402,1.2600758769731368
2021-09-30,-0.00858985689894487,1.249252005508125
2021-10-08,0.030658820276137828,1.2875525982246034
2021-10-11,0.0163999601355298,1.3086684095078847
2021-10-12,-0.005955199842457885,1.3008750276017538
2021-10-13,0.0049618226286634775,1.3073297387507712
2021-10-14,-0.011143062769014889,1.2927620814120715
2021-10-15,0.016869645642530646,1.3145705196255935
2021-10-18,-0.014275589464698831,1.2958042505650227
2021-10-19,0.005106340543817829,1.3024210683465345
2021-10-20,-0.010498104691395449,1.2887481156187535
2021-10-21,0.009042321153243734,1.300401389965816
2021-10-22,0.010916272651089779,1.3145969260945392
2021-10-25,-0.003954338721014176,1.3093985645671573
2021-10-26,0.018359026632058646,1.333437847686025
2021-10-27,-0.014436519693499239,1.3141876459378483
2021-10-28,0.007926068933622021,1.324603987811266
2021-10-29,-0.0064090702947845095,1.3161145077406318
2021-11-01,-0.013217838171863542,1.2987183191616742
2021-11-02,-0.03580639787966581,1.2522158942921606
2021-11-03,0.009372108646284794,1.2639517977020713
2021-11-04,-0.0015492421007486195,1.2619936303637544
2021-11-05,-0.0047763183580736834,1.2559659470192759
2021-11-08,-0.004803301926192567,1.2499331633667259
2021-11-09,0.008160066049036704,1.2601327005366796
2021-11-10,-0.0039757700643597476,1.255122702668765
2021-11-11,0.024310217137883578,1.2856350081053298
2021-11-12,-0.003907251840078933,1.2806117083542403
2021-11-15,0.006830173138535993,1.2893585080455363
2021-11-16,-0.009204205591475648,1.277490987256367
2021-11-17,-0.004881442976924351,1.2712549878485402
2021-11-18,-0.01507331244110995,1.2520929642243797
2021-11-19,0.0137855520047759,1.2693537568975088
2021-11-22,0.003021555815654886,1.2731891801237858
2021-11-23,-0.006022600732252951,1.2655212700352758
2021-11-24,-0.010913693038087646,1.25170975936094
2021-11-25,-0.008654222065152354,1.2408771851423122
2021-11-26,-0.007076938954643712,1.23209557305285
2021-11-29,-0.0058811850700496065,1.2248493909637372
2021-11-30,-0.0029352819446049803,1.221254112661581
2021-12-01,0.007948125066158532,1.2309607930865758
2021-12-02,-0.006327942265199764,1.2231713442571994
2021-12-03,0.00409351403105888,1.2281784133173055
2021-12-06,0.0049606760223570205,1.2342710085234252
2021-12-07,0.00886952636886825,1.2452184077798534
2021-12-08,0.007565341553802951,1.2546389103437907
2021-12-09,0.011383734575306356,1.268921386686996
2021-12-10,-0.00724217403524204,1.259731637167568
2021-12-13,-0.006410583553685438,1.2516560222522843
2021-12-14,-0.01629854126052162,1.231255854929625
2021-12-15,-0.0014590530794406826,1.2294593872829105
2021-12-16,0.002921012651171321,1.2330506537072654
2021-12-17,-0.015241031848186926,1.2142576894236852
2021-12-20,-0.002584188019708056,1.211119819249838
2021-12-21,0.0003855532538777536,1.2115867704369856
2021-12-22,-0.006424593216329562,1.2038028182906415
2021-12-23,-0.004130145138554549,1.1988309379329
2021-12-24,-0.0005726285340598528,1.198144453130326
2021-12-27,0.0014039535460977914,1.1998265922840359
2021-12-28,-0.0003703246156668838,1.1993822669623815
2021-12-29,-0.014857324362036165,1.1815626555880472
2021-12-30,0.007335397048142456,1.190229886804043
2021-12-31,-0.00322617521588342,1.1863899966420322
2022-01-04,0.008611259493413717,1.196606308763507
2022-01-05,0.012897324058989986,1.2120393280986619
2022-01-06,-0.013927370282451093,1.1951588075793387
2022-01-07,-0.0008697113822920081,1.1941193643607404
2022-01-10,0.00260625549839281,1.197231544519843
2022-01-11,-0.0012011294704479998,1.1957935144287701
2022-01-12,-0.013146098698272731,1.180073494865335
2022-01-13,-0.010239198348863554,1.1679904882851724
2022-01-14,-0.022580115756348773,1.1416171278573788
2022-01-17,0.003961538750487104,1.1461396883476056
2022-01-18,0.01691001383859514,1.1655209263385267
2022-01-19,-0.0027487584547683333,1.1623171908380443
2022-01-20,0.027169333611085866,1.1938965743578234
2022-01-21,-0.006365866866559118,1.1862963877130204
2022-01-24,-0.0034474691042260717,1.1822066675679248
2022-01-25,-0.026530107615861498,1.1508425974531589
2022-01-26,-0.002739822408591238,1.1476894931158954
2022-01-27,-0.02713110676451676,1.116551406945654
2022-01-28,-0.02277964414909021,1.091116763221266
2022-02-07,0.024975567960008254,1.118368024093403
2022-02-08,0.021943933101770712,1.1429094171972682
2022-02-09,0.008899594340642728,1.1530808473784242
2022-02-10,0.00904766525938753,1.1635135369025151
2022-02-11,0.009093413745391965,1.1740938468919342
2022-02-14,-0.004061536185371047,1.169325222247761
2022-02-15,-0.00923081876428733,1.158531393044682
2022-02-16,0.007393764634750759,1.1670973014868242
2022-02-17,-0.0023916594071266375,1.1643060022466911
2022-02-18,0.02426811965706044,1.1925615196266475
2022-02-21,-0.010257175082355685,1.1803292073233569
2022-02-22,-0.011306153757893197,1.1669842238204269
2022-02-23,-0.00167660217895312,1.1650276555279655
2022-02-24,-0.018329799005843157,1.1436729327658892
2022-02-25,-0.0007867431776466353,1.1427731558885765
2022-02-28,-0.007576313372217276,1.1341151483462069
2022-03-01,0.01279304393247808,1.1486239332634889
2022-03-02,-0.006062055985039949,1.1416609106742888
2022-03-03,-0.004069427177619267,1.1370150047367653
2022-03-04,-0.0093382972541148,1.1263972206401447
2022-03-07,-0.040965279166985745,1.0802540440437043
2022-03-08,-0.020481679983710494,1.058128626412492
2022-03-09,-0.02078887539120104,1.03613132225014
2022-03-10,0.024249329187217377,1.0612568117645707
2022-03-11,0.010160593606408641,1.0720398109409435
2022-03-14,-0.022034703840232688,1.0484177312019207
2022-03-15,-0.038215003672927995,1.0083524437532765
2022-03-16,0.03448174229110915,1.0431221928573873
2022-03-17,0.009880530955016361,1.0534287939737792
2022-03-18,0.013324535741931376,1.0674652435906624
2022-03-21,-0.002914695730728297,1.064353907202468
2022-03-22,0.01810501598721026,1.0836240517084184
2022-03-23,-0.008381064860034574,1.0745421282471568
2022-03-24,0.0023523501009717895,1.0770698275310375
2022-03-25,-0.012738861063488538,1.063349184642444
2022-03-28,-0.00483422862375249,1.0582087115770018
2022-03-29,-0.005640535328914176,1.052239847953987
2022-03-30,0.02877352136135906,1.0825164936963643
2022-03-31,0.003535545870665032,1.086343780415579
2022-04-01,0.011469228816368323,1.098803305806404
2022-04-06,0.014994181666407425,1.1152789621893142
2022-04-07,-0.011586067821794202,1.1023572644931685
2022-04-08,0.0034902621528294375,1.1062047803323256
2022-04-11,-0.030174861173017636,1.0728252046568691
2022-04-12,0.00040739470156055574,1.073262267960947
2022-04-13,-0.008867617019427176,1.0637449892072675
2022-04-14,0.006010148972220001,1.0701382550608556
2022-04-15,0.010351635707749995,1.081215936434173
2022-04-18,-0.028265600241605404,1.0506547190000715
2022-04-19,0.005748165736838414,1.0566940564570753
2022-04-20,-0.0008575714539693635,1.0557878657986786
2022-04-21,-0.010941428571355974,1.044236038278538
2022-04-22,-0.0017655302168556597,1.0423924079994276
2022-04-25,-0.07247431662602215,0.9668457305735154
2022-04-26,-0.016064791743545137,0.9513135552637162
2022-04-27,0.04260544275107999,0.9918446904808309
2022-04-28,0.0022998973834645144,0.9941258314892709
2022-04-29,0.014328125923524726,1.008369791586678
2022-05-05,-0.0014829785995293203,1.0068744007653432
2022-05-06,-0.020938079814487587,0.9857923841989541
2022-05-09,-0.018447616824946778,0.967606864026301
2022-05-10,0.005837649359978547,0.973255413616795
2022-05-11,0.0037289894262889276,0.9768846727632504
