code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u2_range_pct,u2_oc_ret,u2_high_close_gap,u2_close_low_gap,u2_gap_ret,u2_mom_3,u2_mom_10,u2_ret_std_5,u2_ret_std_10,u2_ret_std_20,u2_amt_z_5,u2_vol_z_5,u2_amt_z_20,u2_vol_z_20,u2_down_vs_up_vol_20,u1_score,weight
600000,8.93,8.93,8.6,8.64,924383.0,1042128864.0,-0.02262443438914019,-0.09999999999999987,0.10627400768245843,0.03196374687913658,700483843.9,1,2020-07-15,0.03819444444444445,-0.03247480403135489,0.033564814814814714,0.004629629629629736,0.010180995475113107,-0.04635761589403975,0.05365853658536612,0.018021726494491647,0.045339122781940126,0.03196374687913654,0.1917019680181266,0.5821289967872045,0.6708152226923664,0.7625101476018431,0.4479817026637322,-0.03744805058840485,0.3333333333333333
1,12.52,12.6,11.97,12.01,2042563.0,2947173152.0,-0.03301127214170696,-0.11037037037037034,0.13731060606060597,0.03698824864547727,2824925641.6,1,2020-07-15,0.0524562864279766,-0.04073482428115014,0.04912572855953371,0.003330557868442893,0.008051529790660197,-0.04682539682539677,0.10589318600368336,0.019851137454799637,0.05168276202070116,0.03698824864547727,-0.5293299359461101,-0.18622739295747429,0.06926649585153244,0.05637068609842481,0.4412926548399495,-0.03835714460116675,0.3333333333333333
2230,39.5,39.85,38.05,38.2,569783.0,2244128688.0,-0.027989821882951516,-0.052814282172080174,0.14302812687013766,0.02291882943878109,2146125624.8,1,2020-07-15,0.047120418848167644,-0.03291139240506322,0.04319371727748687,0.003926701570680776,0.0050890585241731,-0.05748828028620767,0.04314582195521588,0.032794923369815945,0.028049359817977633,0.022918829438781065,-1.245006092216174,-1.1589263811780126,0.10615119194998976,0.07827897747746196,0.8452347410156072,-0.03835714460116675,0.3333333333333333
