code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score,weight
600000,12.57,12.95,12.47,12.9,810592.0,1067412053.0,0.022997620935765406,0.059983566146261325,0.09137055837563457,0.01206265096787613,702978218.25,0,2025-06-23,0.03618215530231541,0.3333333333333333
1,11.57,11.73,11.43,11.69,1389170.0,1646476917.07,0.00775862068965516,0.012121212121211977,0.076427255985267,0.009549368548856678,1251355934.4695,0,2025-06-23,0.008733653397302284,0.3333333333333333
2230,45.6,46.07,45.42,45.92,149343.0,685801696.78,0.003935286401399285,-0.03933054393305435,-0.0004353504571178446,0.014354467489900933,1043408985.221,1,2025-06-23,0.0038043544094089527,0.3333333333333333
