code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score,weight
600000,8.1,8.34,8.1,8.33,450662.0,392033450.0,0.02083333333333326,0.04516938519447944,-0.003588516746411363,0.014327691495820596,352466673.85,0,2024-08-15,0.03420207295736203,0.3333333333333333
1,9.08,9.22,9.03,9.19,776247.0,775851460.98,0.012114537444933848,0.009890109890109855,-0.03970741901776398,0.009083485721265076,768092808.3975,1,2024-08-15,0.012934360824836011,0.3333333333333333
2230,34.5,35.14,34.13,34.58,213281.0,741380013.89,0.0002892681515764828,-0.04077669902912617,-0.1039129308110911,0.016052885454729732,811313829.0325,1,2024-08-15,0.00030848461190151566,0.3333333333333333
