code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score,weight
600000,13.64,13.76,13.58,13.69,494973.0,678047554.0,0.003665689149560114,-0.01439884809215275,0.034769463340891926,0.015612709552047074,1119617684.25,1,2025-08-19,0.0034443944294798943,0.3333333333333333
1,11.86,11.88,11.78,11.82,892860.0,1077380172.82,-0.0016891891891891442,-0.022332506203473934,-0.03510204081632651,0.008693049244966689,1453069023.6405,1,2025-08-19,-0.0016358393161378807,0.3333333333333333
2230,49.81,50.21,49.6,49.67,447872.0,2234673596.71,-0.0028106805862276873,0.019499178981937648,0.0452441077441077,0.01318654873563891,1952915501.6924999,0,2025-08-19,-0.002560077741036863,0.3333333333333333
