code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score
2230,40.98,42.1,40.5,41.78,282638.0,1178250704.16,0.019272993413027573,-0.015783274440518302,-0.07790774663429711,0.014568745673286773,1113991572.1734998,1,2024-05-30,0.022272706188702786
600000,7.74,7.82,7.63,7.67,567016.0,479146211.0,-0.011597938144329856,-0.015404364569961526,0.14648729446935715,0.014122313242341231,456503141.75,1,2024-05-30,-0.012182029309513398
1,9.68,9.78,9.5,9.56,1325496.0,1481608711.02,-0.014432989690721487,-0.028455284552845517,0.033513513513513615,0.015338949271835899,1817336528.9975,1,2024-05-30,-0.014097784756573703
