trade_date,code,u2_prob,rank,label_u2,close,amount,open,high,low,volume,ret_1,ret_5,ret_20,vol_20,amt_mean_20,year
2021-01-14,1,0.9116055098760973,1,1,17.91,2306404544.0,18.42,18.63,17.69,1130156.0,-0.028741865509761433,0.015306122448979664,0.0692537313432835,0.03153727634390499,2210993063.2,2021
2021-01-14,2230,0.8901691860438874,2,1,44.05,3028462336.0,45.45,46.28,43.8,668929.0,-0.03820960698689957,0.04507710557532629,0.15374541644840223,0.030147743660309922,2118102474.4,2021
2021-01-15,2230,0.8495613987714613,1,1,43.54,2228145568.0,44.09,44.65,42.54,504596.0,-0.01157775255391591,0.025677267373380275,0.16013855582200898,0.029937443325777167,2159337752.0,2021
2021-01-18,2230,0.8108089907925937,1,1,43.37,1905009168.0,43.39,44.28,42.85,431480.0,-0.003904455672944507,0.02578051087984856,0.134449385299503,0.029934907027738725,2195707613.6,2021
2021-01-19,1,0.6397905092549746,1,1,20.08,2790056608.0,20.25,20.58,19.79,1242088.0,-0.017612524461839696,0.07150480256136604,0.2534332084893882,0.03678973691289271,2609848671.2,2021
2021-01-20,2230,0.8480230364486271,1,1,46.47,3661871792.0,46.4,47.59,45.8,773494.0,0.008026030368763593,0.014628820960698619,0.2180865006553081,0.030422815408431107,2572761544.8,2021
2021-01-20,600000,0.6374339387215385,2,1,8.04,669394448.0,8.19,8.24,8.02,666089.0,-0.021897810218978297,0.017721518987341645,0.04823989569752274,0.011356653550726263,593206052.35,2021
2021-01-22,600000,0.844779046218843,1,1,7.85,607707952.0,8.02,8.03,7.82,618798.0,-0.02241594022415938,-0.01629072681704269,0.03153745072273306,0.012476130219302847,620045647.55,2021
2021-01-22,1,0.7394677032970185,2,1,19.77,2025834768.0,19.97,19.97,19.25,924434.0,-0.01001502253380071,0.05496264674493068,0.23562499999999997,0.03660782210610468,2742562701.6,2021
2021-01-25,600000,0.8845811551942634,1,1,7.78,501372368.0,7.83,7.84,7.73,517056.0,-0.008917197452229186,-0.04422604422604426,0.01832460732984309,0.012680265524644529,634392897.6,2021
2021-01-25,1,0.8490112818452625,2,1,20.23,2269032816.0,19.46,20.34,19.17,1028365.0,0.0232675771370765,-0.010273972602739767,0.28200253485424587,0.036210742463673694,2804107932.8,2021
2021-01-26,2230,0.9608359502323404,1,1,48.08,3812447808.0,49.38,49.8,47.38,778631.0,-0.03511940598033314,0.042950108459869796,0.3270770080044163,0.03684836743038334,3375303782.4,2021
2021-01-26,1,0.9258904800808464,2,1,20.11,2558575504.0,20.04,21.06,20.04,1126721.0,-0.005931784478497293,0.0014940239043825798,0.21217600964436412,0.035281089289109585,2814389341.6,2021
2021-01-26,600000,0.9117523411529473,3,1,7.74,386930896.0,7.75,7.84,7.72,398776.0,-0.005141388174807249,-0.058394160583941646,0.014416775884665833,0.012745542118800872,637598123.2,2021
2021-01-27,600000,0.7551278356242794,1,1,7.79,539658288.0,7.73,7.94,7.72,551745.0,0.006459948320413522,-0.031094527363183966,0.026350461133069825,0.012722472406267598,643483766.4,2021
2021-01-27,2230,0.7356912370324452,2,1,48.71,2450494896.0,48.01,48.91,47.19,501422.0,0.013103161397670648,0.04820314181192176,0.3359846407021394,0.03679702603907512,3456605856.8,2021
2021-01-28,2230,0.9994703970916196,1,1,46.15,3012173440.0,47.4,47.61,45.82,636883.0,-0.052555943338123634,-0.0982805783509183,0.24059139784946226,0.03975432307179605,3552641598.4,2021
2021-01-28,600000,0.8749597026767618,2,1,7.72,506059200.0,7.79,7.8,7.67,523609.0,-0.00898587933247752,-0.038605230386052236,0.021164021164021163,0.012882251716276006,642787960.8,2021
2021-01-28,1,0.8341231425070107,3,1,20.55,1948881152.0,20.52,20.92,20.19,857477.0,-0.012968299711815567,0.029043565348022105,0.2131050767414404,0.03602896056361959,2876071944.8,2021
2021-01-29,2230,0.9945718594896696,1,1,46.15,2006533184.0,46.9,47.2,45.07,428530.0,0.0,-0.09916064805777858,0.14601440278122668,0.036118313061228695,3449215999.2,2021
2021-02-01,2230,0.9536464766127358,1,1,47.29,2507377632.0,46.25,48.3,46.25,521393.0,0.02470205850487539,-0.050973309251454935,0.16163104888233848,0.036319026573351836,3452141798.4,2021
2021-02-02,1,0.9773878772511964,1,1,21.02,5679180032.0,21.12,21.84,20.65,2416169.0,-0.05697622252130996,0.04525111884634514,0.3211816467630422,0.038502246273595046,3081812591.2,2021
2021-02-02,2230,0.7320971088009903,2,1,48.74,2496092608.0,47.6,48.78,47.51,510553.0,0.03066187354620431,0.013727121464226277,0.16047619047619044,0.0362847229454286,3428175019.2,2021
2021-02-03,2230,0.9999732396646384,1,1,43.81,5608338432.0,48.73,49.93,43.81,1196592.0,-0.1011489536315141,-0.1005953602956271,0.05693606755126668,0.043595081948317516,3604690656.8,2021
2021-02-04,2230,0.9596240527794234,1,1,44.7,4018215920.0,45.23,45.7,44.0,883195.0,0.020314996576124233,-0.031419284940411574,0.06049822064056953,0.04365643028963945,3698148788.0,2021
2021-02-04,1,0.6365101879290455,2,1,22.34,3084553744.0,21.92,22.98,21.78,1255248.0,-0.01542529748788013,0.08710462287104614,0.2664399092970522,0.03829901516552861,3132559277.6,2021
2021-02-05,2230,0.9977152076414945,1,1,43.08,2674485360.0,45.0,45.17,42.7,606036.0,-0.03624161073825516,-0.06652221018418203,0.014840989399293125,0.044552992611548256,3724197711.2,2021
2021-02-08,2230,0.9805687571773102,1,1,43.66,1586487968.0,43.57,44.73,42.8,357663.0,0.01346332404828221,-0.07676041446394588,0.03263954588457896,0.04460683984106436,3669563924.8,2021
2021-02-08,1,0.8850788998248783,2,1,22.54,2650948256.0,22.64,22.64,21.84,1084265.0,-0.005734450816056613,0.011215791834903621,0.24392935982339936,0.03814564563538524,3090953748.0,2021
2021-02-09,1,0.6697693692457549,1,1,22.32,2302978160.0,22.53,22.58,21.91,942094.0,-0.00976042590949422,0.061845861084681264,0.19103521878335128,0.038043636332126346,3073218284.0,2021
2021-02-10,1,0.9927454658416781,1,1,21.56,4569742080.0,22.34,22.7,21.12,1918867.0,-0.03405017921146958,-0.04980167474658448,0.16919739696312353,0.038883690273376015,3193612902.4,2021
2021-02-18,1,0.8510207967014531,1,1,22.04,3619387648.0,21.74,22.29,21.22,1505231.0,0.02226345083487935,-0.013428827215756556,0.2305974316024566,0.037971206248393646,3259262057.6,2021
2021-02-18,2230,0.6207864206878018,2,1,51.82,4284599776.0,53.9,54.25,51.82,800373.0,-0.021340887629839544,0.15928411633109607,0.17639046538024972,0.052432095624008974,3768736298.4,2021
2021-02-19,1,0.9843014408192844,1,1,21.59,2197558288.0,21.7,21.93,21.31,922583.0,-0.02041742286751358,-0.04764005293339224,0.15208110992529367,0.03764277128419047,3103579063.2,2021
2021-02-22,1,0.9997224198728638,1,1,20.12,4445818624.0,21.54,21.54,20.0,1956842.0,-0.06808707735062525,-0.10736468500443652,-0.015655577299412915,0.035933306072601326,3086224516.0,2021
2021-02-22,600000,0.863436039541617,2,1,8.77,1373533376.0,8.98,9.01,8.76,1273794.0,-0.02879291251384275,-0.001138952164009055,0.07739557739557723,0.023971277091342974,1062507265.6,2021
2021-02-23,1,0.9985543351330072,1,1,19.67,4160776608.0,20.12,20.42,19.56,1870460.0,-0.022365805168986008,-0.11872759856630821,-0.020418326693226962,0.0360701300809809,3154760516.0,2021
2021-02-24,2230,0.999985902777729,1,1,50.61,7799165184.0,56.89,57.13,50.54,1457869.0,-0.09978655282817506,-0.04419263456090661,0.08908973531310527,0.06051777387136626,3934053420.8,2021
2021-02-24,1,0.9836114436749646,2,1,19.9,3144209056.0,20.01,20.02,19.3,1428500.0,0.01169293340111821,-0.07699443413729135,-0.015338941118258398,0.03614142046444512,3167508476.0,2021
2021-02-24,600000,0.8645649834840858,3,1,8.66,1047470272.0,8.87,8.95,8.61,977840.0,-0.020361990950226172,-0.010285714285714231,0.07711442786069655,0.023866421943042396,1090082138.4,2021
2021-02-25,2230,0.9995504985608304,1,1,48.63,4000203792.0,50.2,50.5,48.2,805023.0,-0.03912270302311793,-0.0615592435353145,-0.04982415005861662,0.05691287797046211,3793943405.6,2021
2021-02-25,1,0.9950835797225708,2,1,19.83,3524600800.0,20.14,20.3,19.42,1593403.0,-0.0035175879396984744,-0.10027223230490023,-0.0070105157736605195,0.03604699151729281,3238025879.2,2021
2021-02-26,1,0.9988730055183672,1,1,19.12,2424653760.0,19.34,19.7,18.95,1124977.0,-0.03580433686333828,-0.11440481704492811,-0.03287809812847742,0.03688543784137114,3257966828.8,2021
2021-02-26,2230,0.998595502273695,2,1,47.61,2501971376.0,47.28,48.44,46.08,523044.0,-0.020974706971005563,-0.06647058823529417,-0.07066172164747209,0.05708368884886213,3682447107.2,2021
2021-02-26,600000,0.9605249698004976,3,1,8.6,909298112.0,8.78,8.88,8.6,853861.0,-0.02934537246049662,-0.04761904761904756,0.09554140127388533,0.024665165219583576,1126589284.0,2021
2021-03-01,2230,0.9838058904692047,1,1,48.7,2125264992.0,48.28,48.89,47.2,435341.0,0.0228943499264862,-0.046033300685602296,-0.022677102147300787,0.057021078068988096,3480550523.2,2021
2021-03-01,1,0.9715649359317237,2,1,19.19,2408050912.0,19.28,19.42,18.92,1125387.0,0.0036610878661087476,-0.04622266401590458,-0.05140879881364302,0.03646385503169637,3264917733.6,2021
2021-03-01,600000,0.751066748151107,3,1,8.64,578491504.0,8.65,8.7,8.56,547461.0,0.0046511627906977715,-0.014823261117445696,0.11053984575835485,0.024452030515578985,1130445240.8,2021
2021-03-02,2230,0.9989263676619262,1,1,49.08,2673698464.0,48.4,50.68,47.94,537654.0,0.007802874743326305,-0.12700106723585913,0.02079866888519133,0.05641880921525221,3423613056.0,2021
2021-03-02,1,0.926789689413839,2,1,19.39,3196536976.0,19.36,19.89,19.0,1473425.0,0.010422094841062934,-0.014234875444839923,-0.03580308304326196,0.0365545100535558,3296815807.2,2021
2021-03-02,600000,0.9059985756003373,3,1,8.53,786616688.0,8.67,8.76,8.42,747631.0,-0.012731481481481621,-0.03506787330316752,0.10206718346253218,0.024684264859277286,1150429530.4,2021
2021-03-03,2230,0.9909637623507421,1,1,48.89,1777371264.0,48.6,49.25,47.73,361111.0,-0.003871230643846757,-0.03398537838371862,0.0036953397659618137,0.056379145196867896,3389956874.4,2021
2021-03-04,2230,0.9981746149459957,1,1,46.9,2241808912.0,48.5,48.5,46.31,469813.0,-0.04070362037226427,-0.03557474809788208,0.01625135427952329,0.05583866838423723,3351438648.0,2021
2021-03-04,1,0.8538673061973923,2,1,20.66,2799747152.0,20.51,21.23,20.39,1213579.0,-0.00433734939759034,0.041855774079677444,0.005352798053527952,0.03901494900618982,3406520275.2,2021
2021-03-04,600000,0.7083200388094812,3,1,8.94,817817152.0,8.86,8.98,8.82,754129.0,-0.0044543429844099425,0.009029345372460584,0.15803108808290145,0.026758247084556198,1200253913.6,2021
2021-03-05,2230,0.983756209805947,1,1,47.04,1737145696.0,45.97,47.84,45.64,365554.0,0.0029850746268655914,-0.011972274732199084,0.019284940411701035,0.05583624199536914,3337969273.6,2021
2021-03-05,1,0.9361189109485192,2,1,20.08,1960439120.0,20.44,20.72,19.6,880171.0,-0.028073572120038803,0.05020920502092041,-0.036005760921747454,0.039415858385661987,3361337160.0,2021
2021-03-08,2230,0.9997428584502089,1,1,45.41,1836336752.0,47.76,48.09,45.31,388163.0,-0.03465136054421769,-0.06755646817248473,-0.039754705011630476,0.05616648949807175,3304417229.6,2021
2021-03-08,1,0.9966613666193157,2,1,19.34,2189190960.0,20.18,20.43,19.22,993774.0,-0.03685258964143423,0.007816571130797145,-0.13234634365186182,0.03638692486439539,3294318858.4,2021
2021-03-08,600000,0.7170166451108287,3,1,8.81,869553728.0,9.04,9.08,8.77,801531.0,-0.012331838565022402,0.01967592592592582,0.036470588235294255,0.022677767710549104,1132165756.0,2021
2021-03-09,1,0.998696655163167,1,1,18.59,2882931920.0,19.42,19.66,18.32,1361895.0,-0.03877973112719757,-0.04125838060856113,-0.11560418648905801,0.0352673407124579,3154506452.8,2021
2021-03-09,2230,0.9983451164568173,2,1,46.02,2515656336.0,45.1,47.71,44.4,537034.0,0.013433164501211348,-0.062347188264058606,-0.05580631924497326,0.055793666341466035,3305395416.0,2021
2021-03-10,1,0.9996547782503554,1,1,18.14,2356185008.0,18.58,18.65,18.02,1149417.0,-0.02420656266810106,-0.1257831325301204,-0.20052886734244157,0.029217953948869852,3037806877.6,2021
2021-03-10,2230,0.9970146010948284,2,1,45.87,1610881216.0,47.2,47.56,45.43,343349.0,-0.0032594524119948787,-0.06177132337901414,0.04702122803013009,0.05063810547408275,3105522555.2,2021
2021-03-10,600000,0.7931173631798009,3,1,8.78,542100928.0,8.82,8.85,8.69,505122.0,-0.0011376564277587597,-0.022271714922049157,0.05528846153846145,0.02176093422724238,1069498298.4,2021
2021-03-11,2230,0.9832146183066233,1,1,46.38,1662726944.0,46.13,47.2,45.91,352662.0,0.011118378024852937,-0.011087420042643847,0.037583892617449655,0.050518943496777026,2987748106.4,2021
2021-03-11,1,0.9755459060764287,2,1,19.01,2213107792.0,18.32,19.12,18.3,1048659.0,0.047960308710033095,-0.07986447241045491,-0.14905998209489701,0.0319875238929762,2994234580.0,2021
2021-03-12,1,0.9884134309149396,1,1,19.22,1494219072.0,19.11,19.44,18.94,697201.0,0.011046817464492209,-0.042828685258964105,-0.1521835024261139,0.031861288795008894,2943055325.6,2021
2021-03-12,2230,0.8595692228936231,2,1,48.32,2653740000.0,46.9,48.67,45.95,549650.0,0.04182837429926689,0.027210884353741527,0.12163416898792945,0.050340225950746845,2986710838.4,2021
2021-03-12,600000,0.6490121550534146,3,1,8.96,866141104.0,8.95,9.09,8.88,792356.0,0.0,0.004484304932735439,0.0205011389521641,0.01887692132135594,1003509285.6,2021
2021-03-15,2230,0.9985748975209172,1,1,45.77,2245003856.0,47.75,47.95,45.01,477952.0,-0.05277317880794696,0.00792776921382976,0.04832798900595536,0.05203853995503494,3019636632.8,2021
2021-03-15,1,0.975208933978991,2,1,19.34,2077984896.0,19.14,19.86,18.85,958749.0,0.00624349635796051,0.0,-0.1419698314108252,0.03201318520335017,2914407157.6,2021
2021-03-16,2230,0.9985736683866021,1,1,44.57,1569319344.0,46.08,46.09,43.9,345542.0,-0.026218046755516755,-0.03150803998261631,-0.07319609066333965,0.04699117290750084,2957789246.4,2021
2021-03-16,1,0.9378977248899815,2,1,19.4,2038470656.0,19.34,19.85,19.01,939684.0,0.0031023784901758056,0.04357181280258193,-0.1308243727598567,0.03208691605401456,2901181782.4,2021
2021-03-17,2230,0.9908484815875218,1,1,44.97,1351902800.0,44.2,45.79,43.57,297674.0,0.008974646623289173,-0.01962066710268151,-0.1507082152974505,0.04032154678033254,2764526786.4,2021
2021-03-17,1,0.9725551872277743,2,1,18.94,1738185856.0,19.19,19.29,18.64,821489.0,-0.023711340206185483,0.044101433296582115,-0.12152133580704993,0.031700627413956725,2759603971.2,2021
2021-03-17,600000,0.7459157126602423,3,1,8.98,634262128.0,9.16,9.18,8.95,578219.0,-0.02071973827699014,0.02277904328018243,0.026285714285714246,0.020216296049938062,951970665.6,2021
2021-03-18,2230,0.9873177132492521,1,1,45.4,1177654048.0,45.2,46.02,44.8,256142.0,0.00956193017567264,-0.02112979732643394,-0.12389038981088385,0.04034976144507271,2609179500.0,2021
2021-03-18,1,0.8532286773795862,2,1,19.47,1483801552.0,19.04,19.47,18.74,691610.0,0.02798310454065467,0.024197790636506955,-0.1166061705989111,0.03199329070713753,2652824666.4,2021
2021-03-19,1,0.9996212471444881,1,1,18.21,3159181040.0,19.27,19.39,18.11,1525622.0,-0.06471494607087813,-0.05254942767950044,-0.15655396016674383,0.034501201108165534,2700905804.0,2021
2021-03-19,2230,0.9994865463989421,2,1,44.06,1235368832.0,44.5,44.82,43.85,274999.0,-0.029515418502202517,-0.08816225165562908,-0.13607843137254894,0.04064355600005758,2514034961.6,2021
2021-03-19,600000,0.9660061187623732,3,1,8.71,1110156576.0,9.07,9.11,8.62,1033599.0,-0.04180418041804168,-0.0279017857142857,-0.03543743078626782,0.021949433050211718,889970894.4,2021
2021-03-22,2230,0.8654054871439933,1,1,46.39,1883755856.0,44.27,47.08,44.08,405757.0,0.05288243304584661,0.013545990823683685,-0.09128305582761986,0.04274885279489561,2409226719.2,2021
2021-03-22,600000,0.7818481534096493,2,1,8.81,710176256.0,8.68,8.94,8.68,660310.0,0.01148105625717566,-0.04030501089324612,0.004561003420752607,0.02115391970217902,856803038.4,2021
2021-03-22,1,0.7196724682168189,3,1,19.29,3087549488.0,18.29,19.29,18.27,1451190.0,0.059308072487644026,-0.002585315408479838,-0.04125248508946333,0.034566358635566764,2632992347.2,2021
2021-03-23,2230,0.992525643238748,1,1,45.27,1152581584.0,46.36,46.7,44.93,249329.0,-0.02414313429618442,0.01570563159075622,-0.19477054429028806,0.03500541496457159,2287577862.4,2021
2021-03-23,1,0.9855931389686481,2,1,18.97,1448043616.0,19.31,19.39,18.7,682903.0,-0.01658890616899955,-0.02216494845360828,-0.03558718861209975,0.0344069447530063,2497355697.6,2021
2021-03-23,600000,0.8321551128772409,3,1,8.84,506263424.0,8.82,8.89,8.74,471277.0,0.0034052213393869213,-0.03598691384950925,0.0,0.021092700439089108,831571144.0,2021
2021-03-24,1,0.9963369659880759,1,1,18.27,1757688576.0,18.95,19.02,18.19,850085.0,-0.03690036900368998,-0.03537486800422396,-0.08190954773869341,0.035152412417976835,2428029673.6,2021
2021-03-24,2230,0.9882993290440172,2,1,44.31,1066175808.0,45.1,45.89,44.08,235196.0,-0.021206096752816483,-0.014676450967311516,-0.12448132780082977,0.028158585458315028,1950928393.6,2021
2021-03-24,600000,0.8686737278784795,3,1,8.74,472480384.0,8.83,8.87,8.69,441326.0,-0.011312217194570096,-0.026726057906458767,0.009237875288683695,0.020721957198468317,802821649.6,2021
2021-03-25,1,0.9768097872314999,1,1,18.49,1017166048.0,18.32,18.57,18.14,492666.0,0.012041598248494711,-0.050333846944016436,-0.06757438224911749,0.03532795219462209,2302657936.0,2021
2021-03-25,2230,0.9673204971145333,2,1,44.33,1018830640.0,43.85,44.95,43.68,226901.0,0.0004513653802753481,-0.023568281938326052,-0.08842278428953332,0.02709732343339732,1801859736.0,2021
2021-03-25,600000,0.9003982326907549,3,1,8.69,465464544.0,8.78,8.84,8.67,435477.0,-0.005720823798627039,-0.044004400440044056,-0.019187358916478603,0.020071766394174982,777858239.2,2021
2021-03-26,1,0.7505344880684434,1,1,18.88,1733412576.0,18.58,19.14,18.5,822108.0,0.02109248242293127,0.036792970895112465,-0.012552301255230214,0.03482637479423004,2268095876.8,2021
2021-03-26,600000,0.7002412532324873,2,1,8.68,435739856.0,8.74,8.79,8.67,408827.0,-0.0011507479861909697,-0.003444316877152853,0.009302325581395321,0.018916619143381594,754180326.4,2021
2021-03-29,2230,0.9469749486996668,1,1,46.88,1581349200.0,47.72,48.6,46.72,328875.0,-0.002553191489361617,0.01056262125458085,-0.03737166324435315,0.029860869748217632,1778863984.0,2021
2021-03-29,1,0.8931935068795172,2,1,19.23,1684397872.0,19.02,19.39,18.94,785667.0,0.018538135593220373,-0.0031104199066873672,0.0020844189682125425,0.03506803651943566,2231913224.8,2021
2021-03-29,600000,0.8888009641538102,3,1,8.54,964797264.0,8.66,8.66,8.46,923668.0,-0.016129032258064613,-0.030646992054483735,-0.011574074074074292,0.019251947907650297,773495614.4,2021
2021-03-30,2230,0.7899852504382052,1,1,47.39,1274981968.0,46.9,47.99,46.75,265962.0,0.010878839590443556,0.0468301303291363,-0.03443357783211076,0.02991906934094525,1708928159.2,2021
2021-03-30,1,0.7198022219162169,2,1,19.67,1601238496.0,19.12,19.67,18.95,738655.0,0.022880915236609622,0.0369003690036902,0.014440433212996373,0.03535954247509275,2152148300.8,2021
2021-03-31,1,0.6975559285366715,1,1,19.75,1699922176.0,19.51,19.81,19.34,777028.0,0.004067107269954073,0.08100711548987416,-0.048192771084337394,0.03146202162907795,2021143193.6,2021
2021-03-31,2230,0.6644122427595065,2,0,47.73,1104155488.0,47.2,47.89,46.67,230593.0,0.007174509390166728,0.07718348002708186,-0.023726733483329987,0.029971545409773575,1675267370.4,2021
2021-04-01,1,0.8288713143746108,1,1,19.52,1183868016.0,19.82,19.85,19.24,544449.0,-0.011645569620253204,0.055705786911844246,-0.055179090029041644,0.03153301777499197,1940349236.8,2021
2021-04-01,600000,0.6168531246754417,2,1,8.95,519576384.0,9.05,9.07,8.87,477812.0,-0.011049723756906271,0.029919447640966546,0.0011185682326622093,0.02059333521411703,788735972.0,2021
2021-04-02,1,0.9107644869795869,1,1,19.24,1249405392.0,19.44,19.47,19.1,581084.0,-0.014344262295082011,0.019067796610169552,-0.041832669322709126,0.031090119968654687,1904797550.4,2021
2021-04-02,2230,0.8247161250929648,2,1,47.99,1383331056.0,48.2,48.9,47.58,283441.0,0.00020842017507294308,0.02106382978723409,0.020195578231292588,0.028472632763856375,1617466500.0,2021
2021-04-02,600000,0.7130910650882121,3,1,8.82,704137152.0,9.0,9.01,8.73,653651.0,-0.014525139664804398,0.016129032258064502,-0.011210762331838486,0.020853256617294518,785014741.6,2021
2021-04-06,1,0.7697707282224,1,1,19.42,873387024.0,19.29,19.83,19.25,401103.0,0.00935550935550955,0.009880395215808635,0.004136504653567741,0.03003740867077807,1839007353.6,2021
2021-04-06,2230,0.675522963528637,2,0,48.29,1136394288.0,48.11,48.98,48.11,231777.0,0.006251302354657096,0.03007679180887357,0.06342215371063653,0.027188135050901396,1582469376.8,2021
2021-04-07,2230,0.9242462623530565,1,1,47.39,1259925552.0,48.5,48.59,46.49,263731.0,-0.018637399047421788,0.0,0.02976966536288561,0.027510821119073808,1519682837.6,2021
2021-04-07,1,0.8789498752435715,2,1,19.38,1116774448.0,19.62,19.67,19.05,517605.0,-0.002059732234809597,-0.014743263853584265,0.042495965572888705,0.02858863540845904,1750699480.0,2021
2021-04-07,600000,0.8563385998156308,3,1,8.71,648631696.0,8.8,8.81,8.64,609885.0,-0.0057077625570775,-0.03969128996692384,-0.0091012514220703,0.02075574955165882,747102974.4,2021
2021-04-08,2230,0.9787911933065154,1,1,46.36,1998872736.0,47.78,48.8,45.88,419938.0,-0.021734543152563846,-0.028703121726377456,0.010682363200348766,0.027996409352040903,1539082413.6,2021
2021-04-08,1,0.8797830868479193,2,1,19.3,825170848.0,19.2,19.47,19.07,383030.0,-0.0041279669762640525,-0.02278481012658229,0.0639470782800442,0.027947819077963044,1674148772.0,2021
2021-04-08,600000,0.7973328989920528,3,1,8.72,447410752.0,8.69,8.76,8.62,420479.0,0.0011481056257174327,-0.03646408839779003,-0.006833712984054552,0.020756927418722163,742368465.6,2021
2021-04-09,2230,0.9716891933184393,1,1,45.87,1341623200.0,46.38,47.06,45.8,286127.0,-0.010569456427955148,-0.04397665694039177,-0.01099611901681774,0.027999842018935704,1523027226.4,2021
2021-04-09,1,0.934200297671195,2,1,19.04,849870880.0,19.45,19.46,18.82,398960.0,-0.013471502590673645,-0.024590163934426257,0.0015781167806416807,0.026117390822164053,1605986926.4,2021
2021-04-09,600000,0.8635897284163487,3,1,8.65,409118544.0,8.7,8.7,8.59,386830.0,-0.008027522935779796,-0.03351955307262555,-0.0345982142857143,0.02023749021622473,720981943.2,2021
2021-04-12,2230,0.9951427668492485,1,1,44.58,1349841840.0,46.1,46.38,44.47,295175.0,-0.028122956180510084,-0.07105647009793714,-0.07740066225165565,0.026819850091436344,1457832318.4,2021
2021-04-12,1,0.986412963389793,2,1,18.44,1240067312.0,19.25,19.25,18.37,594743.0,-0.031512605042016695,-0.04158004158004147,-0.04058272632674287,0.026925963589717893,1593279338.4,2021
2021-04-13,2230,0.9592432604386198,1,1,45.0,969995520.0,45.0,45.58,44.6,212735.0,0.009421265141319024,-0.06813004762890862,-0.016823246668123293,0.024317002589445084,1394081901.6,2021
2021-04-13,1,0.947215045357988,2,1,18.52,1036992688.0,18.46,18.62,18.33,499904.0,0.00433839479392617,-0.04634397528321332,-0.04239917269906934,0.026899653610766808,1541229728.0,2021
2021-04-13,600000,0.607528543228259,3,1,8.82,566984752.0,8.8,8.88,8.73,527562.0,0.0034129692832765013,0.006849315068493178,-0.039215686274509776,0.01978240350221921,673465966.4,2021
2021-04-14,1,0.9727061162317554,1,1,18.41,1113001536.0,18.53,18.68,18.16,537438.0,-0.005939524838012966,-0.05005159958720329,-0.051030927835051476,0.026888577474568107,1494956272.0,2021
2021-04-14,600000,0.8723287286787618,2,1,8.65,486204160.0,8.88,8.88,8.63,456868.0,-0.019274376417233507,-0.006888633754305484,-0.05670665212649939,0.020161573976265723,661370760.0,2021
2021-04-15,1,0.9874054752992009,1,1,18.1,1494016048.0,18.5,18.51,17.82,735865.0,-0.016838674633351425,-0.06217616580310881,-0.04435058078141496,0.026642938973714902,1482747781.6,2021
2021-04-15,2230,0.9824638615746605,2,1,45.37,1285936144.0,46.47,46.87,44.91,279369.0,-0.03303495311167959,-0.021354616048317565,0.008894818768067525,0.02653045551758395,1386687825.6,2021
2021-04-15,600000,0.924689563675045,3,1,8.49,555086928.0,8.64,8.67,8.44,531724.0,-0.018497109826589586,-0.026376146788990917,-0.054565701559020074,0.020063046752911286,657412000.0,2021
2021-04-16,1,0.9741081908118452,1,1,18.0,1466509056.0,18.1,18.17,17.55,729998.0,-0.005524861878453136,-0.054621848739495715,-0.07550077041602465,0.025699962149640643,1481883156.8,2021
2021-04-16,2230,0.8551202327418579,2,1,45.7,981421936.0,45.37,46.02,44.71,212737.0,0.007273528763500181,-0.0037061260082841274,0.006607929515418665,0.02649546456114818,1376876220.0,2021
2021-04-16,600000,0.6561183610279747,3,1,8.6,345237984.0,8.51,8.61,8.48,328956.0,0.012956419316843215,-0.005780346820809301,-0.053905390539053966,0.020091214276431256,646691739.2,2021
2021-04-19,600000,0.7466237799175031,1,1,8.64,529864992.0,8.61,8.7,8.51,502039.0,0.0046511627906977715,-0.017064846416382062,-0.008036739380023028,0.017881376181584297,617677160.0,2021
2021-04-20,600000,0.9001809238143869,1,1,8.56,309777296.0,8.61,8.64,8.54,294506.0,-0.0092592592592593,-0.02947845804988658,-0.028376844494892195,0.017765962856464305,597657212.0,2021
2021-04-21,600000,0.6268820511045098,1,1,8.64,480039024.0,8.53,8.68,8.52,454397.0,0.009345794392523477,-0.0011560693641617936,-0.02262443438914019,0.01789780139371202,596345992.0,2021
2021-04-22,600000,0.826959339008656,1,1,8.49,437919104.0,8.66,8.66,8.46,417934.0,-0.01736111111111116,0.0,-0.028604118993134975,0.018130911439331435,594617928.0,2021
2021-04-23,600000,0.7779357409372069,1,1,8.49,259051575.0,8.48,8.53,8.44,248253.0,0.0,-0.012790697674418539,-0.023014959723820394,0.018102559306985636,584297279.55,2021
2021-04-26,600000,0.9109867916397212,1,1,8.36,482566272.0,8.51,8.56,8.34,463872.0,-0.01531213191990588,-0.03240740740740755,-0.03686635944700467,0.018383077027063464,586638600.35,2021
2021-04-26,2230,0.7112675417012209,2,1,49.77,2046711664.0,50.4,51.17,49.6,402509.0,-0.002205292702485928,0.03622735790131171,0.05893617021276598,0.020730386439919514,1578280305.6,2021
2021-04-27,600000,0.8512224884684048,1,1,8.33,257631072.0,8.39,8.4,8.3,250425.0,-0.003588516746411363,-0.026869158878504718,-0.024590163934426146,0.018077041401902066,551280290.75,2021
2021-04-28,600000,0.8099726735985554,1,1,8.31,361207952.0,8.39,8.39,8.24,353212.0,-0.0024009603841536054,-0.03819444444444442,-0.08379272326350606,0.010296660484824551,475218657.95,2021
2021-04-28,2230,0.7399330100977608,2,1,50.6,1160611552.0,50.5,50.9,49.82,227599.0,-0.0007898894154818592,0.01872357559895299,0.06773580924245626,0.02089031091930238,1582171517.6,2021
