code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score
600000,7.05,7.08,7.03,7.07,229134.0,195212631.0,0.0028368794326241176,-0.05481283422459893,-0.07217847769028873,0.009097121654073411,307123480.7,1,2021-11-05,0.0035852207418822692
2230,57.87,58.2,57.18,57.55,209427.0,1218629360.0,-0.0025996533795494825,0.02731167440199922,0.05751561925762583,0.0229434149228974,1430345312.0,0,2021-11-05,-0.002534888656117563
1,15.77,15.92,15.49,15.56,1096040.0,1942415600.0,-0.014566181127295685,-0.10677382319173367,-0.060386473429951626,0.025126827311018937,1846300375.2,1,2021-11-05,-0.015654906317931244
