trade_date,engine,code,u2_prob,rank,label_u2,close,amount,open,high,low,volume,ret_1,ret_5,ret_20,vol_20,amt_mean_20,year
2021-02-10,u2,1,0.9927454658416781,1,1,21.56,4569742080.0,22.34,22.7,21.12,1918867.0,-0.03405017921146958,-0.04980167474658448,0.16919739696312353,0.038883690273376015,3193612902.4,2021
2021-02-10,u2,300750,0.9833472311107107,2,1,215.57,6704613888.0,216.31,217.76,211.87,162830.0,0.006395891690009314,0.08890235894327425,0.07677322677322684,0.042700633655393554,7376698201.6,2021
2021-02-10,u2,600000,0.312572274694589,3,1,8.75,1123961360.0,8.73,8.91,8.62,1050922.0,0.0011441647597254523,0.05168269230769229,0.10759493670886067,0.022695082323333258,995812592.8,2021
2021-02-10,u2,2230,0.0033902771815935377,4,1,52.95,5217152000.0,49.08,52.96,48.6,999114.0,0.10106051154086093,0.20862816708514043,0.1561135371179041,0.053084968986091406,3705929426.4,2021
2021-02-18,u2,300750,0.9998759810392167,1,1,206.87,9491493888.0,220.76,220.76,201.25,238249.0,-0.04035812033214259,0.023348998268612364,0.08127744093665079,0.04246832554181571,7485507456.0,2021
2021-02-18,u2,1,0.8510207967014531,2,1,22.04,3619387648.0,21.74,22.29,21.22,1505231.0,0.02226345083487935,-0.013428827215756556,0.2305974316024566,0.037971206248393646,3259262057.6,2021
2021-02-18,u2,2230,0.6207864206878018,3,1,51.82,4284599776.0,53.9,54.25,51.82,800373.0,-0.021340887629839544,0.15928411633109607,0.17639046538024972,0.052432095624008974,3768736298.4,2021
2021-02-18,u2,600000,0.1318762956017845,4,1,8.89,1558504816.0,8.86,9.08,8.8,1433979.0,0.016000000000000014,0.06594724220623505,0.12105926860025229,0.022814507380288486,1046442409.6,2021
2021-02-19,u2,300750,0.9988493218259172,1,1,201.59,7159858432.0,202.98,206.31,194.2,186904.0,-0.025523275487020824,0.040303436887191735,0.01952156981742781,0.04241683065144224,7471505651.2,2021
2021-02-19,u2,1,0.9843014408192844,2,1,21.59,2197558288.0,21.7,21.93,21.31,922583.0,-0.02041742286751358,-0.04764005293339224,0.15208110992529367,0.03764277128419047,3103579063.2,2021
2021-02-19,u2,2230,0.344995069285193,3,1,51.0,3138259600.0,52.98,53.15,49.85,607654.0,-0.01582400617522195,0.1838440111420614,0.17133670188332562,0.05253020014132269,3814242000.0,2021
2021-02-19,u2,600000,0.3246059630251884,4,0,9.03,1351290384.0,8.89,9.18,8.83,1229263.0,0.015748031496062964,0.028473804100227706,0.13157894736842102,0.02291922300377392,1041970631.2,2021
2021-02-22,u2,300750,0.9999687744336552,1,1,194.65,6411239424.0,201.59,206.2,194.59,167204.0,-0.03442631082891012,-0.07643765420383364,-0.024750739014980705,0.04313013462047007,7518508275.2,2021
2021-02-22,u2,1,0.9997224198728638,2,1,20.12,4445818624.0,21.54,21.54,20.0,1956842.0,-0.06808707735062525,-0.10736468500443652,-0.015655577299412915,0.035933306072601326,3086224516.0,2021
2021-02-22,u2,600000,0.863436039541617,3,1,8.77,1373533376.0,8.98,9.01,8.76,1273794.0,-0.02879291251384275,-0.001138952164009055,0.07739557739557723,0.023971277091342974,1062507265.6,2021
2021-02-22,u2,2230,0.4296662320700443,4,1,51.05,3979920704.0,52.42,53.94,50.97,750397.0,0.0009803921568627416,0.16926248282180478,0.17708093151948345,0.05247724252630416,3917987576.8,2021
2021-02-23,u2,300750,0.9997006505661521,1,1,195.5,5027757824.0,191.87,195.5,186.8,136047.0,0.004366812227074135,-0.08730158730158721,0.03052026777713346,0.041554360189757444,7465611532.8,2021
2021-02-23,u2,1,0.9985543351330072,2,1,19.67,4160776608.0,20.12,20.42,19.56,1870460.0,-0.022365805168986008,-0.11872759856630821,-0.020418326693226962,0.0360701300809809,3154760516.0,2021
2021-02-23,u2,600000,0.5366726349930969,3,1,8.84,1010901312.0,8.77,9.05,8.77,933278.0,0.007981755986317118,0.011441647597253857,0.0754257907542577,0.02395120905114049,1071178347.2,2021
2021-02-23,u2,2230,0.012382774354449951,4,0,56.22,3585558720.0,50.4,56.22,50.1,647986.0,0.10127326150832516,0.16905801621958827,0.21952277657266794,0.05516368477344542,3727188751.2,2021
2021-02-24,u2,300750,0.9999999572731026,1,1,179.09,10682015744.0,194.65,196.31,174.87,302721.0,-0.08393861892583121,-0.1692257735306396,-0.12107381232822922,0.04220999544172008,7586986035.2,2021
2021-02-24,u2,2230,0.999985902777729,2,1,50.61,7799165184.0,56.89,57.13,50.54,1457869.0,-0.09978655282817506,-0.04419263456090661,0.08908973531310527,0.06051777387136626,3934053420.8,2021
2021-02-24,u2,1,0.9836114436749646,3,1,19.9,3144209056.0,20.01,20.02,19.3,1428500.0,0.01169293340111821,-0.07699443413729135,-0.015338941118258398,0.03614142046444512,3167508476.0,2021
2021-02-24,u2,600000,0.8645649834840858,4,1,8.66,1047470272.0,8.87,8.95,8.61,977840.0,-0.020361990950226172,-0.010285714285714231,0.07711442786069655,0.023866421943042396,1090082138.4,2021
2021-02-25,u2,300750,0.9999984612615235,1,1,173.59,8445690112.0,182.9,182.9,172.42,245757.0,-0.030710815790943147,-0.16087397882728283,-0.14781541482572402,0.042555802027195284,7667684518.4,2021
2021-02-25,u2,2230,0.9995504985608304,2,1,48.63,4000203792.0,50.2,50.5,48.2,805023.0,-0.03912270302311793,-0.0615592435353145,-0.04982415005861662,0.05691287797046211,3793943405.6,2021
2021-02-25,u2,1,0.9950835797225708,3,1,19.83,3524600800.0,20.14,20.3,19.42,1593403.0,-0.0035175879396984744,-0.10027223230490023,-0.0070105157736605195,0.03604699151729281,3238025879.2,2021
2021-02-25,u2,600000,0.4990538928588069,4,1,8.86,964732752.0,8.72,8.91,8.66,898555.0,0.023094688221708903,-0.003374578177727905,0.10336239103362388,0.024203785286997036,1111509776.0,2021
2021-02-26,u2,300750,0.9999991161969035,1,1,165.33,7449904896.0,165.76,171.31,162.86,229506.0,-0.04758338613975455,-0.17987003323577555,-0.22372992769274103,0.04157418464164867,7658301568.0,2021
2021-02-26,u2,1,0.9988730055183672,2,1,19.12,2424653760.0,19.34,19.7,18.95,1124977.0,-0.03580433686333828,-0.11440481704492811,-0.03287809812847742,0.03688543784137114,3257966828.8,2021
2021-02-26,u2,2230,0.998595502273695,3,1,47.61,2501971376.0,47.28,48.44,46.08,523044.0,-0.020974706971005563,-0.06647058823529417,-0.07066172164747209,0.05708368884886213,3682447107.2,2021
2021-02-26,u2,600000,0.9605249698004976,4,1,8.6,909298112.0,8.78,8.88,8.6,853861.0,-0.02934537246049662,-0.04761904761904756,0.09554140127388533,0.024665165219583576,1126589284.0,2021
2021-03-01,u2,300750,0.9986428424318191,1,1,177.76,6964880640.0,170.48,178.32,168.69,205394.0,0.07518296739853603,-0.08677112766503992,-0.1405917617482112,0.045634504271593046,7568399142.4,2021
2021-03-01,u2,2230,0.9838058904692047,2,1,48.7,2125264992.0,48.28,48.89,47.2,435341.0,0.0228943499264862,-0.046033300685602296,-0.022677102147300787,0.057021078068988096,3480550523.2,2021
2021-03-01,u2,1,0.9715649359317237,3,1,19.19,2408050912.0,19.28,19.42,18.92,1125387.0,0.0036610878661087476,-0.04622266401590458,-0.05140879881364302,0.03646385503169637,3264917733.6,2021
2021-03-01,u2,600000,0.751066748151107,4,1,8.64,578491504.0,8.65,8.7,8.56,547461.0,0.0046511627906977715,-0.014823261117445696,0.11053984575835485,0.024452030515578985,1130445240.8,2021
2021-03-02,u2,300750,0.999519642451575,1,1,180.53,5308970496.0,182.42,182.53,175.79,152811.0,0.015582808280828031,-0.07657289002557544,-0.09951117318435754,0.045518035255711485,7541171980.8,2021
2021-03-02,u2,2230,0.9989263676619262,2,1,49.08,2673698464.0,48.4,50.68,47.94,537654.0,0.007802874743326305,-0.12700106723585913,0.02079866888519133,0.05641880921525221,3423613056.0,2021
2021-03-02,u2,1,0.926789689413839,3,1,19.39,3196536976.0,19.36,19.89,19.0,1473425.0,0.010422094841062934,-0.014234875444839923,-0.03580308304326196,0.0365545100535558,3296815807.2,2021
2021-03-02,u2,600000,0.9059985756003373,4,1,8.53,786616688.0,8.67,8.76,8.42,747631.0,-0.012731481481481621,-0.03506787330316752,0.10206718346253218,0.024684264859277286,1150429530.4,2021
2021-03-03,u2,300750,0.9941643581642648,1,1,180.55,3617077584.0,178.56,180.55,175.4,104644.0,0.00011078491109506317,0.008152325646323177,-0.111772519309293,0.04533237757415065,7436730935.2,2021
2021-03-03,u2,2230,0.9909637623507421,2,1,48.89,1777371264.0,48.6,49.25,47.73,361111.0,-0.003871230643846757,-0.03398537838371862,0.0036953397659618137,0.056379145196867896,3389956874.4,2021
2021-03-03,u2,1,0.25732468095041044,3,1,20.75,4320024320.0,19.32,20.82,19.2,1919635.0,0.07013924703455388,0.04271356783919611,-0.00336215177713739,0.03912446304075574,3363976975.2,2021
2021-03-03,u2,600000,0.09971500831508384,4,1,8.98,1224388000.0,8.51,8.98,8.49,1135709.0,0.05275498241500598,0.036951501154734334,0.15275994865211806,0.02688544380527396,1184666016.0,2021
2021-03-04,u2,300750,0.9999658740479231,1,1,167.18,5984259584.0,177.98,177.98,165.71,181034.0,-0.0740515092772086,-0.03692609021256987,-0.12840832073405972,0.046543940929124276,7396323280.8,2021
2021-03-04,u2,2230,0.9981746149459957,2,1,46.9,2241808912.0,48.5,48.5,46.31,469813.0,-0.04070362037226427,-0.03557474809788208,0.01625135427952329,0.05583866838423723,3351438648.0,2021
2021-03-04,u2,1,0.8538673061973923,3,1,20.66,2799747152.0,20.51,21.23,20.39,1213579.0,-0.00433734939759034,0.041855774079677444,0.005352798053527952,0.03901494900618982,3406520275.2,2021
2021-03-04,u2,600000,0.7083200388094812,4,1,8.94,817817152.0,8.86,8.98,8.82,754129.0,-0.0044543429844099425,0.009029345372460584,0.15803108808290145,0.026758247084556198,1200253913.6,2021
2021-03-05,u2,300750,0.9996879877746785,1,1,164.09,5511104256.0,160.21,167.91,157.61,173073.0,-0.018483072137815526,-0.0075001512127260694,-0.10352928321678312,0.04570591187175501,7177061188.0,2021
2021-03-05,u2,2230,0.983756209805947,2,1,47.04,1737145696.0,45.97,47.84,45.64,365554.0,0.0029850746268655914,-0.011972274732199084,0.019284940411701035,0.05583624199536914,3337969273.6,2021
2021-03-05,u2,1,0.9361189109485192,3,1,20.08,1960439120.0,20.44,20.72,19.6,880171.0,-0.028073572120038803,0.05020920502092041,-0.036005760921747454,0.039415858385661987,3361337160.0,2021
2021-03-05,u2,600000,0.49569210993464263,4,1,8.92,778561760.0,8.93,9.0,8.75,721548.0,-0.0022371364653243075,0.037209302325581506,0.11221945137157108,0.02580006789122714,1182052118.4,2021
2021-03-08,u2,300750,0.9999998944461475,1,1,155.76,6751702272.0,165.76,172.27,153.47,212955.0,-0.050764824181851465,-0.12376237623762376,-0.13916215319995584,0.046853280141083524,7206113591.2,2021
2021-03-08,u2,2230,0.9997428584502089,2,1,45.41,1836336752.0,47.76,48.09,45.31,388163.0,-0.03465136054421769,-0.06755646817248473,-0.039754705011630476,0.05616648949807175,3304417229.6,2021
2021-03-08,u2,1,0.9966613666193157,3,1,19.34,2189190960.0,20.18,20.43,19.22,993774.0,-0.03685258964143423,0.007816571130797145,-0.13234634365186182,0.03638692486439539,3294318858.4,2021
2021-03-08,u2,600000,0.7170166451108287,4,1,8.81,869553728.0,9.04,9.08,8.77,801531.0,-0.012331838565022402,0.01967592592592582,0.036470588235294255,0.022677767710549104,1132165756.0,2021
2021-03-09,u2,300750,0.9999999092675069,1,1,152.98,8235734784.0,152.98,158.81,146.87,273577.0,-0.017847971237801796,-0.15260621503351246,-0.19758720167846844,0.04470579095132072,7171930141.6,2021
2021-03-09,u2,1,0.998696655163167,2,1,18.59,2882931920.0,19.42,19.66,18.32,1361895.0,-0.03877973112719757,-0.04125838060856113,-0.11560418648905801,0.0352673407124579,3154506452.8,2021
2021-03-09,u2,2230,0.9983451164568173,3,1,46.02,2515656336.0,45.1,47.71,44.4,537034.0,0.013433164501211348,-0.062347188264058606,-0.05580631924497326,0.055793666341466035,3305395416.0,2021
2021-03-09,u2,600000,0.507933675375918,4,1,8.79,900880592.0,8.84,8.96,8.71,835841.0,-0.00227014755959154,0.030480656506447712,0.061594202898550776,0.02174333757226976,1109727854.4,2021
2021-03-10,u2,300750,0.9999922191179441,1,1,161.03,7542999040.0,161.87,165.36,160.2,237638.0,0.05262125768074255,-0.10811409581833287,-0.18659392837298583,0.04562015549594726,7144949008.8,2021
2021-03-10,u2,1,0.9996547782503554,2,1,18.14,2356185008.0,18.58,18.65,18.02,1149417.0,-0.02420656266810106,-0.1257831325301204,-0.20052886734244157,0.029217953948869852,3037806877.6,2021
2021-03-10,u2,2230,0.9970146010948284,3,1,45.87,1610881216.0,47.2,47.56,45.43,343349.0,-0.0032594524119948787,-0.06177132337901414,0.04702122803013009,0.05063810547408275,3105522555.2,2021
2021-03-10,u2,600000,0.7931173631798009,4,1,8.78,542100928.0,8.82,8.85,8.69,505122.0,-0.0011376564277587597,-0.022271714922049157,0.05528846153846145,0.02176093422724238,1069498298.4,2021
2021-03-11,u2,300750,0.9997073321658743,1,1,170.36,6829108480.0,161.87,171.58,159.26,209643.0,0.05793951437620337,0.019021414044742224,-0.15725946079643827,0.04761150176365367,7068668996.0,2021
2021-03-11,u2,2230,0.9832146183066233,2,1,46.38,1662726944.0,46.13,47.2,45.91,352662.0,0.011118378024852937,-0.011087420042643847,0.037583892617449655,0.050518943496777026,2987748106.4,2021
2021-03-11,u2,1,0.9755459060764287,3,1,19.01,2213107792.0,18.32,19.12,18.3,1048659.0,0.047960308710033095,-0.07986447241045491,-0.14905998209489701,0.0319875238929762,2994234580.0,2021
2021-03-11,u2,600000,0.4167339734995113,4,1,8.96,836848992.0,8.86,9.03,8.82,768170.0,0.0205011389521641,0.0022371364653246406,0.07434052757793785,0.022111952251342264,1064134520.0,2021
2021-03-12,u2,300750,0.9994053977815714,1,1,176.01,6424536320.0,173.48,177.98,170.37,189520.0,0.03316506222117854,0.07264306173441404,-0.09170193002373828,0.04773195805315675,7038083408.8,2021
2021-03-12,u2,1,0.9884134309149396,2,1,19.22,1494219072.0,19.11,19.44,18.94,697201.0,0.011046817464492209,-0.042828685258964105,-0.1521835024261139,0.031861288795008894,2943055325.6,2021
2021-03-12,u2,2230,0.8595692228936231,3,1,48.32,2653740000.0,46.9,48.67,45.95,549650.0,0.04182837429926689,0.027210884353741527,0.12163416898792945,0.050340225950746845,2986710838.4,2021
2021-03-12,u2,600000,0.6490121550534146,4,1,8.96,866141104.0,8.95,9.09,8.88,792356.0,0.0,0.004484304932735439,0.0205011389521641,0.01887692132135594,1003509285.6,2021
2021-03-15,u2,300750,0.9999996437076365,1,1,159.81,7361113600.0,175.2,175.2,156.87,230404.0,-0.09204022498721653,0.026001540832049308,-0.24174416397798437,0.046527545147954506,6926808541.6,2021
2021-03-15,u2,2230,0.9985748975209172,2,1,45.77,2245003856.0,47.75,47.95,45.01,477952.0,-0.05277317880794696,0.00792776921382976,0.04832798900595536,0.05203853995503494,3019636632.8,2021
2021-03-15,u2,1,0.975208933978991,3,1,19.34,2077984896.0,19.14,19.86,18.85,958749.0,0.00624349635796051,0.0,-0.1419698314108252,0.03201318520335017,2914407157.6,2021
2021-03-15,u2,600000,0.18564590076590715,4,0,9.18,1259911424.0,8.94,9.3,8.94,1135244.0,0.024553571428571397,0.041997729852440324,0.04555808656036442,0.019581237024148705,993115288.8,2021
2021-03-16,u2,300750,0.9985922881611387,1,1,165.76,4384184064.0,162.42,166.86,160.48,137124.0,0.03723171265878222,0.08354033206955158,-0.22614379084967318,0.04744002747813019,6814412266.4,2021
2021-03-16,u2,2230,0.9985736683866021,2,1,44.57,1569319344.0,46.08,46.09,43.9,345542.0,-0.026218046755516755,-0.03150803998261631,-0.07319609066333965,0.04699117290750084,2957789246.4,2021
2021-03-16,u2,1,0.9378977248899815,3,1,19.4,2038470656.0,19.34,19.85,19.01,939684.0,0.0031023784901758056,0.04357181280258193,-0.1308243727598567,0.03208691605401456,2901181782.4,2021
2021-03-16,u2,600000,0.4217522670847128,4,0,9.17,728108288.0,9.11,9.3,9.07,655023.0,-0.0010893246187363426,0.04323094425483509,0.04919908466819223,0.019531607629047914,976455627.2,2021
2021-03-17,u2,300750,0.9993782439848489,1,1,171.31,4829807872.0,162.91,173.09,160.26,146726.0,0.033482142857143016,0.06383903620443387,-0.20531613860926845,0.04836021444827423,6720671965.6,2021
2021-03-17,u2,2230,0.9908484815875218,2,1,44.97,1351902800.0,44.2,45.79,43.57,297674.0,0.008974646623289173,-0.01962066710268151,-0.1507082152974505,0.04032154678033254,2764526786.4,2021
2021-03-17,u2,1,0.9725551872277743,3,1,18.94,1738185856.0,19.19,19.29,18.64,821489.0,-0.023711340206185483,0.044101433296582115,-0.12152133580704993,0.031700627413956725,2759603971.2,2021
2021-03-17,u2,600000,0.7459157126602423,4,1,8.98,634262128.0,9.16,9.18,8.95,578219.0,-0.02071973827699014,0.02277904328018243,0.026285714285714246,0.020216296049938062,951970665.6,2021
2021-03-18,u2,300750,0.9997986722348763,1,1,172.87,3840901088.0,171.87,176.93,171.6,113670.0,0.009106298523145151,0.014733505517727119,-0.16435442548460388,0.048005754477374867,6438142325.6,2021
2021-03-18,u2,2230,0.9873177132492521,2,1,45.4,1177654048.0,45.2,46.02,44.8,256142.0,0.00956193017567264,-0.02112979732643394,-0.12389038981088385,0.04034976144507271,2609179500.0,2021
2021-03-18,u2,1,0.8532286773795862,3,1,19.47,1483801552.0,19.04,19.47,18.74,691610.0,0.02798310454065467,0.024197790636506955,-0.1166061705989111,0.03199329070713753,2652824666.4,2021
2021-03-18,u2,600000,0.47912493566291703,4,1,9.09,559643200.0,9.03,9.11,8.96,509436.0,0.012249443207126953,0.014508928571428381,0.022497187851518552,0.020091633633936352,902027584.8,2021
2021-03-19,u2,300750,0.9999996825595818,1,1,162.15,6051504896.0,166.87,171.31,159.09,189716.0,-0.06201191646902293,-0.07874552582239636,-0.19564462522942605,0.049387098484687954,6382724648.8,2021
2021-03-19,u2,1,0.9996212471444881,2,1,18.21,3159181040.0,19.27,19.39,18.11,1525622.0,-0.06471494607087813,-0.05254942767950044,-0.15655396016674383,0.034501201108165534,2700905804.0,2021
2021-03-19,u2,2230,0.9994865463989421,3,1,44.06,1235368832.0,44.5,44.82,43.85,274999.0,-0.029515418502202517,-0.08816225165562908,-0.13607843137254894,0.04064355600005758,2514034961.6,2021
2021-03-19,u2,600000,0.9660061187623732,4,1,8.71,1110156576.0,9.07,9.11,8.62,1033599.0,-0.04180418041804168,-0.0279017857142857,-0.03543743078626782,0.021949433050211718,889970894.4,2021
2021-03-22,u2,300750,0.9999968178796788,1,1,157.31,7137600256.0,163.53,164.65,152.36,231719.0,-0.029848905334566744,-0.015643576747387478,-0.19183149242229647,0.04927673664897301,6419042690.4,2021
2021-03-22,u2,2230,0.8654054871439933,2,1,46.39,1883755856.0,44.27,47.08,44.08,405757.0,0.05288243304584661,0.013545990823683685,-0.09128305582761986,0.04274885279489561,2409226719.2,2021
2021-03-22,u2,600000,0.7818481534096493,3,1,8.81,710176256.0,8.68,8.94,8.68,660310.0,0.01148105625717566,-0.04030501089324612,0.004561003420752607,0.02115391970217902,856803038.4,2021
2021-03-22,u2,1,0.7196724682168189,4,1,19.29,3087549488.0,18.29,19.29,18.27,1451190.0,0.059308072487644026,-0.002585315408479838,-0.04125248508946333,0.034566358635566764,2632992347.2,2021
2021-03-23,u2,300750,0.9999923382340549,1,1,155.15,4603585024.0,155.76,158.89,153.05,151169.0,-0.013730849914182164,-0.06400820463320456,-0.20639386189258313,0.049176215581874023,6397834050.4,2021
2021-03-23,u2,2230,0.992525643238748,2,1,45.27,1152581584.0,46.36,46.7,44.93,249329.0,-0.02414313429618442,0.01570563159075622,-0.19477054429028806,0.03500541496457159,2287577862.4,2021
2021-03-23,u2,1,0.9855931389686481,3,1,18.97,1448043616.0,19.31,19.39,18.7,682903.0,-0.01658890616899955,-0.02216494845360828,-0.03558718861209975,0.0344069447530063,2497355697.6,2021
2021-03-23,u2,600000,0.8321551128772409,4,1,8.84,506263424.0,8.82,8.89,8.74,471277.0,0.0034052213393869213,-0.03598691384950925,0.0,0.021092700439089108,831571144.0,2021
2021-03-24,u2,300750,0.9999999144966008,1,1,146.75,7334176768.0,155.76,155.81,144.65,252082.0,-0.054141153722204405,-0.1433658280310548,-0.18057959685074543,0.047242078819196454,6230442101.6,2021
2021-03-24,u2,1,0.9963369659880759,2,1,18.27,1757688576.0,18.95,19.02,18.19,850085.0,-0.03690036900368998,-0.03537486800422396,-0.08190954773869341,0.035152412417976835,2428029673.6,2021
2021-03-24,u2,2230,0.9882993290440172,3,1,44.31,1066175808.0,45.1,45.89,44.08,235196.0,-0.021206096752816483,-0.014676450967311516,-0.12448132780082977,0.028158585458315028,1950928393.6,2021
2021-03-24,u2,600000,0.8686737278784795,4,1,8.74,472480384.0,8.83,8.87,8.69,441326.0,-0.011312217194570096,-0.026726057906458767,0.009237875288683695,0.020721957198468317,802821649.6,2021
2021-03-25,u2,300750,0.9999950418626493,1,1,148.28,5281518848.0,142.15,149.28,141.9,184399.0,0.0104258943781943,-0.14224561809452196,-0.14580332968488974,0.04713511613580195,6072233538.4,2021
2021-03-25,u2,1,0.9768097872314999,2,1,18.49,1017166048.0,18.32,18.57,18.14,492666.0,0.012041598248494711,-0.050333846944016436,-0.06757438224911749,0.03532795219462209,2302657936.0,2021
2021-03-25,u2,2230,0.9673204971145333,3,1,44.33,1018830640.0,43.85,44.95,43.68,226901.0,0.0004513653802753481,-0.023568281938326052,-0.08842278428953332,0.02709732343339732,1801859736.0,2021
2021-03-25,u2,600000,0.9003982326907549,4,1,8.69,465464544.0,8.78,8.84,8.67,435477.0,-0.005720823798627039,-0.044004400440044056,-0.019187358916478603,0.020071766394174982,777858239.2,2021
2021-03-26,u2,300750,0.9987102420597024,1,1,160.55,7292443392.0,150.2,160.78,149.09,237103.0,0.08274885352036687,-0.00986740672217079,-0.028911873223250506,0.05011279939357618,6064360463.2,2021
2021-03-26,u2,1,0.7505344880684434,2,1,18.88,1733412576.0,18.58,19.14,18.5,822108.0,0.02109248242293127,0.036792970895112465,-0.012552301255230214,0.03482637479423004,2268095876.8,2021
2021-03-26,u2,600000,0.7002412532324873,3,1,8.68,435739856.0,8.74,8.79,8.67,408827.0,-0.0011507479861909697,-0.003444316877152853,0.009302325581395321,0.018916619143381594,754180326.4,2021
2021-03-26,u2,2230,0.28440627608317204,4,1,47.0,2585972128.0,44.56,47.61,44.49,549324.0,0.06023009248815714,0.06672719019518825,-0.01281243436252888,0.030350934087307782,1806059773.6,2021
2021-03-29,u2,300750,0.999870864226979,1,1,159.42,4871068416.0,160.48,163.96,155.76,155632.0,-0.007038305823731106,0.013413006166168584,-0.10317281728172822,0.04686477490739806,5959669852.0,2021
2021-03-29,u2,2230,0.9469749486996668,2,1,46.88,1581349200.0,47.72,48.6,46.72,328875.0,-0.002553191489361617,0.01056262125458085,-0.03737166324435315,0.029860869748217632,1778863984.0,2021
2021-03-29,u2,1,0.8931935068795172,3,1,19.23,1684397872.0,19.02,19.39,18.94,785667.0,0.018538135593220373,-0.0031104199066873672,0.0020844189682125425,0.03506803651943566,2231913224.8,2021
2021-03-29,u2,600000,0.8888009641538102,4,1,8.54,964797264.0,8.66,8.66,8.46,923668.0,-0.016129032258064613,-0.030646992054483735,-0.011574074074074292,0.019251947907650297,773495614.4,2021
2021-03-30,u2,300750,0.9977855035874793,1,1,163.52,4003150832.0,159.43,164.63,157.42,126404.0,0.025718228578597513,0.05394779245891068,-0.09422256688638997,0.047145928203919385,5894378868.8,2021
2021-03-30,u2,2230,0.7899852504382052,2,1,47.39,1274981968.0,46.9,47.99,46.75,265962.0,0.010878839590443556,0.0468301303291363,-0.03443357783211076,0.02991906934094525,1708928159.2,2021
2021-03-30,u2,1,0.7198022219162169,3,1,19.67,1601238496.0,19.12,19.67,18.95,738655.0,0.022880915236609622,0.0369003690036902,0.014440433212996373,0.03535954247509275,2152148300.8,2021
2021-03-30,u2,600000,0.05027070526473052,4,1,9.07,1882440608.0,8.71,9.07,8.68,1734472.0,0.06206088992974257,0.026018099547511442,0.06330597889800704,0.02352242635919805,828286810.4,2021
2021-03-31,u2,300750,0.9965748311947918,1,1,165.3,5133802496.0,163.47,167.51,160.2,160546.0,0.010885518590997956,0.12640545144804105,-0.08446413735807257,0.04725525088808061,5970215114.4,2021
2021-03-31,u2,1,0.6975559285366715,2,1,19.75,1699922176.0,19.51,19.81,19.34,777028.0,0.004067107269954073,0.08100711548987416,-0.048192771084337394,0.03146202162907795,2021143193.6,2021
2021-03-31,u2,2230,0.6644122427595065,3,0,47.73,1104155488.0,47.2,47.89,46.67,230593.0,0.007174509390166728,0.07718348002708186,-0.023726733483329987,0.029971545409773575,1675267370.4,2021
2021-03-31,u2,600000,0.5210740659229741,4,1,9.05,731612000.0,9.07,9.1,8.93,668137.0,-0.0022050716648290836,0.035469107551487467,0.007795100222717233,0.020455129322246968,803648010.4,2021
2021-04-01,u2,300750,0.9268082860470983,1,1,169.64,3741712768.0,166.2,172.7,165.92,113338.0,0.02625529340592836,0.14405179390342582,0.014714678789328639,0.044603011769591944,5858087773.6,2021
2021-04-01,u2,1,0.8288713143746108,2,1,19.52,1183868016.0,19.82,19.85,19.24,544449.0,-0.011645569620253204,0.055705786911844246,-0.055179090029041644,0.03153301777499197,1940349236.8,2021
2021-04-01,u2,600000,0.6168531246754417,3,1,8.95,519576384.0,9.05,9.07,8.87,477812.0,-0.011049723756906271,0.029919447640966546,0.0011185682326622093,0.02059333521411703,788735972.0,2021
2021-04-01,u2,2230,0.5106323237390515,4,0,47.98,1439606144.0,47.7,48.68,47.24,296165.0,0.005237795935470357,0.08233701782088887,0.023027718550106657,0.02847337353517173,1635157232.0,2021
2021-04-02,u2,300750,0.9880149351406156,1,1,170.98,3074575824.0,171.28,173.08,167.91,92629.0,0.007899080405564751,0.06496418561195871,0.04198915229447242,0.044364684683035185,5736261352.0,2021
2021-04-02,u2,1,0.9107644869795869,2,1,19.24,1249405392.0,19.44,19.47,19.1,581084.0,-0.014344262295082011,0.019067796610169552,-0.041832669322709126,0.031090119968654687,1904797550.4,2021
2021-04-02,u2,2230,0.8247161250929648,3,1,47.99,1383331056.0,48.2,48.9,47.58,283441.0,0.00020842017507294308,0.02106382978723409,0.020195578231292588,0.028472632763856375,1617466500.0,2021
2021-04-02,u2,600000,0.7130910650882121,4,1,8.82,704137152.0,9.0,9.01,8.73,653651.0,-0.014525139664804398,0.016129032258064502,-0.011210762331838486,0.020853256617294518,785014741.6,2021
2021-04-06,u2,300750,0.99738962868132,1,1,167.31,3421873648.0,172.42,174.09,163.58,104638.0,-0.021464498771786134,0.049491908167105914,0.07415254237288149,0.04295716920246688,5569769920.8,2021
2021-04-06,u2,1,0.7697707282224,2,1,19.42,873387024.0,19.29,19.83,19.25,401103.0,0.00935550935550955,0.009880395215808635,0.004136504653567741,0.03003740867077807,1839007353.6,2021
2021-04-06,u2,2230,0.675522963528637,3,0,48.29,1136394288.0,48.11,48.98,48.11,231777.0,0.006251302354657096,0.03007679180887357,0.06342215371063653,0.027188135050901396,1582469376.8,2021
2021-04-06,u2,600000,0.5800998116784792,4,1,8.76,363567280.0,8.82,8.85,8.74,339112.0,-0.006802721088435382,0.025761124121779888,-0.005675368898978461,0.020722426141790293,759715419.2,2021
2021-04-07,u2,300750,0.9992894373474613,1,1,164.09,4245479568.0,171.26,171.26,159.73,133931.0,-0.01924571155340382,0.003485812133072308,0.07262387240162127,0.042996504445927196,5370257160.0,2021
