code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score,weight
600000,6.08,6.1,6.05,6.07,130238.0,92757272.0,0.0,-0.003284072249589376,-0.058914728682170514,0.008919234255697678,206599110.35,1,2022-08-09,0.00030439027370328,0.3333333333333333
2230,41.71,41.74,41.09,41.36,101831.0,423521247.05,-0.00672430355427478,0.027577639751552807,0.027833001988071482,0.01958323665854312,568395533.0365,1,2022-08-09,-0.006975580886522712,0.3333333333333333
1,10.36,10.37,10.23,10.27,558448.0,677098632.55,-0.007729468599033784,-0.01344860710854956,-0.16774716369529985,0.017987187721604122,1452623419.9975,1,2022-08-09,-0.007446291602265297,0.3333333333333333
