code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score,weight
2230,52.42,53.94,50.97,51.05,750397.0,3979920704.0,0.0009803921568627416,0.16926248282180478,0.17708093151948345,0.05247724252630416,3917987576.8,1,2021-02-22,0.0007863273603553206,0.3333333333333333
600000,8.98,9.01,8.76,8.77,1273794.0,1373533376.0,-0.02879291251384275,-0.001138952164009055,0.07739557739557723,0.023971277091342974,1062507265.6,1,2021-02-22,-0.03807316290573101,0.3333333333333333
1,21.54,21.54,20.0,20.12,1956842.0,4445818624.0,-0.06808707735062525,-0.10736468500443652,-0.015655577299412915,0.035933306072601326,3086224516.0,1,2021-02-22,-0.03843937984245716,0.3333333333333333
