code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score
600000,6.37,6.37,6.32,6.34,120266.0,88895175.0,-0.004709576138147598,0.017656500802568198,-0.006269592476489061,0.009700544985374187,130605031.45,0,2023-07-18,-0.005547125287476332
1,9.73,9.76,9.66,9.69,471966.0,531299772.68,-0.006153846153846176,0.004145077720207224,-0.037735849056603876,0.011615621974005768,699886585.3965,1,2023-07-18,-0.006524424934032354
2230,69.9,70.5,66.9,66.93,613723.0,4215092082.33,-0.04111747851002856,-0.02957807742496721,-0.09566274827725985,0.03474704662678437,6200873723.1779995,1,2023-07-18,-0.03199787368110474
