year,n_days,total_return,ann_return,ann_vol,sharpe,max_drawdown,win_ratio
2020,143,0.24671005774315913,0.47489639956291163,0.2600524144052402,1.8261564717598802,-0.1501641126624519,0.5734265734265734
2021,243,0.05033432743853394,0.05224644971419945,0.26251498442128435,0.19902273323321723,-0.22257341786114082,0.48559670781893005
2022,242,-0.2351524345578314,-0.2435783794895382,0.24348761583293038,-1.000372764981485,-0.3262785230306592,0.45041322314049587
2023,242,-0.041949604389456496,-0.04364467957647755,0.24454661631578473,-0.17847181954101904,-0.2761012744204966,0.44214876033057854
2024,242,0.4156709152587643,0.43615204711155675,0.24002964687386596,1.8170757354017684,-0.11007280638743266,0.5371900826446281
2025,200,0.1590605337199018,0.20440821478570426,0.1754367044850351,1.1651393896488773,-0.13074569372974565,0.53
