code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score
2230,57.81,60.18,57.7,59.15,524305.0,3110732272.0,0.03228621291448519,-0.00016903313049354551,0.11351656626506035,0.03345309246254254,2689068009.6,1,2021-06-15,0.04639406692203211
1,21.27,21.35,20.72,21.14,660623.0,1524503472.0,-0.007045561296383229,-0.04860486048604851,-0.017657992565055736,0.020223953091103693,1358749347.2,1,2021-06-15,-0.0077806384553139405
600000,8.21,8.21,8.07,8.09,469558.0,472150832.0,-0.017010935601458166,-0.024125452352231513,-0.021765417170495738,0.010037445768712674,452422327.95,1,2021-06-15,-0.017469657380974047
