dd_limit,cool_down,n_days,total_ret,ann_ret,ann_vol,sharpe,max_dd,win_ratio
0.3,10,1312,0.25139300789098384,0.04401495889762441,0.14945997158648872,0.29449329094883486,-0.3037886585153238,0.16463414634146342
0.3,20,1312,0.25139300789098384,0.04401495889762441,0.14945997158648872,0.29449329094883486,-0.3037886585153238,0.16463414634146342
0.3,30,1312,0.25139300789098384,0.04401495889762441,0.14945997158648872,0.29449329094883486,-0.3037886585153238,0.16463414634146342
0.35,10,1312,0.14343753372502377,0.026079589178564344,0.15813220782983445,0.16492269055415013,-0.3638495866296393,0.17682926829268292
0.35,20,1312,0.14343753372502377,0.026079589178564344,0.15813220782983445,0.16492269055415013,-0.3638495866296393,0.17682926829268292
0.35,30,1312,0.14343753372502377,0.026079589178564344,0.15813220782983445,0.16492269055415013,-0.3638495866296393,0.17682926829268292
0.4,10,1312,0.07577128783881037,0.014127480275116344,0.1684321724259279,0.08387637629817572,-0.4014956398875752,0.21341463414634146
0.4,20,1312,0.07577128783881037,0.014127480275116344,0.1684321724259279,0.08387637629817572,-0.4014956398875752,0.21341463414634146
0.4,30,1312,0.07577128783881037,0.014127480275116344,0.1684321724259279,0.08387637629817572,-0.4014956398875752,0.21341463414634146
