code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score,weight
600000,13.83,13.98,13.79,13.87,712799.0,990881029.0,0.002892263195950706,-0.004307250538406304,0.03199404761904767,0.015483159695954773,1101505404.75,1,2025-08-14,0.0028736725407089423,0.3333333333333333
1,12.03,12.1,11.95,11.96,1241041.0,1523447931.74,-0.004991680532445808,-0.022076860179885527,-0.03157894736842093,0.009090708118266037,1474303479.5525,1,2025-08-14,-0.005637216061510628,0.3333333333333333
2230,48.99,49.69,48.41,48.53,465711.0,2285567494.26,-0.007769372316499545,-0.00716039279869074,0.01953781512605035,0.012833653947448617,1772969327.595,1,2025-08-14,-0.00811811532189863,0.3333333333333333
