code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score
1,21.91,22.88,21.72,22.46,756739.0,1851425840.0,0.03550023052097728,0.001784121320249632,0.03074804956402022,0.01924666638932299,1329775730.4,1,2021-06-04,0.04772261126608368
2230,58.22,59.22,58.0,58.35,332412.0,1964986384.0,0.0024050850369352617,-0.04874470166286271,0.2125935162094763,0.033562241809897295,2514335538.4,1,2021-06-04,0.0022960862005130733
600000,8.31,8.44,8.25,8.29,710524.0,729772592.0,0.0,-0.014268727705113116,0.024721878862793423,0.009784100110101427,452115362.35,1,2021-06-04,-0.0002161267906112256
