code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score
1,7.74,8.12,7.73,8.12,1995410.0,1900324218.2,0.038363171355498604,0.022670025188916698,0.06561679790026242,0.015701553056115737,1387200482.111,1,2024-02-06,0.039132956946866644
2230,37.85,41.47,37.81,41.0,769511.0,3083095860.34,0.043522524815474695,0.0014655593551540225,0.026026026026026106,0.03809834923920127,2228495964.3605,1,2024-02-06,0.039132956946866644
600000,6.16,6.27,6.13,6.27,716832.0,498307471.0,0.017857142857142794,0.02786885245901649,0.06632653061224492,0.008889342172487241,345540337.75,0,2024-02-06,0.0197412640837549
