code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score,weight
600000,6.12,6.22,6.12,6.19,194253.0,140653932.0,0.00978792822185981,-0.004823151125401881,-0.0174603174603174,0.010576184182052662,164503006.05,1,2023-06-30,0.010950581111418353,0.3333333333333333
1,9.62,9.75,9.59,9.67,519053.0,583494654.79,0.005197505197505281,-0.012257405515832431,-0.008205128205128198,0.013610189983244066,886314367.799,1,2023-06-30,0.004885049257832924,0.3333333333333333
2230,67.71,68.73,65.85,67.66,862051.0,5819472316.41,-0.015854545454545454,-0.12470892626131957,0.1380992430613961,0.04447465021035977,6868130663.715,1,2023-06-30,-0.016531958702702187,0.3333333333333333
