code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score,weight
600000,8.0,8.05,7.94,8.02,346117.0,344399328.0,0.006273525721455453,-0.003726708074534346,-0.008652657601977753,0.006278866700588813,366310598.5,0,2021-07-13,0.005953789363023303,0.3333333333333333
1,19.07,19.26,18.46,19.04,657614.0,1382029136.0,-0.002096436058700135,-0.0801932367149758,-0.09933774834437092,0.026514960176954382,1567989535.2,1,2021-07-13,-0.0017838082422426526,0.3333333333333333
2230,63.8,64.35,60.89,61.4,378331.0,2370661648.0,-0.0021127905086949506,-0.03169847027282757,0.03803888419273038,0.033687067037391334,2674657057.6,1,2021-07-13,-0.0017838082422426526,0.3333333333333333
