trade_date,n_selected,daily_ret,equity_curve
2021-01-05,3,0.0013604780010501398,1.3376596390481825
2021-01-06,3,0.030786351135188312,1.3788412983952891
2021-01-07,3,0.011757320101439558,1.395052776909607
2021-01-08,3,0.002274755554409887,1.3982261809625771
2021-01-11,3,0.0027940216550182604,1.4021328551907999
2021-01-12,3,0.026629298447285937,1.439470669454421
2021-01-13,3,0.013073334555661878,1.4582893510992614
2021-01-14,3,-0.02105133471407687,1.427590413859297
2021-01-15,3,0.013690080974326077,1.4471342422232025
2021-01-18,3,0.03562023922198417,1.498681510117518
2021-01-19,3,0.018387407580745602,1.526238377877776
2021-01-20,3,-0.002465892088185743,1.5224748387370817
2021-01-21,3,0.029412207672029272,1.5672541848694561
2021-01-22,3,-0.01048467287972125,1.5508220374217256
2021-01-25,3,-0.004325785989623743,1.544113513179847
2021-01-26,3,-0.015397526211212561,1.5203379848875727
2021-01-27,3,0.01828964257302627,1.5481444232213615
2021-01-28,3,-0.024836707460805574,1.509693613074735
2021-01-29,3,0.017495135921065257,1.5361059080346415
2021-02-01,3,0.05154788238801614,1.615288914717548
2021-02-02,3,-0.017398900638760744,1.5871846633874858
2021-02-03,3,-0.005623297044316818,1.5782594525610738
2021-02-04,3,0.0024311817473633792,1.5820964881347441
2021-02-05,3,0.010429297654688289,1.5985966433279384
2021-02-08,3,0.0025762910774085324,1.6027150935965193
2021-02-09,3,0.02904987936226096,1.6492737737175729
2021-02-10,3,0.022718165696372267,1.6867422485875698
2021-02-18,3,0.00564085440167994,1.6962569160250145
2021-02-19,3,-0.006831132515557521,1.6846695602512167
2021-02-22,3,-0.031966532569201754,1.6308165158851033
2021-02-23,3,0.028963070775218758,1.6780499700560791
2021-02-24,3,-0.03615187012576101,1.6173853254740747
2021-02-25,3,-0.006515200913702501,1.606847735123737
2021-02-26,3,-0.028708138764946822,1.5607181273696642
2021-03-01,3,0.010402200194430907,1.5769530297776406
2021-03-02,3,0.001831162700969206,1.57984068734695
2021-03-03,3,0.0396743329352377,1.6425198127613878
2021-03-04,3,-0.01649843758475485,1.6154208021488208
2021-03-05,3,-0.009108544652832506,1.6007066696393337
2021-03-08,3,-0.02794526291689144,1.5559745009034407
2021-03-09,3,-0.009205571395192588,1.541650866546275
2021-03-10,3,-0.0095345571692849,1.5269519082241119
2021-03-11,3,0.026526608562350045,1.5674567637871064
2021-03-12,3,0.017625063921253032,1.5950832894426545
2021-03-15,3,-0.007325370340471686,1.5833987136235894
2021-03-16,3,-0.008068330961359097,1.570623328758284
2021-03-17,3,-0.01181881061996215,1.5520604290803954
2021-03-18,3,0.016598159307818088,1.5778217753376325
2021-03-19,3,-0.04534484833037411,1.506275686242586
2021-03-22,3,0.0412238539302221,1.5683701751108954
2021-03-23,3,-0.01244227304193235,1.5488560851613424
2021-03-24,3,-0.023139560983692187,1.5130162353237888
2021-03-25,3,0.002257379943381007,1.5164316878274184
2021-03-26,3,0.026723942308299147,1.556956720767395
2021-03-29,3,-4.802938473528565e-05,1.5568819410940373
2021-03-30,3,0.03194021491893192,1.6066090848959846
2021-03-31,3,0.003012181665097239,1.6114484833244869
2021-04-01,3,-0.0058191658138963724,1.60207119739947
2021-04-02,3,-0.009553660594937822,1.5867655529305897
2021-04-06,3,0.0029346968739104216,1.5914222288384037
2021-04-07,3,-0.008801631279769628,1.5774151171697388
2021-04-08,3,-0.008238134834370156,1.5644201587447206
2021-04-09,3,-0.010689493984802864,1.5476972988681146
2021-04-12,3,-0.014483530041420334,1.5252811785449332
2021-04-13,3,0.0057242097395072316,1.534012207922647
2021-04-14,3,0.005817588470473385,1.5429364596570232
2021-04-15,3,-0.022790245857206865,1.5077725583993913
2021-04-16,3,0.004901695400630087,1.5151632002140938
2021-04-19,3,0.03502676331616331,1.5682344630133536
2021-04-20,3,0.009496078517122161,1.5831265406073851
2021-04-21,3,0.034013185855054605,1.6369737178651336
2021-04-22,3,-0.006738731877603284,1.625942590889757
2021-04-23,3,0.0068688504172375415,1.6371109473335945
2021-04-26,3,-0.011386771910110985,1.6184695383847612
2021-04-27,3,0.004630631046353899,1.6259640736767837
2021-04-28,3,0.005545022987484531,1.6349800818421454
2021-04-29,3,0.01832438887515749,1.6649400926649576
2021-04-30,3,-0.02805613368089895,1.6182283108544613
2021-05-06,3,-0.0010355105873987396,1.6165526183057433
2021-05-07,3,-0.0028649413134116766,1.6119212899242554
2021-05-10,3,-0.004748085971525688,1.6042677490603625
2021-05-11,3,0.028105357517876055,1.6493562677021023
2021-05-12,3,0.006933716749243961,1.660792436880939
2021-05-13,3,-0.011874718929038167,1.6410709934935055
2021-05-14,3,0.015601165827545449,1.6666736141977725
2021-05-17,3,0.003703055166476029,1.6728453985356568
2021-05-18,3,0.012454521903529544,1.6936798881929376
2021-05-19,3,-0.01628213559167428,1.6661031626044884
2021-05-20,3,0.015279584773412772,1.691560527118755
2021-05-21,3,-0.014543123436286609,1.666959953572917
2021-05-24,3,0.017322694783572585,1.6958361920650988
2021-05-25,3,0.058058109590144014,1.7942932355509469
2021-05-26,3,0.001749675454378245,1.7974326663831472
2021-05-27,3,-0.006565380232095149,1.7856318374867532
2021-05-28,3,0.0028785001621033737,1.7907717790204158
2021-05-31,3,-0.006761660969832994,1.778663187376335
2021-06-01,3,-0.012786543453441915,1.7559202332419102
2021-06-02,3,-0.0035425646903088914,1.7496997722246284
2021-06-03,3,-0.0099140608191323,1.7323531422675715
2021-06-04,3,0.012635105185970849,1.7542416064393693
2021-06-07,3,0.0010653615567921177,1.7561105080081951
2021-06-08,3,0.002722965636617558,1.7608923365756046
2021-06-09,3,-0.0005471876205290771,1.759928798087946
2021-06-10,3,0.006869356167478635,1.7720183758314145
2021-06-11,3,-0.03508732042589121,1.7098429992780504
2021-06-15,3,0.0027432386722145985,1.7145335067170853
2021-06-16,3,-0.004011550051987944,1.7076555697390792
2021-06-17,3,0.01998826879193827,1.7417886482710743
2021-06-18,3,0.013559728708876229,1.7654068298098302
2021-06-21,3,-0.009832233070413846,1.7480489383950395
2021-06-22,3,0.012865735808603581,1.77053887421694
2021-06-23,3,-0.003821327681473511,1.76377306500577
2021-06-24,3,-0.00893090765682684,1.748020970634605
2021-06-25,3,0.006866697798555717,1.7600241023854908
2021-06-28,3,-0.008188531503048916,1.7456120895769818
2021-06-29,3,-0.011154692268012653,1.7261403238984279
2021-06-30,3,0.027214166597386253,1.7731157942434659
2021-07-01,3,-0.00016348813386228103,1.7728259108511433
2021-07-02,3,-0.03851998291846866,1.7045366870477385
2021-07-05,3,0.015579978650316462,1.7310933322406237
2021-07-06,3,0.007886487745443501,1.7447455785915582
2021-07-07,3,0.00031816847913605323,1.745300701638778
2021-07-08,3,-0.015319487807240684,1.7185635888200541
2021-07-09,3,-0.0253015818797081,1.6750812114620386
2021-07-12,3,0.0009854574758597263,1.6767319327645458
2021-07-13,3,0.0006880997180201224,1.6778856915346763
2021-07-14,3,-0.01822033775860162,1.6473140475145895
2021-07-15,3,0.023481786176210218,1.6859959237433946
2021-07-16,3,-0.005466153611535389,1.6767800110357907
2021-07-19,3,0.0029121899254663797,1.6816631128911523
2021-07-20,3,-0.02214623783757182,1.6444206016303935
2021-07-21,3,0.010114603379048607,1.6610532638042215
2021-07-22,3,0.022286505421792262,1.6980723363738799
2021-07-23,3,-0.020771457814907895,1.6628008984722278
2021-07-26,3,-0.03229185449794081,1.6091059737997173
2021-07-27,3,-0.05479754402156752,1.52093091836506
2021-07-28,3,0.0019253929323254833,1.5238593080058354
2021-07-29,3,0.009575427714344534,1.5384509126564763
2021-07-30,3,-0.014604545443751005,1.5159825363896045
2021-08-02,3,0.019827638399637415,1.5460408899413027
2021-08-03,3,-0.00690984499007663,1.5353579870434881
2021-08-04,3,-0.002732366180579001,1.5311628268046087
2021-08-05,3,-0.015795078163028053,1.506977990274907
2021-08-06,3,0.002650379807711175,1.5109720543109966
2021-08-09,3,0.027459873065450946,1.5524631551278203
2021-08-10,3,0.018298860265269168,1.580871461470483
2021-08-11,3,-0.003210099067389227,1.5757967074663544
2021-08-12,3,-0.0023569516761172693,1.5720826307754714
2021-08-13,3,-0.011357008742250726,1.5542284745942139
2021-08-16,3,-0.0031056241047994204,1.5494016251791485
2021-08-17,3,-0.0169341545600387,1.5231638185827896
2021-08-18,3,0.024561386381932726,1.5605748336539815
2021-08-19,3,-0.004061320475618024,1.5542368391283283
2021-08-20,3,-0.019565628300568145,1.5238272188428934
2021-08-23,3,0.005231888008569959,1.53179971219629
2021-08-24,3,-0.0023761505610626252,1.5281599254507192
2021-08-25,3,0.00031777733908833206,1.5286455400455303
2021-08-26,3,-0.015503312494363467,1.5049464705450895
2021-08-27,3,-0.005768945476825937,1.4962645164109731
2021-08-30,3,-0.027813951173713287,1.4546474882085585
2021-08-31,3,0.009204252233045551,1.4680364306001963
2021-09-01,3,0.00375036740021506,1.4735421065718473
2021-09-02,3,0.001717830543913797,1.4760734022102595
2021-09-03,3,-0.010415045144918866,1.4607000310890257
2021-09-06,3,0.02362890445790659,1.4952147725652893
2021-09-07,3,0.02161305995808475,1.5275309390949572
2021-09-08,3,0.0015523052103683839,1.529902133330713
2021-09-09,3,-0.009959060746380644,1.5146657450488552
2021-09-10,3,0.03886130945915611,1.573527639294382
2021-09-13,3,-0.009262430937410082,1.558952948207312
2021-09-14,3,-0.027937925106620336,1.515399037495551
2021-09-15,3,0.001044463112150303,1.5169818158904032
2021-09-16,3,-0.01644483005809161,1.4920353077268702
2021-09-17,3,-0.005791247955811614,1.4833945613009982
2021-09-22,3,-0.014301015704104839,1.462180512384449
2021-09-23,3,-0.003720138215626297,1.4567409987821833
2021-09-24,3,0.0036870457772203804,1.4621120695302472
2021-09-27,3,0.008913766829164413,1.4751449955961466
2021-09-28,3,0.00661188248335709,1.4848984809529404
2021-09-29,3,0.0035873874051134402,1.4902253870613829
2021-09-30,3,-0.00858985689894487,1.4774245642393509
2021-10-08,3,0.030658820276137828,1.5227206584259163
2021-10-11,3,0.0163999601355298,1.547693216521649
2021-10-12,3,-0.005955199842457885,1.5384763941224462
2021-10-13,3,0.0049618226286634775,1.5461100411084674
2021-10-14,3,-0.011143062769014889,1.5288816398725915
2021-10-15,3,0.016869645642530646,1.5546733313666132
2021-10-18,3,-0.014275589464698831,1.5324794531363077
2021-10-19,3,0.005106340543817829,1.5403048151004255
2021-10-20,3,-0.010498104691395449,1.5241345338948407
2021-10-21,3,0.009042321153243734,1.5379162478310673
2021-10-22,3,0.010916272651089779,1.5547045609069323
2021-10-25,3,-0.003954338721014176,1.5485567324620007
2021-10-26,3,0.018359026632058646,1.5769867267545241
2021-10-27,3,-0.014436519693499239,1.5542205268173455
2021-10-28,3,0.007926068933622021,1.56653938585095
2021-10-29,3,-0.0064090702947845095,1.5564993248074825
2021-11-01,3,-0.013217838171863542,1.5359257686175625
2021-11-02,3,-0.03580639787966581,1.4809297994328106
2021-11-03,3,0.009372108646284794,1.4948092344106156
2021-11-04,3,-0.0015492421007486195,1.492493413012079
2021-11-05,3,-0.0047763183580736834,1.4853647893242055
2021-11-08,3,-0.004803301926192567,1.478230133770546
2021-11-09,3,0.008160066049036704,1.4902925892977898
2021-11-10,3,-0.0039757700643597476,1.4843675286341225
2021-11-11,3,0.024310217137883578,1.5204528255676415
2021-11-12,3,-0.003907251840078933,1.514512033467189
2021-11-15,3,0.006830173138535993,1.5248564128761664
2021-11-16,3,-0.009204205591475648,1.510821320954574
2021-11-17,3,-0.004881442976924351,1.5034463328280128
2021-11-18,3,-0.01507331244110995,1.4807844165148552
2021-11-19,3,0.0137855520047759,1.5011978470965823
2021-11-22,3,0.003021555815654886,1.5057338001819254
2021-11-23,3,-0.006022600732252951,1.4966653666943717
2021-11-24,3,-0.010913693038087646,1.4803312203015324
2021-11-25,3,-0.008654222065152354,1.4675201051910651
2021-11-26,3,-0.007076938954643712,1.4571345549919157
2021-11-29,3,-0.0058811850700496065,1.4485648770020438
2021-11-30,3,-0.0029352819446049803,1.4443129306729907
2021-12-01,3,0.007948125066158532,1.4557925104806497
2021-12-02,3,-0.006327942265199764,1.446580339524218
2021-12-03,3,0.00409351403105888,1.4525019364411145
2021-12-06,3,0.0049606760223570205,1.459707327969645
2021-12-07,3,0.00886952636886825,1.4726542406059022
2021-12-08,3,0.007565341553802951,1.4837953729267424
2021-12-09,3,0.011383734575306356,1.500686505616208
2021-12-10,3,-0.00724217403524204,1.489818272770196
2021-12-13,3,-0.006410583553685438,1.4802676682527955
2021-12-14,3,-0.01629854126052162,1.4561414645851611
2021-12-15,3,-0.0014590530794406826,1.4540168768971569
2021-12-16,3,0.002921012651171321,1.4582640785895902
2021-12-17,3,-0.015241031848186926,1.4360386293247394
2021-12-20,3,-0.002584188019708056,1.4323276355030004
2021-12-21,3,0.0003855532538777536,1.4328798740834874
2021-12-22,3,-0.006424593216329562,1.4236742037646355
2021-12-23,3,-0.004130145138554549,1.4177942226730713
2021-12-24,3,-0.0005726285340598528,1.4169823532457435
2021-12-27,3,0.0014039535460977914,1.418971730645341
2021-12-28,3,-0.0003703246156668838,1.4184462504845476
2021-12-29,3,-0.014857324362036165,1.3973719344509847
2021-12-30,3,0.007335397048142456,1.4076222124141136
2021-12-31,3,-0.00322617521588342,1.4030809765190961
2022-01-04,3,0.008611259493413717,1.4151632708981745
2022-01-05,3,0.012897324058989986,1.4334150901993286
2022-01-06,3,-0.013927370282451093,1.4134513874696695
2022-01-07,3,-0.0008697113822920081,1.4122220927096707
2022-01-10,3,0.00260625549839281,1.415902704303747
2022-01-11,3,-0.0012011294704479998,1.4142020218383209
2022-01-12,3,-0.013146098698272731,1.3956107824799375
2022-01-13,3,-0.010239198348863554,1.3813208468603129
2022-01-14,3,-0.022580115756348773,1.3501304622415493
2022-01-17,3,0.003961538750487104,1.3554790563859325
2022-01-18,3,0.01691001383859514,1.3784002259873445
2022-01-19,3,-0.0027487584547683333,1.3746113367121071
2022-01-20,3,0.027169333611085866,1.411958610704819
2022-01-21,3,-0.006365866866559118,1.4029702701679803
2022-01-24,3,-0.0034474691042260717,1.3981335735074283
2022-01-25,3,-0.026530107615861498,1.3610409393409273
2022-01-26,3,-0.002739822408591238,1.357311928876311
2022-01-27,3,-0.02713110676451676,1.3204865540212154
2022-01-28,3,-0.02277964414909021,1.2904063402169539
2022-02-07,3,0.024975567960008254,1.322634971463068
2022-02-08,3,0.021943933101770712,1.3516587847949162
2022-02-09,3,0.008899594340642728,1.363687999666557
2022-02-10,3,0.00904766525938753,1.376026192205784
2022-02-11,3,0.009093413745391965,1.3885389676960074
2022-02-14,3,-0.004061536185371047,1.3828993664339122
2022-02-15,3,-0.00923081876428733,1.370134073013113
2022-02-16,3,0.007393764634750759,1.3802645218670246
2022-02-17,3,-0.0023916594071266375,1.3769633992389783
2022-02-18,3,0.02426811965706044,1.4103797117751025
2022-02-21,3,-0.010257175082355685,1.3959132001388228
2022-02-22,3,-0.011306153757893197,1.3801307908653806
2022-02-23,3,-0.00167660217895312,1.3778168605741754
2022-02-24,3,-0.018329799005843157,1.3525617544529889
2022-02-25,3,-0.0007867431776466353,1.3514976357203272
2022-02-28,3,-0.007576313372217276,1.3412582661102992
2022-03-01,3,0.01279304393247808,1.3584170420334478
2022-03-02,3,-0.006062055985039949,1.3501822418736087
2022-03-03,3,-0.004069427177619267,1.3446877735637892
2022-03-04,3,-0.0093382972541148,1.3321306794202767
2022-03-07,3,-0.040965279166985745,1.2775595742509187
2022-03-08,3,-0.020481679983710494,1.2513930078909858
2022-03-09,3,-0.02078887539120104,1.22537795458452
2022-03-10,3,0.024249329187217377,1.2550925479839992
2022-03-11,3,0.010160593606408641,1.2678450333024964
2022-03-14,3,-0.022034703840232688,1.239908443478366
2022-03-15,3,-0.038215003672927995,1.192525337756746
2022-03-16,3,0.03448174229110915,1.233645689128892
2022-03-17,3,0.009880530955016361,1.2458347635478524
2022-03-18,3,0.013324535741931376,1.2624349333832863
2022-03-21,3,-0.002914695730728297,1.2587553196726318
2022-03-22,3,0.01810501598721026,1.2815451048592907
2022-03-23,3,-0.008381064860034574,1.2708043922144052
2022-03-24,3,0.0023523501009717895,1.2737937690547463
2022-03-25,3,-0.012738861063488538,1.2575670872072204
2022-03-28,3,-0.00483422862375249,1.2514877203979542
2022-03-29,3,-0.005640535328914176,1.2444286596973473
2022-03-30,3,0.02877352136135906,1.2802352543198363
2022-03-31,3,0.003535545870665032,1.2847615847867264
2022-04-01,3,0.011469228816368323,1.2994968093771253
2022-04-06,3,0.014994181666407425,1.3189817006118427
2022-04-07,3,-0.011586067821794202,1.3036998891728484
2022-04-08,3,0.0034902621528294375,1.3082501435546763
2022-04-11,3,-0.030174861173017636,1.2687738770933337
2022-04-12,3,0.00040739470156055574,1.26929076884834
2022-04-13,3,-0.008867617019427176,1.2580351844238986
2022-04-14,3,0.006010148972220001,1.2655961632945805
2022-04-15,3,0.010351635707749995,1.278697153730132
2022-04-18,3,-0.028265600241605404,1.2425540111527174
2022-04-19,3,0.005748165736838414,1.2496964175457965
2022-04-20,3,-0.0008575714539693635,1.2486247135719815
2022-04-21,3,-0.010941428571355974,1.2349629754560039
2022-04-22,3,-0.0017655302168556597,1.2327826110061384
2022-04-25,3,-0.07247431662602215,1.1434375337250253
2022-04-26,3,-0.016064791743545137,1.1250684478739799
2022-04-27,3,0.04260544275107999,1.1730024872209213
2022-04-28,3,0.0022998973834645144,1.175700272572078
2022-04-29,3,0.014328125923524726,1.1925458541258132
2022-05-05,3,-0.0014829785995293203,1.1907773341451873
2022-05-06,3,-0.020938079814487587,1.1658447432815726
2022-05-09,3,-0.018447616824946778,1.1443376861801358
2022-05-10,3,0.005837649359978547,1.1510179283414645
2022-05-11,3,0.0037289894262889276,1.1553100620257188
2022-05-12,3,-0.00926479978411828,1.1446063456124733
2022-05-13,3,0.012791531449998894,1.1592476136802436
2022-05-16,3,-0.013888150278447068,1.1431478086115212
2022-05-17,3,0.015158194285833723,1.1604758651918796
2022-05-18,3,-0.0005227041153578934,1.1598692796813703
2022-05-19,3,-0.009876580900305002,1.1484137369068188
2022-05-20,3,0.022855923924196924,1.1746617939110637
2022-05-23,3,-0.004131526003146813,1.169808648164617
2022-05-24,3,-0.032666348482770245,1.1315952712055133
2022-05-25,3,0.0006033084790731206,1.1322779722275105
2022-05-26,3,-0.0021498424548940984,1.1298437529720744
2022-05-27,3,0.004034927960537431,1.13440259112198
2022-05-30,3,-0.0005762758012896793,1.133748862359796
2022-05-31,3,0.010419361666822077,1.1455618017960707
2022-06-01,3,-0.0026383683430267015,1.1425393878032313
2022-06-02,3,-0.0005796621919706979,1.1418771009172843
2022-06-06,3,0.021508554640145488,1.1664372269346945
2022-06-07,3,-0.004880815938708372,1.160744061525969
2022-06-08,3,0.003910323540456136,1.1652829463541985
2022-06-09,3,-0.0003448398405152542,1.1648811103688226
2022-06-10,3,0.001661825835459818,1.1668169398932728
2022-06-13,3,-0.018430712375824426,1.1453116724788603
2022-06-14,3,0.01173169483653965,1.158748119513109
2022-06-15,3,0.028937276746587488,1.1922791345270476
2022-06-16,3,-0.011640132918468105,1.1784008469252367
2022-06-17,3,0.003459528868412424,1.1824775586737364
2022-06-20,3,0.027531779135488876,1.2150332696518136
2022-06-21,3,0.006049642800024809,1.2223837869233531
2022-06-22,3,-0.02275096293182795,1.1945733786985924
2022-06-23,3,0.007543703172018024,1.2035848856846891
2022-06-24,3,0.0027214355613880046,1.2068603643937406
2022-06-27,3,0.009607807492249135,1.2184556464448613
2022-06-28,3,0.017033163566373705,1.2392098007691281
2022-06-29,3,-0.01121038094346368,1.2253177868336325
2022-06-30,3,0.003933097479951335,1.2301370811331676
2022-07-01,3,-0.0030569578550085166,1.2263766039202604
2022-07-04,3,0.008532604309264355,1.2368407902156515
2022-07-05,3,0.013254618648699553,1.2532346432191162
2022-07-06,3,-0.015565604830353408,1.2337272880030585
