code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score,weight
2230,45.18,47.79,45.0,46.88,639877.0,2986958509.06,0.037627268702965955,0.05230078563411911,-0.02960049679155452,0.02472314889381635,1967162146.638,1,2023-12-07,0.0437249016494635,0.3333333333333333
600000,5.88,5.91,5.8,5.88,305417.0,201249909.0,0.0,-0.03921568627450989,-0.05161290322580647,0.007863891473801735,158623873.0,1,2023-12-07,-0.00038267855044745895,0.3333333333333333
1,7.93,7.93,7.82,7.88,585380.0,552224831.17,-0.007556675062972307,-0.029556650246305383,-0.11758118701007836,0.010007971211147349,840250343.463,1,2023-12-07,-0.007289270588593287,0.3333333333333333
