code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score
600000,13.69,14.02,13.62,14.02,1170672.0,1622965821.0,0.032400589101619914,0.02112163146394752,0.009359251259899226,0.012518861322198706,1151651490.5,0,2025-09-09,0.03661477710586532
1,11.47,11.54,11.44,11.51,860539.0,1009279728.78,0.004363001745200545,-0.01959114139693363,-0.047973531844499595,0.01162803279001264,1731725598.534,1,2025-09-09,0.004006813432236563
2230,52.01,52.32,50.28,50.31,673739.0,3433665891.38,-0.04535104364326381,-0.05786516853932577,0.032635467980295596,0.02362076648200497,3834764114.9125,1,2025-09-09,-0.027642382632076946
