code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score,weight
600000,7.22,7.23,7.15,7.18,131691.0,113743005.0,-0.005540166204986208,0.011267605633802802,-0.04266666666666674,0.012075394773889166,241500298.65,0,2021-11-25,-0.0052614819810963016,0.3333333333333333
2230,54.6,55.03,54.27,54.37,154143.0,846960688.0,-0.008389567754878757,-0.031010515059704202,-0.03342222222222224,0.015292102079900827,1234466864.8,1,2021-11-25,-0.008785486935376527,0.3333333333333333
1,15.66,15.71,15.55,15.6,603533.0,1068221312.0,-0.012032932235592098,-0.007633587786259555,-0.11564625850340138,0.023549490138831303,1827800333.6,1,2021-11-25,-0.012421958746409969,0.3333333333333333
