strategy_id,year,fold_count,n_days,total_return,annual_return,volatility,sharpe,max_drawdown,win_ratio
U2,2020,1,165.0,0.022602595799495348,5.769416718462711,0.2570153622464428,18.96911313400212,-0.04311990715955678,0.5887778887778888
U2,2021,1,243.0,0.008477444436161706,0.5034656812002476,0.26028195711669727,1.5393234364666308,-0.045874511668723236,0.5028597133860292
U2,2022,1,242.0,-0.012387480798415434,0.19166189034324144,0.23952365369058823,0.49263163560164275,-0.05106980803215805,0.4563097720992458
U2,2023,1,242.0,-0.007078714718925867,0.28411287769330174,0.20312905924817093,1.6952084004525743,-0.04655921324531895,0.4758999772157667
U2,2024,1,242.0,0.016341068018077057,75.59099364210626,0.23001527710159522,186.71042866640263,-0.03442745389636612,0.5234769616348564
U2,2025,1,200.0,0.012154085321345702,0.6509674506195514,0.17117391655870315,4.650700742558699,-0.021700798545831297,0.5703003593628594
