code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u2_range_pct,u2_oc_ret,u2_high_close_gap,u2_close_low_gap,u2_gap_ret,u2_mom_3,u2_mom_10,u2_ret_std_5,u2_ret_std_10,u2_ret_std_20,u2_amt_z_5,u2_vol_z_5,u2_amt_z_20,u2_vol_z_20,u2_down_vs_up_vol_20,u1_score
2230,33.6,34.46,33.46,34.1,173475.0,596648325.97,0.011869436201780381,0.02927859945668576,0.005010315355143069,0.018106537407889207,634980137.8635,1,2022-12-12,0.029325513196480937,0.01488095238095238,0.01055718475073312,0.018768328445747818,-0.0029673590504451456,0.014880952380952328,0.09611057537769208,0.00824530053915924,0.01200333353870071,0.01810653740788912,0.09760487903721121,0.004554223489413227,-0.19009109570667235,-0.2684083474336806,0.9206252809659254,0.013564803752408254
600000,6.26,6.31,6.18,6.21,267086.0,194644290.0,-0.009569377990430561,-0.015847860538827252,0.038461538461538325,0.013535588481035903,228853874.55,1,2022-12-12,0.020933977455716568,-0.007987220447284317,0.016103059581320394,0.004830917874396175,-0.0015948963317384032,-0.012718600953895098,0.031561461794020085,0.006738097791955661,0.013916827441800188,0.01353558848103583,-0.7826195077548592,-0.7512305562384534,-0.40445190427033645,-0.4504409720700633,0.4805349029611948,-0.009647273636210716
1,11.73,11.73,11.21,11.26,1392584.0,1848277966.6,-0.04978902953586495,-0.03595890410958902,0.11485148514851495,0.03725898202517914,2073592009.5190003,1,2022-12-12,0.04618117229129659,-0.04006820119352094,0.04174067495559509,0.004440497335701504,-0.010126582278480947,-0.0035398230088495852,0.1305220883534135,0.03208617581769454,0.04741845606023259,0.03725898202517914,0.19687319032763623,0.25634377694931304,-0.18848469678172972,-0.2744068771866229,0.4649112609586992,-0.031264340715302756
