code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score
600000,6.24,6.29,6.22,6.23,186490.0,136014994.0,-0.01111111111111096,0.0032206119162641045,0.014657980456026287,0.008404249637159095,151169148.7,0,2022-09-14,-0.013246502115992315
2230,36.35,36.55,35.9,36.28,92638.0,338079062.58,-0.01332608104432964,-0.007387140902872624,-0.08244815376833581,0.014674488200383886,419136334.2055,1,2022-09-14,-0.014138938921603544
1,10.9,11.02,10.85,10.88,858036.0,1095054828.69,-0.01981981981981973,0.021596244131455444,0.05836575875486405,0.017753377350135248,1415782097.6109998,1,2022-09-14,-0.022354347271148066
