code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score
600000,8.14,8.21,8.11,8.12,300903.0,289065056.0,-0.007334963325183463,0.00995024875621886,-0.002457002457002644,0.00809567776506924,392400932.1,0,2021-07-23,-0.007750467002156664
1,18.3,18.3,17.92,18.02,727404.0,1461467504.0,-0.015300546448087537,-0.06438213914849433,-0.15319548872180455,0.026820915207685186,1692387993.6,1,2021-07-23,-0.01717770052818386
2230,65.3,65.32,61.78,62.2,454078.0,2875618704.0,-0.03967886367145268,0.0298013245033113,-0.01097153760534264,0.03286674524188568,2383151458.4,1,2021-07-23,-0.03394454813383369
