code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score
1,9.23,9.28,9.05,9.09,1265537.0,1261997756.88,-0.013029315960912169,-0.016233766233766267,-0.015167930660888507,0.00990622419100515,928082005.135,1,2024-08-06,-0.012618020290470747
600000,8.02,8.04,7.78,7.83,416041.0,344150545.0,-0.0175658720200752,-0.018796992481203034,-0.010113780025284513,0.015491652961912792,426887750.45,1,2024-08-06,-0.020067374611457023
2230,38.07,38.24,35.1,36.32,508689.0,1850530614.16,-0.03915343915343905,-0.06052767718572161,-0.06632390745501282,0.016288857269486774,913580291.849,1,2024-08-06,-0.029081679156729563
