trade_date,n_selected,daily_ret,equity_curve,equity_baseline,position,daily_ret_with_risk,equity_with_risk
2020-07-24,3,-0.0418464338330463,1.1462326625654242,1.1462326625654244,1.0,-0.0418464338330463,1.1462326625654244
2020-07-27,3,-0.009675966337653,1.1351417539073227,1.135141753907323,1.0,-0.009675966337653,1.135141753907323
2020-07-28,3,0.0042981248405564,1.1400207348773446,1.1400207348773448,1.0,0.0042981248405564,1.1400207348773448
2020-07-29,3,0.0216733621767064,1.1647288171532963,1.1647288171532966,1.0,0.0216733621767064,1.1647288171532966
2020-07-30,3,-0.0177813437753555,1.1440183736504304,1.1440183736504306,1.0,-0.0177813437753555,1.1440183736504306
2020-07-31,3,0.0011724765830657,1.1453597084041325,1.1453597084041325,1.0,0.0011724765830657,1.1453597084041325
2020-08-03,3,0.0199576264918085,1.168218369663229,1.1682183696632287,1.0,0.0199576264918085,1.1682183696632287
2020-08-04,3,0.0205654968277336,1.1922433608386378,1.1922433608386378,1.0,0.0205654968277336,1.1922433608386378
2020-08-05,3,-0.0141090170385671,1.1754219789464468,1.1754219789464468,1.0,-0.0141090170385671,1.1754219789464468
2020-08-06,3,0.0164237835675355,1.1947268551291876,1.1947268551291876,1.0,0.0164237835675355,1.1947268551291876
2020-08-07,3,-0.0158195815756219,1.1758267761838852,1.1758267761838852,1.0,-0.0158195815756219,1.1758267761838852
2020-08-10,3,0.0114420039660108,1.189280590820323,1.189280590820323,1.0,0.0114420039660108,1.189280590820323
2020-08-11,3,-0.0082888208217901,1.1794228570961809,1.1794228570961807,1.0,-0.0082888208217901,1.1794228570961807
2020-08-12,3,0.0068512024933578,1.1875033219154412,1.1875033219154412,1.0,0.0068512024933578,1.1875033219154412
2020-08-13,3,-0.0052907149847221,1.1812205802957758,1.1812205802957758,1.0,-0.0052907149847221,1.1812205802957758
2020-08-14,3,0.0283508790324943,1.2147092220784343,1.214709222078434,1.0,0.0283508790324943,1.214709222078434
2020-08-17,3,0.0341336122217452,1.2561716356270374,1.256171635627037,1.0,0.0341336122217452,1.256171635627037
2020-08-18,3,-0.0102950044680228,1.2432393430256534,1.2432393430256532,1.0,-0.0102950044680228,1.2432393430256532
2020-08-19,3,-0.0118903489883895,1.2284567933609822,1.2284567933609822,1.0,-0.0118903489883895,1.2284567933609822
2020-08-20,3,-0.0217790045633247,1.201702227252526,1.2017022272525262,1.0,-0.0217790045633247,1.2017022272525262
2020-08-21,3,0.0108042608949169,1.2146857316337651,1.2146857316337651,1.0,0.0108042608949169,1.2146857316337651
2020-08-24,3,-0.0066872343261167,1.2065628435137397,1.2065628435137397,1.0,-0.0066872343261167,1.2065628435137397
2020-08-25,3,0.0025480822523206,1.2096372648816067,1.2096372648816063,1.0,0.0025480822523206,1.2096372648816063
2020-08-26,3,-0.0182282097277195,1.1875877431228798,1.1875877431228794,1.0,-0.0182282097277195,1.1875877431228794
2020-08-27,3,0.0027814554998641,1.1908909655825604,1.19089096558256,1.0,0.0027814554998641,1.19089096558256
2020-08-28,3,0.0251215616143614,1.220808006350429,1.2208080063504285,1.0,0.0251215616143614,1.2208080063504285
2020-08-31,3,-0.0036725142358944,1.216324571567813,1.2163245715678126,1.0,-0.0036725142358944,1.2163245715678126
2020-09-01,3,0.0048102720848356,1.2221754237005251,1.2221754237005247,1.0,0.0048102720848356,1.2221754237005247
2020-09-02,3,-0.0014100923587081,1.220452043474564,1.2204520434745636,1.0,-0.0014100923587081,1.2204520434745636
2020-09-03,3,-0.0214869270217904,1.1942282794828312,1.1942282794828307,1.0,-0.0214869270217904,1.1942282794828307
2020-09-04,3,-0.0027302136065405,1.1909677811848716,1.1909677811848713,1.0,-0.0027302136065405,1.1909677811848713
2020-09-07,3,-0.011506124458984,1.1772643576679185,1.1772643576679183,1.0,-0.011506124458984,1.1772643576679183
2020-09-08,3,0.0173542620094106,1.1976949117852278,1.1976949117852278,1.0,0.0173542620094106,1.1976949117852278
2020-09-09,3,-0.0210118052093845,1.1725291795985255,1.1725291795985255,1.0,-0.0210118052093845,1.1725291795985255
2020-09-10,3,-0.0017343298301532,1.1704956272656228,1.1704956272656228,1.0,-0.0017343298301532,1.1704956272656228
2020-09-11,3,-0.0086981306382918,1.160314503388117,1.160314503388117,1.0,-0.0086981306382918,1.160314503388117
2020-09-14,3,0.0099720839099645,1.1718852569778522,1.171885256977852,1.0,0.0099720839099645,1.171885256977852
2020-09-15,3,0.000280780286463,1.1722142992560085,1.172214299256008,1.0,0.000280780286463,1.172214299256008
2020-09-16,3,0.0027749176086771,1.175467097356157,1.1754670973561567,1.0,0.0027749176086771,1.1754670973561567
2020-09-17,3,0.0010603982149586,1.176713560567936,1.1767135605679357,1.0,0.0010603982149586,1.1767135605679357
2020-09-18,3,0.0222973512606795,1.2029511561611244,1.202951156161124,1.0,0.0222973512606795,1.202951156161124
2020-09-21,3,-0.006948436243075,1.1945925267490054,1.194592526749005,1.0,-0.006948436243075,1.194592526749005
2020-09-22,3,-0.020965044525994,1.1695478412352929,1.1695478412352924,1.0,-0.020965044525994,1.1695478412352924
2020-09-23,3,-0.0013103320617549,1.168015345201166,1.1680153452011657,1.0,-0.0013103320617549,1.1680153452011657
2020-09-24,3,-0.0236795148622685,1.140357308475117,1.140357308475117,1.0,-0.0236795148622685,1.140357308475117
2020-09-25,3,0.0011809758975579,1.1417040429710303,1.1417040429710301,1.0,0.0011809758975579,1.1417040429710301
2020-09-28,3,-0.0019678036214716,1.1394573936206231,1.139457393620623,1.0,-0.0019678036214716,1.139457393620623
2020-09-29,3,-0.0099719534454062,1.1280947775384145,1.128094777538414,1.0,-0.0099719534454062,1.128094777538414
2020-09-30,3,0.0058911792529729,1.1347405860872355,1.1347405860872355,1.0,0.0058911792529729,1.1347405860872355
2020-10-09,3,0.0141734922317062,1.150823822969145,1.1508238229691448,1.0,0.0141734922317062,1.1508238229691448
2020-10-12,3,0.0315895025007152,1.1871777750027113,1.187177775002711,1.0,0.0315895025007152,1.187177775002711
2020-10-13,3,0.0068942841094042,1.1953625158719503,1.19536251587195,1.0,0.0068942841094042,1.19536251587195
2020-10-14,3,-0.0032893203250959,1.191430585652635,1.1914305856526348,1.0,-0.0032893203250959,1.1914305856526348
2020-10-15,3,0.0113865416804836,1.2049968596755718,1.2049968596755716,1.0,0.0113865416804836,1.2049968596755716
2020-10-16,3,0.0147527494668452,1.222773876454701,1.2227738764547005,1.0,0.0147527494668452,1.2227738764547005
2020-10-19,3,0.0029663865427501,1.2264010964266423,1.226401096426642,1.0,0.0029663865427501,1.226401096426642
2020-10-20,3,0.0005898460439836,1.227124484261707,1.2271244842617066,1.0,0.0005898460439836,1.2271244842617066
2020-10-21,3,0.0054001342692277,1.233751121241777,1.2337511212417767,1.0,0.0054001342692277,1.2337511212417767
2020-10-22,3,-0.0097976654383816,1.221663240521622,1.2216632405216217,1.0,-0.0097976654383816,1.2216632405216217
2020-10-23,3,0.0146776326025315,1.2395943647300165,1.239594364730016,1.0,0.0146776326025315,1.239594364730016
2020-10-26,3,-0.0079587762465195,1.2297287105446837,1.2297287105446832,1.0,-0.0079587762465195,1.2297287105446832
2020-10-27,3,0.0033740771030376,1.2338779100298805,1.2338779100298798,1.0,0.0033740771030376,1.2338779100298798
2020-10-28,3,0.0119041185057006,1.2485661388924425,1.2485661388924416,1.0,0.0119041185057006,1.2485661388924416
2020-10-29,3,0.0027652538830375,1.252018741256244,1.2520187412562431,1.0,0.0027652538830375,1.2520187412562431
2020-10-30,3,-0.0060755106784374,1.2444120880241378,1.2444120880241372,1.0,-0.0060755106784374,1.2444120880241372
2020-11-02,3,0.0160150219780176,1.264341374963555,1.2643413749635544,1.0,0.0160150219780176,1.2643413749635544
2020-11-03,3,0.0096052159558085,1.276485646911944,1.276485646911943,1.0,0.0096052159558085,1.276485646911943
2020-11-04,3,0.0081081049580079,1.286835526514497,1.2868355265144955,1.0,0.0081081049580079,1.2868355265144955
2020-11-05,3,-0.0076571644001969,1.2769820153319615,1.27698201533196,1.0,-0.0076571644001969,1.27698201533196
2020-11-06,3,0.004558004147364,1.282802504653954,1.2828025046539524,1.0,0.004558004147364,1.2828025046539524
2020-11-09,3,0.0111461589819862,1.2971008253133172,1.2971008253133154,1.0,0.0111461589819862,1.2971008253133154
2020-11-10,3,0.0041109391683734,1.3024331279014274,1.3024331279014254,1.0,0.0041109391683734,1.3024331279014254
2020-11-11,3,-0.0127612119328331,1.2858125027279343,1.2858125027279326,1.0,-0.0127612119328331,1.2858125027279326
2020-11-12,3,0.0249387243115739,1.3178790262498412,1.3178790262498394,1.0,0.0249387243115739,1.3178790262498394
2020-11-13,3,-0.0242575633591611,1.285910492270876,1.2859104922708744,1.0,-0.0242575633591611,1.2859104922708744
2020-11-16,3,0.0050340199141352,1.292383791296763,1.2923837912967613,1.0,0.0050340199141352,1.2923837912967613
2020-11-17,3,0.002958864952511,1.2962077804020242,1.2962077804020224,1.0,0.002958864952511,1.2962077804020224
2020-11-18,3,0.0212018871078936,1.3236898314304812,1.3236898314304795,1.0,0.0212018871078936,1.3236898314304795
2020-11-19,3,0.0098256584713926,1.3366959556361726,1.3366959556361704,1.0,0.0098256584713926,1.3366959556361704
2020-11-20,3,-0.0025423281938545,1.3332976358215474,1.3332976358215454,1.0,-0.0025423281938545,1.3332976358215454
2020-11-23,3,0.0266672075476179,1.368852960598749,1.368852960598747,1.0,0.0266672075476179,1.368852960598747
2020-11-24,3,-0.0252754222650297,1.3342546240008797,1.3342546240008777,1.0,-0.0252754222650297,1.3342546240008777
2020-11-25,3,-0.0117992748720204,1.318511386943029,1.3185113869430272,1.0,-0.0117992748720204,1.3185113869430272
2020-11-26,3,0.013549545188681,1.3363766165622042,1.336376616562202,1.0,0.013549545188681,1.336376616562202
2020-11-27,3,0.0144979405731763,1.3557513253325055,1.355751325332503,1.0,0.0144979405731763,1.355751325332503
2020-11-30,3,-0.0055925301586137,1.348169245158003,1.3481692451580005,1.0,-0.0055925301586137,1.3481692451580005
2020-12-01,3,0.0226749521115495,1.3787389182302243,1.3787389182302219,1.0,0.0226749521115495,1.3787389182302219
2020-12-02,3,-0.0105576545162281,1.3641826690634715,1.364182669063469,1.0,-0.0105576545162281,1.364182669063469
2020-12-03,3,0.0017861661488799,1.366619325967842,1.3666193259678387,1.0,0.0017861661488799,1.3666193259678387
2020-12-04,3,-0.0131153651950536,1.3486956144251556,1.3486956144251525,1.0,-0.0131153651950536,1.3486956144251525
2020-12-07,3,-0.0171061616253637,1.3256246092613797,1.3256246092613766,1.0,-0.0171061616253637,1.3256246092613766
2020-12-08,3,-0.003713733321671,1.3207015929779384,1.3207015929779355,1.0,-0.003713733321671,1.3207015929779355
2020-12-09,3,-0.0101943716665311,1.3072378700785416,1.3072378700785388,1.0,-0.0101943716665311,1.3072378700785388
2020-12-10,3,-0.002375052494764,1.3041331115139616,1.3041331115139587,1.0,-0.002375052494764,1.3041331115139587
2020-12-11,3,-0.0043332214127462,1.298482013990078,1.2984820139900752,1.0,-0.0043332214127462,1.2984820139900752
2020-12-14,3,0.0089102293949813,1.310051786599987,1.310051786599984,1.0,0.0089102293949813,1.310051786599984
2020-12-15,3,0.000700164116997,1.3109690378523722,1.310969037852369,1.0,0.000700164116997,1.310969037852369
2020-12-16,3,0.0018427760515646,1.3133848601996694,1.3133848601996663,1.0,0.0018427760515646,1.3133848601996663
2020-12-17,3,-0.0016808358125396,1.3111772758909983,1.3111772758909952,1.0,-0.0016808358125396,1.3111772758909952
2020-12-18,3,-0.0059919677415738,1.303320743950375,1.3033207439503718,1.0,-0.0059919677415738,1.3033207439503718
2020-12-21,3,0.0089035643826842,1.3149249441054247,1.3149249441054218,1.0,0.0089035643826842,1.3149249441054218
2020-12-22,3,-0.0251929089912075,1.281798159658308,1.2817981596583052,1.0,-0.0251929089912075,1.2817981596583052
2020-12-23,3,0.002407080544865,1.2848835510708654,1.2848835510708625,1.0,0.002407080544865,1.2848835510708625
2020-12-24,3,0.0045532655126047,1.2907339670316695,1.2907339670316664,1.0,0.0045532655126047,1.2907339670316664
2020-12-25,3,-0.0106535140471817,1.276983114582723,1.27698311458272,1.0,-0.0106535140471817,1.27698311458272
2020-12-28,3,0.0052134116141735,1.283640553183392,1.283640553183389,1.0,0.0052134116141735,1.283640553183389
2020-12-29,3,0.006798198101531,1.2923669959550916,1.2923669959550885,1.0,0.006798198101531,1.2923669959550885
2020-12-30,3,0.0060392480089916,1.3001719207623,1.3001719207622968,1.0,0.0060392480089916,1.3001719207622968
2020-12-31,3,0.0382002894466237,1.3498388644657926,1.3498388644657893,1.0,0.0382002894466237,1.3498388644657893
2021-01-04,3,-0.0103690964802783,1.3358422550473177,1.3358422550473141,1.0,-0.0103690964802783,1.3358422550473141
2021-01-05,3,0.0013604780010501,1.3376596390481823,1.3376596390481792,1.0,0.0013604780010501,1.3376596390481792
2021-01-06,3,0.0307863511351883,1.3788412983952891,1.3788412983952856,1.0,0.0307863511351883,1.3788412983952856
2021-01-07,3,0.0117573201014395,1.395052776909607,1.3950527769096035,1.0,0.0117573201014395,1.3950527769096035
2021-01-08,3,0.0022747555544098,1.3982261809625771,1.3982261809625736,1.0,0.0022747555544098,1.3982261809625736
2021-01-11,3,0.0027940216550182,1.4021328551908,1.4021328551907963,1.0,0.0027940216550182,1.4021328551907963
2021-01-12,3,0.0266292984472859,1.439470669454421,1.439470669454417,1.0,0.0266292984472859,1.439470669454417
2021-01-13,3,0.0130733345556618,1.4582893510992614,1.458289351099257,1.0,0.0130733345556618,1.458289351099257
2021-01-14,3,-0.0210513347140768,1.427590413859297,1.4275904138592925,1.0,-0.0210513347140768,1.4275904138592925
2021-01-15,3,0.013690080974326,1.4471342422232023,1.4471342422231976,1.0,0.013690080974326,1.4471342422231976
2021-01-18,3,0.0356202392219841,1.498681510117518,1.4986815101175128,1.0,0.0356202392219841,1.4986815101175128
2021-01-19,3,0.0183874075807456,1.526238377877776,1.5262383778777708,1.0,0.0183874075807456,1.5262383778777708
2021-01-20,3,-0.0024658920881857,1.5224748387370817,1.5224748387370766,1.0,-0.0024658920881857,1.5224748387370766
2021-01-21,3,0.0294122076720292,1.567254184869456,1.5672541848694506,1.0,0.0294122076720292,1.5672541848694506
2021-01-22,3,-0.0104846728797212,1.5508220374217256,1.5508220374217203,1.0,-0.0104846728797212,1.5508220374217203
2021-01-25,3,-0.0043257859896237,1.544113513179847,1.5441135131798416,1.0,-0.0043257859896237,1.5441135131798416
2021-01-26,3,-0.0153975262112125,1.5203379848875729,1.5203379848875676,1.0,-0.0153975262112125,1.5203379848875676
2021-01-27,3,0.0182896425730262,1.5481444232213617,1.548144423221356,1.0,0.0182896425730262,1.548144423221356
2021-01-28,3,-0.0248367074608055,1.509693613074735,1.5096936130747296,1.0,-0.0248367074608055,1.5096936130747296
2021-01-29,3,0.0174951359210652,1.5361059080346415,1.536105908034636,1.0,0.0174951359210652,1.536105908034636
2021-02-01,3,0.0515478823880161,1.615288914717548,1.615288914717542,1.0,0.0515478823880161,1.615288914717542
2021-02-02,3,-0.0173989006387607,1.5871846633874858,1.5871846633874798,1.0,-0.0173989006387607,1.5871846633874798
2021-02-03,3,-0.0056232970443168,1.5782594525610738,1.5782594525610678,1.0,-0.0056232970443168,1.5782594525610678
2021-02-04,3,0.0024311817473633,1.582096488134744,1.5820964881347377,1.0,0.0024311817473633,1.5820964881347377
2021-02-05,3,0.0104292976546882,1.5985966433279384,1.5985966433279317,1.0,0.0104292976546882,1.5985966433279317
2021-02-08,3,0.0025762910774085,1.602715093596519,1.6027150935965127,1.0,0.0025762910774085,1.6027150935965127
2021-02-09,3,0.0290498793622609,1.6492737737175729,1.649273773717566,1.0,0.0290498793622609,1.649273773717566
2021-02-10,3,0.0227181656963722,1.6867422485875698,1.6867422485875627,1.0,0.0227181656963722,1.6867422485875627
2021-02-18,3,0.0056408544016799,1.6962569160250145,1.6962569160250074,1.0,0.0056408544016799,1.6962569160250074
2021-02-19,3,-0.0068311325155575,1.6846695602512167,1.6846695602512098,1.0,-0.0068311325155575,1.6846695602512098
2021-02-22,3,-0.0319665325692017,1.6308165158851031,1.630816515885097,1.0,-0.0319665325692017,1.630816515885097
2021-02-23,3,0.0289630707752187,1.6780499700560791,1.6780499700560725,1.0,0.0289630707752187,1.6780499700560725
2021-02-24,3,-0.036151870125761,1.6173853254740749,1.6173853254740682,1.0,-0.036151870125761,1.6173853254740682
2021-02-25,3,-0.0065152009137025,1.606847735123737,1.6068477351237305,1.0,-0.0065152009137025,1.6068477351237305
2021-02-26,3,-0.0287081387649468,1.5607181273696642,1.560718127369658,1.0,-0.0287081387649468,1.560718127369658
2021-03-01,3,0.0104022001944309,1.5769530297776406,1.5769530297776344,1.0,0.0104022001944309,1.5769530297776344
2021-03-02,3,0.0018311627009692,1.57984068734695,1.5798406873469437,1.0,0.0018311627009692,1.5798406873469437
2021-03-03,3,0.0396743329352377,1.6425198127613878,1.6425198127613814,1.0,0.0396743329352377,1.6425198127613814
2021-03-04,3,-0.0164984375847548,1.6154208021488208,1.6154208021488146,1.0,-0.0164984375847548,1.6154208021488146
2021-03-05,3,-0.0091085446528325,1.6007066696393335,1.6007066696393275,1.0,-0.0091085446528325,1.6007066696393275
2021-03-08,3,-0.0279452629168914,1.5559745009034407,1.555974500903435,1.0,-0.0279452629168914,1.555974500903435
2021-03-09,3,-0.0092055713951925,1.541650866546275,1.5416508665462694,1.0,-0.0092055713951925,1.5416508665462694
2021-03-10,3,-0.0095345571692849,1.526951908224112,1.5269519082241063,1.0,-0.0095345571692849,1.5269519082241063
2021-03-11,3,0.02652660856235,1.5674567637871064,1.5674567637871004,1.0,0.02652660856235,1.5674567637871004
2021-03-12,3,0.017625063921253,1.5950832894426543,1.5950832894426483,1.0,0.017625063921253,1.5950832894426483
2021-03-15,3,-0.0073253703404716,1.5833987136235894,1.5833987136235832,1.0,-0.0073253703404716,1.5833987136235832
2021-03-16,3,-0.008068330961359,1.570623328758284,1.570623328758278,1.0,-0.008068330961359,1.570623328758278
2021-03-17,3,-0.0118188106199621,1.5520604290803954,1.5520604290803894,1.0,-0.0118188106199621,1.5520604290803894
2021-03-18,3,0.016598159307818,1.5778217753376325,1.577821775337626,1.0,0.016598159307818,1.577821775337626
2021-03-19,3,-0.0453448483303741,1.506275686242586,1.5062756862425797,1.0,-0.0453448483303741,1.5062756862425797
2021-03-22,3,0.0412238539302221,1.5683701751108954,1.568370175110889,1.0,0.0412238539302221,1.568370175110889
2021-03-23,3,-0.0124422730419323,1.5488560851613424,1.548856085161336,1.0,-0.0124422730419323,1.548856085161336
2021-03-24,3,-0.0231395609836921,1.5130162353237888,1.5130162353237826,1.0,-0.0231395609836921,1.5130162353237826
2021-03-25,3,0.002257379943381,1.5164316878274184,1.5164316878274122,1.0,0.002257379943381,1.5164316878274122
2021-03-26,3,0.0267239423082991,1.556956720767395,1.5569567207673884,1.0,0.0267239423082991,1.5569567207673884
2021-03-29,3,-4.802938473528565e-05,1.556881941094037,1.5568819410940307,1.0,-4.802938473528565e-05,1.5568819410940307
2021-03-30,3,0.0319402149189319,1.6066090848959846,1.6066090848959778,1.0,0.0319402149189319,1.6066090848959778
2021-03-31,3,0.0030121816650972,1.6114484833244869,1.61144848332448,1.0,0.0030121816650972,1.61144848332448
2021-04-01,3,-0.0058191658138963,1.60207119739947,1.6020711973994632,1.0,-0.0058191658138963,1.6020711973994632
2021-04-02,3,-0.0095536605949378,1.5867655529305895,1.5867655529305833,1.0,-0.0095536605949378,1.5867655529305833
2021-04-06,3,0.0029346968739104,1.5914222288384037,1.5914222288383972,1.0,0.0029346968739104,1.5914222288383972
2021-04-07,3,-0.0088016312797696,1.5774151171697388,1.5774151171697326,1.0,-0.0088016312797696,1.5774151171697326
2021-04-08,3,-0.0082381348343701,1.5644201587447206,1.5644201587447146,1.0,-0.0082381348343701,1.5644201587447146
2021-04-09,3,-0.0106894939848028,1.5476972988681146,1.5476972988681088,1.0,-0.0106894939848028,1.5476972988681088
2021-04-12,3,-0.0144835300414203,1.5252811785449332,1.5252811785449274,1.0,-0.0144835300414203,1.5252811785449274
2021-04-13,3,0.0057242097395072,1.534012207922647,1.5340122079226413,1.0,0.0057242097395072,1.5340122079226413
2021-04-14,3,0.0058175884704733,1.5429364596570232,1.5429364596570172,1.0,0.0058175884704733,1.5429364596570172
2021-04-15,3,-0.0227902458572068,1.5077725583993913,1.5077725583993855,1.0,-0.0227902458572068,1.5077725583993855
2021-04-16,3,0.00490169540063,1.5151632002140938,1.515163200214088,1.0,0.00490169540063,1.515163200214088
2021-04-19,3,0.0350267633161633,1.5682344630133536,1.5682344630133476,1.0,0.0350267633161633,1.5682344630133476
2021-04-20,3,0.0094960785171221,1.5831265406073851,1.5831265406073791,1.0,0.0094960785171221,1.5831265406073791
2021-04-21,3,0.0340131858550546,1.6369737178651336,1.6369737178651274,1.0,0.0340131858550546,1.6369737178651274
2021-04-22,3,-0.0067387318776032,1.625942590889757,1.625942590889751,1.0,-0.0067387318776032,1.625942590889751
2021-04-23,3,0.0068688504172375,1.6371109473335943,1.637110947333588,1.0,0.0068688504172375,1.637110947333588
2021-04-26,3,-0.0113867719101109,1.6184695383847612,1.618469538384755,1.0,-0.0113867719101109,1.618469538384755
2021-04-27,3,0.0046306310463538,1.6259640736767835,1.6259640736767773,1.0,0.0046306310463538,1.6259640736767773
2021-04-28,3,0.0055450229874845,1.6349800818421454,1.634980081842139,1.0,0.0055450229874845,1.634980081842139
2021-04-29,3,0.0183243888751574,1.6649400926649576,1.664940092664951,1.0,0.0183243888751574,1.664940092664951
2021-04-30,3,-0.0280561336808989,1.6182283108544613,1.6182283108544548,1.0,-0.0280561336808989,1.6182283108544548
2021-05-06,3,-0.0010355105873987,1.6165526183057433,1.6165526183057368,1.0,-0.0010355105873987,1.6165526183057368
2021-05-07,3,-0.0028649413134116,1.6119212899242554,1.611921289924249,1.0,-0.0028649413134116,1.611921289924249
2021-05-10,3,-0.0047480859715256,1.6042677490603623,1.604267749060356,1.0,-0.0047480859715256,1.604267749060356
2021-05-11,3,0.028105357517876,1.6493562677021023,1.6493562677020956,1.0,0.028105357517876,1.6493562677020956
2021-05-12,3,0.0069337167492439,1.660792436880939,1.660792436880932,1.0,0.0069337167492439,1.660792436880932
2021-05-13,3,-0.0118747189290381,1.6410709934935055,1.6410709934934986,1.0,-0.0118747189290381,1.6410709934934986
2021-05-14,3,0.0156011658275454,1.6666736141977725,1.6666736141977654,1.0,0.0156011658275454,1.6666736141977654
2021-05-17,3,0.003703055166476,1.6728453985356568,1.6728453985356497,1.0,0.003703055166476,1.6728453985356497
2021-05-18,3,0.0124545219035295,1.6936798881929376,1.6936798881929305,1.0,0.0124545219035295,1.6936798881929305
2021-05-19,3,-0.0162821355916742,1.6661031626044884,1.6661031626044815,1.0,-0.0162821355916742,1.6661031626044815
2021-05-20,3,0.0152795847734127,1.691560527118755,1.6915605271187475,1.0,0.0152795847734127,1.6915605271187475
2021-05-21,3,-0.0145431234362866,1.666959953572917,1.6669599535729096,1.0,-0.0145431234362866,1.6669599535729096
2021-05-24,3,0.0173226947835725,1.6958361920650988,1.6958361920650913,1.0,0.0173226947835725,1.6958361920650913
2021-05-25,3,0.058058109590144,1.7942932355509469,1.794293235550939,1.0,0.058058109590144,1.794293235550939
2021-05-26,3,0.0017496754543782,1.7974326663831472,1.7974326663831393,1.0,0.0017496754543782,1.7974326663831393
2021-05-27,3,-0.0065653802320951,1.7856318374867532,1.7856318374867455,1.0,-0.0065653802320951,1.7856318374867455
2021-05-28,3,0.0028785001621033,1.7907717790204158,1.7907717790204079,1.0,0.0028785001621033,1.7907717790204079
2021-05-31,3,-0.0067616609698329,1.778663187376335,1.7786631873763274,1.0,-0.0067616609698329,1.7786631873763274
