code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score,weight
600000,6.23,6.29,6.21,6.26,194658.0,136008280.0,0.004815409309791185,0.019543973941368087,-0.017268445839874413,0.011103351661685265,193956644.0,1,2023-10-27,0.005220287939558873,0.3333333333333333
1,8.82,8.92,8.77,8.89,919771.0,957587534.43,0.004519774011299438,-0.016592920353982188,-0.06322444678609063,0.012046944185897242,786538327.525,1,2023-10-27,0.004636014971197947,0.3333333333333333
2230,45.12,45.88,44.47,45.36,599312.0,2714839578.42,-0.0035149384885765356,-0.10849056603773588,-0.022413793103448265,0.03843920095574533,3632786121.3595,1,2023-10-27,-0.0037060695316565905,0.3333333333333333
