code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score,weight
2230,52.24,55.45,52.01,55.26,1029387.0,5600192148.13,0.06556112610875431,0.02390216787103938,-0.10321324245374874,0.032704911652134905,3146773069.0035,1,2023-08-30,0.04421097385340883,0.3333333333333333
600000,6.37,6.37,6.28,6.3,287183.0,202072785.0,-0.006309148264984188,0.0015898251192367763,-0.06666666666666665,0.011962613841490517,248392180.8,1,2023-08-30,-0.006480013418615797,0.3333333333333333
1,9.71,9.71,9.57,9.57,1375638.0,1537573550.57,-0.018461538461538418,-0.01238390092879249,-0.08595988538681953,0.01586123834704952,1119959679.39,1,2023-08-30,-0.020339040027749666,0.3333333333333333
