trade_date,code,rank,u1_score,ret_1
2020-06-22,1,2,-0.0103922853455365,-0.015180265654648806
2020-06-22,2,3,-0.0109964503258624,
2020-06-22,3,4,-0.0123854286090952,
2020-06-23,0,1,-0.0061495431209128,
2020-06-23,1,2,-0.0093365800807821,-0.003853564547206201
2020-06-23,2,3,-0.0103140131187119,
2020-06-24,0,1,0.0345142021554112,
2020-06-24,1,2,0.0308817224785016,0.01934235976789167
2020-06-24,2,3,0.0185741850075379,
2020-06-29,0,1,0.001706363244091,
2020-06-29,1,2,-0.0059512865518096,0.0
2020-06-29,2,3,-0.0100243384689056,
2020-06-30,0,1,0.0345023301775138,
2020-06-30,1,2,0.0030878661492588,0.0
2020-06-30,2,3,0.0013576904954975,
2020-07-01,0,1,0.034320633199199,
2020-07-01,1,2,0.0307171276669295,0.030360531309297834
2020-07-01,2,3,-0.0090032856835474,
2020-07-02,0,1,0.0344799945670392,
2020-07-02,1,2,0.0344799945670392,0.028545119705340793
2020-07-02,2,3,0.0342820856118303,
2020-07-02,3,4,-0.0108937555473301,
2020-07-03,0,1,0.0347213420628117,
2020-07-03,1,2,0.0173265931697985,0.07341092211280209
2020-07-03,2,3,0.005075277761342,
2020-07-03,3,4,0.0035393782705086,
2020-07-06,0,1,0.0349192632391754,
2020-07-06,1,2,0.0349192632391754,0.11926605504587151
2020-07-06,2,3,0.0349192632391754,
2020-07-07,0,1,0.0355527415109067,
2020-07-07,1,2,-0.0098830499795108,-0.014903129657227954
2020-07-07,2,3,-0.0104179417961676,
2020-07-08,0,1,0.0323083851820618,
2020-07-08,1,2,0.0178626011809797,0.021180030257186067
2020-07-08,2,3,0.0041155827139886,
2020-07-09,0,1,0.0357209682426531,
2020-07-09,1,2,-0.012265263721365,-0.017037037037037073
2020-07-09,2,3,-0.0218023213394582,
2020-07-10,0,1,-0.0372001644966082,
2020-07-10,1,2,-0.0372001644966082,-0.05048982667671442
2020-07-10,2,3,-0.0372001644966082,
2020-07-13,0,1,0.0165224948656346,
2020-07-13,1,2,0.0068177874427333,0.0023809523809523725
2020-07-13,2,3,0.0038779373425092,
2020-07-14,0,1,-0.0147199437753287,
2020-07-14,1,2,-0.0380792895509835,-0.016627078384798155
2020-07-14,2,3,-0.0380792895509835,
2020-07-15,0,1,-0.0373713413779289,
2020-07-15,1,2,-0.0384726884335695,-0.03301127214170696
2020-07-15,2,3,-0.0384726884335695,
2020-07-16,0,1,0.0038717492222176,
2020-07-16,1,2,-0.0110255488258004,-0.009991673605328821
2020-07-16,2,3,-0.03877802137016,
2020-07-17,0,1,0.0115685085334549,
2020-07-17,1,2,0.0059832802714835,-0.000841042893187538
2020-07-17,2,3,0.0021243706004682,
2020-07-20,0,1,0.0374061805888077,
2020-07-20,1,2,0.0374061805888077,0.04966329966329974
2020-07-20,2,3,0.0173679885557983,
2020-07-21,0,1,0.0058880174179469,
2020-07-21,1,2,0.0036461454066174,-0.019246190858059342
2020-07-21,2,3,-0.0240306552621037,
2020-07-22,0,1,0.0123518460572158,
2020-07-22,1,2,0.0032296175288313,-0.006541291905151292
2020-07-22,2,3,-0.0100450160798192,
2020-07-23,0,1,-0.0263192755135616,
2020-07-23,1,2,-0.0304376856294408,-0.03292181069958855
2020-07-23,2,3,-0.0390443907517888,
2020-07-24,0,1,-0.0391367090333245,
2020-07-24,1,2,-0.0391367090333245,-0.04340425531914893
2020-07-24,2,3,-0.0391367090333245,
2020-07-27,0,1,0.002237417773159,
2020-07-27,1,2,-0.0090270975935191,-0.02313167259786475
2020-07-27,2,3,-0.0356511832279804,
2020-07-28,0,1,0.012568075326756,
2020-07-28,1,2,0.0030924266751183,0.009107468123861429
2020-07-28,2,3,0.0028621473607859,
2020-07-29,0,1,0.0386483249116686,
2020-07-29,1,2,0.0196114263370687,0.018050541516245522
2020-07-29,2,3,0.0164064778769401,
2020-07-30,0,1,-0.0121278041381228,
2020-07-30,1,2,-0.0121278041381228,-0.01507092198581561
2020-07-30,2,3,-0.0394731280262396,
2020-07-31,0,1,0.0153146060984527,
2020-07-31,1,2,-0.0022009693888343,-0.0027002700270026825
2020-07-31,2,3,-0.0073666304606686,
2020-08-03,0,1,0.0392139588662982,
2020-08-03,1,2,0.0318508866110089,0.022563176895306958
2020-08-03,2,3,0.0051322557451239,
2020-08-04,0,1,0.0395749460524129,
2020-08-04,1,2,0.0395172566926146,0.03971756398940851
2020-08-04,2,3,-0.0108920405260921,
2020-08-05,0,1,0.00033914111502,
2020-08-05,1,2,-0.0122639042887718,-0.02376910016977929
2020-08-05,2,3,-0.0362302291988002,
2020-08-06,0,1,0.0399601817907072,
2020-08-06,1,2,0.0158851507757189,0.012173913043478368
2020-08-06,2,3,0.0023898838601481,
2020-08-07,0,1,-0.0122632351336493,
2020-08-07,1,2,-0.0124134879169171,-0.01718213058419249
2020-08-07,2,3,-0.0136805233054398,
2020-08-10,0,1,0.0224713310288118,
2020-08-10,1,2,0.0147172690642663,0.021853146853146876
2020-08-10,2,3,0.0021323191143657,
2020-08-11,0,1,0.0162899475763994,
2020-08-11,1,2,-0.0082382507316754,0.015397775876817787
2020-08-11,2,3,-0.0399071893646529,
2020-08-12,0,1,0.0190323462094999,
2020-08-12,1,2,0.0144771595920932,0.021061499578769904
2020-08-12,2,3,-0.0122478038848471,
2020-08-13,0,1,0.0055208353219948,
2020-08-13,1,2,-0.0080358710601305,-0.01650165016501648
2020-08-13,2,3,-0.0127796287728872,
2020-08-14,0,1,0.0416729691380212,
2020-08-14,1,2,0.0330901436059577,0.02432885906040272
2020-08-14,2,3,0.012205414917858,
2020-08-17,0,1,0.0420053993839738,
2020-08-17,1,2,0.041943678808898,0.05896805896805879
2020-08-17,2,3,0.0154609418810831,
2020-08-18,0,1,-0.0031219506559602,
2020-08-18,1,2,-0.0122325777996605,-0.0030935808197988246
2020-08-18,2,3,-0.0128822770336127,
2020-08-19,0,1,-0.0039966561409963,
2020-08-19,1,2,-0.0128261439138284,-0.0038789759503491394
2020-08-19,2,3,-0.0143317030023253,
2020-08-20,0,1,-0.0130723087974195,
2020-08-20,1,2,-0.0130723087974195,-0.03971962616822433
2020-08-20,2,3,-0.0400015767758584,
2020-08-21,0,1,0.0427612779059867,
2020-08-21,1,2,0.0026341640729514,-0.011354420113544261
2020-08-21,2,3,-0.0127455526980708,
2020-08-24,0,1,0.0019983236127429,
2020-08-24,1,2,-0.0051795259934352,0.0008203445447088065
2020-08-24,2,3,-0.0135295805726206,
2020-08-25,0,1,0.0152028510931205,
2020-08-25,1,2,3.5653350876704125e-06,0.011475409836065653
2020-08-25,2,3,-0.0023207584262001,
2020-08-26,0,1,-0.0113233359503158,
2020-08-26,1,2,-0.0141818070674547,-0.018638573743922193
2020-08-26,2,3,-0.0400157478768366,
2020-08-27,0,1,0.0077929084275819,
2020-08-27,1,2,0.0021725864249023,0.007431874483897705
2020-08-27,2,3,-0.0019071390801853,
2020-08-28,0,1,0.0426635832390475,
2020-08-28,1,2,0.0155641202878804,0.05491803278688523
2020-08-28,2,3,0.0077259964472467,
2020-08-31,0,1,0.0031032826133942,
2020-08-31,1,2,-0.0034422779153119,-0.0038850038850037905
2020-08-31,2,3,-0.0129605884157764,
2020-09-01,0,1,0.0180960748111494,
2020-09-01,1,2,0.003410425164236,0.004680187207488418
2020-09-01,2,3,-0.0102241344488023,
2020-09-02,0,1,0.0162013536847088,
2020-09-02,1,2,-0.0051061194867075,0.013975155279503104
2020-09-02,2,3,-0.0139506665337832,
2020-09-03,0,1,-0.0092352522778632,
2020-09-03,1,2,-0.038609107439967,-0.03215926493108723
2020-09-03,2,3,-0.0404081355166926,
2020-09-04,0,1,0.0036131764069371,
2020-09-04,1,2,-0.0063382071451391,0.004746835443037778
2020-09-04,2,3,-0.0072986346892181,
2020-09-07,0,1,-0.0003107691020223,
2020-09-07,1,2,-0.0087379105410319,-0.0015748031496062298
2020-09-07,2,3,-0.0387642281040017,
2020-09-08,0,1,0.0429715960474019,
2020-09-08,1,2,0.0096224645698952,0.03864353312302837
2020-09-08,2,3,0.0038256581799988,
2020-09-09,0,1,-0.0046547767005042,
2020-09-09,1,2,-0.0147129436783285,-0.016704631738800324
2020-09-09,2,3,-0.0403298403125177,
2020-09-10,0,1,0.0124047075655854,
2020-09-10,1,2,-0.0060670482144906,0.010038610038610063
2020-09-10,2,3,-0.0098713938143269,
2020-09-11,0,1,0.0032747501022908,
2020-09-11,1,2,-0.0046492404547301,-0.025229357798165153
2020-09-11,2,3,-0.037075355176132,
2020-09-14,0,1,0.0201882938878279,
2020-09-14,1,2,0.011191858733073,0.02274509803921565
2020-09-14,2,3,-0.002750150395814,
2020-09-15,0,1,0.0030493661033377,
2020-09-15,1,2,0.0021910659149412,0.0038343558282210033
2020-09-15,2,3,-0.0047055345486117,
2020-09-16,0,1,0.0058082991018596,
2020-09-16,1,2,0.0019451315457179,0.006875477463712754
2020-09-16,2,3,0.0006460485391281,
2020-09-17,0,1,0.0115964462897352,
2020-09-17,1,2,-0.0027679344335502,0.009863429438543347
2020-09-17,2,3,-0.0038031425499217,
2020-09-18,0,1,0.0430061841860214,
2020-09-18,1,2,0.0169735159363311,0.037565740045078844
2020-09-18,2,3,0.0163981383772252,
2020-09-21,0,1,0.0059965486591488,
2020-09-21,1,2,-0.0138289742634735,-0.01520637219406229
2020-09-21,2,3,-0.014796262184652,
2020-09-22,0,1,-0.0152453894271108,
2020-09-22,1,2,-0.019677023154515,-0.02132352941176463
2020-09-22,2,3,-0.0307786341642063,
2020-09-23,0,1,0.0038754296382617,
2020-09-23,1,2,0.0017752917608204,0.00450788880540931
2020-09-23,2,3,-0.0095959359683312,
2020-09-24,0,1,-0.0151299654221864,
2020-09-24,1,2,-0.0154095396250287,-0.03814510097232604
2020-09-24,2,3,-0.0403003996978663,
2020-09-25,0,1,0.0044638935835006,
2020-09-25,1,2,0.0022566721034004,0.005443234836703059
2020-09-25,2,3,-0.0039593715168246,
2020-09-28,0,1,0.0098581390802627,
2020-09-28,1,2,-0.0010404009766887,0.009280742459396807
2020-09-28,2,3,-0.0152444178078404,
2020-09-29,0,1,0.0159377238313006,
2020-09-29,1,2,-0.0041522018227466,-0.039080459770115095
2020-09-29,2,3,-0.0404398997599435,
2020-09-30,0,1,0.0432681034395474,
2020-09-30,1,2,-0.0053309138924048,0.029505582137161257
2020-09-30,2,3,-0.0066948335300676,
2020-10-09,0,1,0.0436137674921528,
2020-10-09,1,2,0.0038446537014306,0.0007745933384972759
2020-10-09,2,3,0.0016574870173878,
2020-10-12,0,1,0.0436032323267921,
2020-10-12,1,2,0.018894517300787,0.05572755417956654
2020-10-12,2,3,0.0176987010715379,
2020-10-13,0,1,0.0170733939440366,
2020-10-13,1,2,0.0149723538203956,0.011730205278592365
2020-10-13,2,3,-0.006575450559733,
2020-10-14,0,1,-0.001647711929797,
2020-10-14,1,2,-0.0030587811916095,-0.0021739130434783593
2020-10-14,2,3,-0.0066197781039059,
2020-10-15,0,1,0.0442275071253054,
2020-10-15,1,2,0.0149055854384821,0.038489469862019066
2020-10-15,2,3,-0.015461321172933,
2020-10-16,0,1,0.044457158469312,
2020-10-16,1,2,0.01610774472472,0.03776223776223775
2020-10-16,2,3,-0.0064284210458581,
2020-10-19,0,1,0.0241627253834575,
2020-10-19,1,2,-0.0081069555649946,0.025606469002695365
2020-10-19,2,3,-0.009420982410615,
2020-10-20,0,1,0.0067682208136194,
2020-10-20,1,2,0.0038454469104734,0.003942181340341522
2020-10-20,2,3,-0.0093832568177963,
2020-10-21,0,1,0.0200439407496255,
2020-10-21,1,2,0.0172829098775028,0.024214659685863893
2020-10-21,2,3,-0.0276922022879568,
2020-10-22,0,1,-0.0012539235583335,
2020-10-22,1,2,-0.0065095795687526,-0.022364217252396124
2020-10-22,2,3,-0.0240573627292478,
2020-10-23,0,1,0.0448466276308719,
2020-10-23,1,2,0.0061030355618276,0.03725490196078418
2020-10-23,2,3,0.0006665378975207,
2020-10-26,0,1,0.0176250763942734,
2020-10-26,1,2,-0.0146302283108494,-0.027095148078134845
2020-10-26,2,3,-0.0400042006743747,
2020-10-27,0,1,0.0176164739732996,
2020-10-27,1,2,0.0038799059194812,0.0038860103626943143
2020-10-27,2,3,-0.0156623221965463,
2020-10-28,0,1,0.0449989975537134,
2020-10-28,1,2,-0.008453325859106,-0.008387096774193581
2020-10-28,2,3,-0.0105353284687798,
2020-10-29,0,1,0.0099440875868088,
2020-10-29,1,2,0.0035652527888245,0.009108653220559537
2020-10-29,2,3,-0.003920118331568,
2020-10-30,0,1,-0.0018411029010291,
2020-10-30,1,2,-0.0031003470458069,-0.0012894906511927706
2020-10-30,2,3,-0.0157723674808289,
2020-11-02,0,1,0.0452794011435302,
2020-11-02,1,2,-0.0020281678989143,-0.007746933505487497
2020-11-02,2,3,-0.0082700818830155,
2020-11-03,0,1,0.0184597479955913,
2020-11-03,1,2,0.0064484638444369,0.021470396877033116
2020-11-03,2,3,0.0009964994203704,
2020-11-04,0,1,0.0186967274354862,
2020-11-04,1,2,0.0049901751487293,0.02292993630573248
2020-11-04,2,3,-0.0038983787538324,
2020-11-05,0,1,0.0157680666326699,
2020-11-05,1,2,0.0027348319536533,-0.038605230386052236
2020-11-05,2,3,-0.0399219353593172,
2020-11-06,0,1,0.0164825808192028,
2020-11-06,1,2,0.0041502216003042,-0.0038860103626942033
2020-11-06,2,3,-0.0041374580361787,
2020-11-09,0,1,0.0174887035655391,
2020-11-09,1,2,0.0156570804739863,0.013003901170351106
2020-11-09,2,3,0.0050184465685847,
2020-11-10,0,1,0.018419835764574,
2020-11-10,1,2,0.0042022992471617,0.01732991014120655
2020-11-10,2,3,-0.0090420169645212,
2020-11-11,0,1,0.0157892215560221,
2020-11-11,1,2,-0.0163550207257572,-0.018927444794952564
2020-11-11,2,3,-0.0401178307111565,
2020-11-12,0,1,0.0457091896305952,
2020-11-12,1,2,-0.0094075202601299,-0.009646302250803873
2020-11-12,2,3,-0.0161849379360523,
2020-11-13,0,1,-0.0091101216251066,
2020-11-13,1,2,-0.0399946831003201,-0.03116883116883118
2020-11-13,2,3,-0.0399946831003201,
2020-11-16,0,1,0.0152931547770034,
2020-11-16,1,2,0.0142712959335505,0.012734584450402098
2020-11-16,2,3,-0.0091911094643293,
2020-11-17,0,1,0.0441031589197126,
2020-11-17,1,2,0.0119197545325781,0.030443414956982107
2020-11-17,2,3,-0.0400499551910283,
2020-11-18,0,1,0.0465833256142306,
2020-11-18,1,2,0.0185465204339045,0.040462427745664664
2020-11-18,2,3,0.0011613890750704,
2020-11-19,0,1,0.0196468087070775,
2020-11-19,1,2,0.0049760571785008,0.024074074074074137
2020-11-19,2,3,-2.701882961627546e-05,
2020-11-20,0,1,0.0009715498509372,
2020-11-20,1,2,0.000869763361832,0.0006027727546715766
2020-11-20,2,3,-0.0088506122803121,
2020-11-23,0,1,0.0467221288783277,
2020-11-23,1,2,0.0396157659073328,0.04578313253012034
2020-11-23,2,3,0.0045836728375842,
2020-11-24,0,1,-0.0072683082132765,
2020-11-24,1,2,-0.0159225636664836,-0.01497695852534553
2020-11-24,2,3,-0.0396930390347452,
2020-11-25,0,1,-0.0051518430013222,
2020-11-25,1,2,-0.0139650843741471,-0.01754385964912286
2020-11-25,2,3,-0.0165626649069653,
2020-11-26,0,1,0.0223499693898173,
2020-11-26,1,2,0.0191156248033968,0.026190476190476097
2020-11-26,2,3,-0.007971852686092,
2020-11-27,0,1,0.0248174490161718,
2020-11-27,1,2,0.0135421023648865,0.011600928074246175
2020-11-27,2,3,0.0045788883769687,
2020-11-30,0,1,0.0029384969589474,
2020-11-30,1,2,-0.0028093592869289,0.002293577981651307
2020-11-30,2,3,-0.0164967847224906,
2020-12-01,0,1,0.0356194765777114,
2020-12-01,1,2,0.019419329839488,0.017734553775743622
2020-12-01,2,3,0.0193373948844312,
2020-12-02,0,1,-0.0027137825483259,
2020-12-02,1,2,-0.0065422805150376,-0.023608768971332128
2020-12-02,2,3,-0.0278507614481615,
2020-12-03,0,1,0.0131397687349195,
2020-12-03,1,2,-0.0019442877659353,-0.005181347150259086
2020-12-03,2,3,-0.005101048472907,
2020-12-04,0,1,-0.0087507965738407,
2020-12-04,1,2,-0.0156565530951934,-0.01388888888888895
2020-12-04,2,3,-0.0163771930695083,
2020-12-07,0,1,-0.007081988192398,
2020-12-07,1,2,-0.0242207707511062,-0.022887323943661997
2020-12-07,2,3,-0.0270883317329246,
2020-12-08,0,1,0.0028228252257809,
2020-12-08,1,2,-0.0018504167908062,-0.012012012012011963
2020-12-08,2,3,-0.0125208478661975,
2020-12-09,0,1,0.0001145237132052,
2020-12-09,1,2,-0.0089023328929031,0.0
2020-12-09,2,3,-0.0250212202082917,
2020-12-10,0,1,0.0084489510356742,
2020-12-10,1,2,-0.0035441598503316,-0.0036474164133737386
2020-12-10,2,3,-0.0111138517622838,
2020-12-11,0,1,0.0111341349401457,
2020-12-11,1,2,-0.0084385534070432,-0.007931665649786424
2020-12-11,2,3,-0.0162511751260739,
2020-12-14,0,1,0.0201971810245713,
2020-12-14,1,2,0.0061503143024417,0.022140221402213944
2020-12-14,2,3,-0.0022973135080775,
2020-12-15,0,1,0.018559050006786,
2020-12-15,1,2,-0.0049053278860632,-0.008423586040914643
2020-12-15,2,3,-0.0087634779594537,
2020-12-16,0,1,0.0191962853864624,
2020-12-16,1,2,-0.0027504249789671,0.016383495145630977
2020-12-16,2,3,-0.008313904220141,
2020-12-17,0,1,0.0180980187058662,
2020-12-17,1,2,-0.0032995009249496,-0.0035820895522387097
2020-12-17,2,3,-0.0166756401299471,
2020-12-18,0,1,0.02025770121137,
2020-12-18,1,2,-0.0018860643159129,-0.03535050928699823
2020-12-18,2,3,-0.0398077847649655,
2020-12-21,0,1,0.0470684954363787,
2020-12-21,1,2,-0.0018380671417109,-0.00496894409937898
2020-12-21,2,3,-0.0047986220104281,
2020-12-22,0,1,-0.0169222664873813,
2020-12-22,1,2,-0.0281021719019498,-0.02372034956304614
2020-12-22,2,3,-0.0396357343658565,
2020-12-23,0,1,0.0098218350359324,
2020-12-23,1,2,0.0063068881348891,0.006393861892583175
2020-12-23,2,3,-0.0083593840953499,
2020-12-24,0,1,0.0190708499319705,
2020-12-24,1,2,-3.901551980424686e-05,0.016518424396442244
2020-12-24,2,3,-0.0026683846031815,
2020-12-25,0,1,0.0041615901951424,
2020-12-25,1,2,-0.0154848782257447,-0.01375000000000004
2020-12-25,2,3,-0.0262652538383172,
2020-12-28,0,1,0.0471831582409597,
2020-12-28,1,2,-0.0018503383459747,0.05133079847908739
2020-12-28,2,3,-0.0394748344616971,
2020-12-29,0,1,0.0207152872443286,
2020-12-29,1,2,0.0062721079696856,0.019288728149487566
2020-12-29,2,3,-0.0047884064258454,
2020-12-30,0,1,0.0206413995533057,
2020-12-30,1,2,0.002451439382254,0.0017740981667653255
2020-12-30,2,3,-0.003256928530016,
2020-12-31,0,1,0.0474966404548402,
2020-12-31,1,2,0.0212825926601962,0.008264462809917106
2020-12-31,2,3,0.009435705098444,
2021-01-04,0,1,0.0116484861784763,
2021-01-04,1,2,0.0016559414640889,-0.043325526932084246
2021-01-04,2,3,-0.0390721896006367,
2021-01-05,0,1,0.04581637946376,
2021-01-05,1,2,-0.0017335309263012,-0.02631578947368418
2021-01-05,2,3,-0.0346330716331882,
2021-01-06,0,1,0.0482406746109337,
2021-01-06,1,2,0.0206453176696805,0.08736643620364548
2021-01-06,2,3,-0.0149797909306641,
2021-01-07,0,1,0.0216368668065662,
2021-01-07,1,2,0.0189039030696127,0.01965317919075149
2021-01-07,2,3,-0.0016799460542856,
2021-01-08,0,1,0.0073469818136136,
2021-01-08,1,2,0.0028244596268307,-0.0028344671201814275
2021-01-08,2,3,-0.0025421626971534,
2021-01-11,0,1,0.0365028181210377,
2021-01-11,1,2,-0.0031335781813865,0.030130756111427015
2021-01-11,2,3,-0.0168230810505555,
2021-01-12,0,1,0.0489251385704167,
2021-01-12,1,2,0.0489251385704167,0.034216335540838694
2021-01-12,2,3,0.0124093513718022,
2021-01-13,0,1,0.0491357470487814,
2021-01-13,1,2,0.0084638665543701,-0.016008537886872842
2021-01-13,2,3,-0.0163644938825735,
2021-01-14,0,1,0.0039209025239525,
2021-01-14,1,2,-0.0386667776254112,-0.028741865509761433
2021-01-14,2,3,-0.0387380834173611,
2021-01-15,0,1,0.0492873256392046,
2021-01-15,1,2,0.006062974772704,0.04634282523729749
2021-01-15,2,3,-0.0113486991203206,
2021-01-18,0,1,0.0494793461280709,
2021-01-18,1,2,0.0222660673661148,0.09071504802561381
2021-01-18,2,3,-0.0030982106910462,
2021-01-19,0,1,0.0503764408403625,
2021-01-19,1,2,0.0109240027811106,-0.017612524461839696
2021-01-19,2,3,-0.0165731008978408,
2021-01-20,0,1,0.0086416969064836,
2021-01-20,1,2,0.0061033940883775,0.006474103585657476
2021-01-20,2,3,-0.0277494585166523,
2021-01-21,0,1,0.0507216807419633,
2021-01-21,1,2,-0.0016091106960522,-0.01187530925284519
2021-01-21,2,3,-0.0122045988597633,
2021-01-22,0,1,0.0007841381637049,
2021-01-22,1,2,-0.0091336743224143,-0.01001502253380071
2021-01-22,2,3,-0.0302244045159497,
2021-01-25,0,1,0.0230181463675267,
2021-01-25,1,2,-0.0086886242916401,0.0232675771370765
2021-01-25,2,3,-0.036357291655722,
2021-01-26,0,1,-0.0051294810464391,
2021-01-26,1,2,-0.0064682462123328,-0.005931784478497293
2021-01-26,2,3,-0.0380449813273595,
2021-01-27,0,1,0.0508445486314432,
2021-01-27,1,2,0.0131755871382043,0.03530581800099464
2021-01-27,2,3,0.0060770341393302,
2021-01-28,0,1,-0.0087500005951982,
2021-01-28,1,2,-0.0140202303537683,-0.012968299711815567
2021-01-28,2,3,-0.0376603127615026,
2021-01-29,0,1,0.0520079384040155,
2021-01-29,1,2,0.0132692899912035,0.013625304136252847
2021-01-29,2,3,-0.0003120639488406,
2021-02-01,0,1,0.0518318502887763,
2021-02-01,1,2,0.0518318502887763,0.0700912145943351
2021-02-01,2,3,0.0232854397065734,
2021-02-02,0,1,0.0288965212298777,
2021-02-02,1,2,-0.0341036171780715,-0.05697622252130996
2021-02-02,2,3,-0.0372944970552126,
2021-02-03,0,1,0.052931266739574,
2021-02-03,1,2,0.0049691117135161,0.0794481446241675
2021-02-03,2,3,-0.0373533186539328,
2021-02-04,0,1,0.0231820566975761,
2021-02-04,1,2,0.0024187496413509,-0.01542529748788013
2021-02-04,2,3,-0.0158212142829882,
2021-02-05,0,1,0.0535205991884028,
2021-02-05,1,2,0.0149315844118404,0.014771709937332123
2021-02-05,2,3,-0.0389092726929194,
2021-02-08,0,1,0.0138533006661993,
2021-02-08,1,2,-0.0001296138944937,-0.005734450816056613
2021-02-08,2,3,-0.0061707934513216,
2021-02-09,0,1,0.0532736427314392,
2021-02-09,1,2,-0.0050600980931537,-0.00976042590949422
2021-02-09,2,3,-0.008966230497403,
2021-02-10,0,1,0.0539997232526599,
2021-02-10,1,2,0.0012657045018717,-0.03405017921146958
2021-02-10,2,3,-0.0386321190784655,
2021-02-18,0,1,0.0236141367123571,
2021-02-18,1,2,0.0161338985541463,0.02226345083487935
2021-02-18,2,3,-0.0278145950791358,
2021-02-19,0,1,0.0159704104180107,
2021-02-19,1,2,-0.0164756730851841,-0.02041742286751358
2021-02-19,2,3,-0.0209629016757236,
2021-02-22,0,1,0.0007863273603553,
2021-02-22,1,2,-0.038073162905731,-0.06808707735062525
2021-02-22,2,3,-0.0384393798424571,
2021-02-23,0,1,0.0539402563483881,
2021-02-23,1,2,0.0077092841130541,-0.022365805168986008
2021-02-23,2,3,-0.0299198464020633,
2021-02-24,0,1,0.013142884910983,
2021-02-24,1,2,-0.0242691611929556,0.01169293340111821
2021-02-24,2,3,-0.0380572677671387,
2021-02-25,0,1,0.0235720464811261,
2021-02-25,1,2,-0.0034206287523417,-0.0035175879396984744
2021-02-25,2,3,-0.0378724176393865,
2021-02-26,0,1,-0.0268973553199415,
2021-02-26,1,2,-0.0378637717286022,-0.03580433686333828
2021-02-26,2,3,-0.0379308098514263,
2021-03-01,0,1,0.0226926090847225,
2021-03-01,1,2,0.0048489317893821,0.0036610878661087476
2021-03-01,2,3,0.0043393866851334,
2021-03-02,0,1,0.0117601501093865,
2021-03-02,1,2,0.0074896793004834,0.010422094841062934
2021-03-02,2,3,-0.0137472650832848,
2021-03-03,0,1,0.0529819713671946,
2021-03-03,1,2,0.0529819713671946,0.07013924703455388
2021-03-03,2,3,-0.0038227098973668,
2021-03-04,0,1,-0.0043910729426613,
2021-03-04,1,2,-0.0047849773978013,-0.00433734939759034
2021-03-04,2,3,-0.0384482513007279,
2021-03-05,0,1,0.0032334395344085,
2021-03-05,1,2,-0.0020413653443749,-0.028073572120038803
2021-03-05,2,3,-0.0367216327983128,
2021-03-08,0,1,-0.0132476208544846,
2021-03-08,1,2,-0.0371088635358347,-0.03685258964143423
2021-03-08,2,3,-0.0371088635358347,
2021-03-09,0,1,0.0141809041790442,
2021-03-09,1,2,-0.0018571263655976,-0.03877973112719757
2021-03-09,2,3,-0.0368114687340877,
2021-03-10,0,1,-0.0014389648958571,
2021-03-10,1,2,-0.0027715652345314,-0.02420656266810106
2021-03-10,2,3,-0.029520593266066,
2021-03-11,0,1,0.0530099054593872,
2021-03-11,1,2,0.0226714047775043,0.047960308710033095
2021-03-11,2,3,0.0123052659761135,
2021-03-12,0,1,0.0532495200406012,
2021-03-12,1,2,0.0123704075143413,0.011046817464492209
2021-03-12,2,3,-0.0001488573942974,
2021-03-15,0,1,0.0233253067588391,
2021-03-15,1,2,0.0058521122925404,0.00624349635796051
2021-03-15,2,3,-0.0358032806054531,
2021-03-16,0,1,0.0033243215237381,
2021-03-16,1,2,-0.0014875887718361,0.0031023784901758056
2021-03-16,2,3,-0.0335058078922751,
2021-03-17,0,1,0.0090479545776507,
2021-03-17,1,2,-0.0246303655637886,-0.023711340206185483
2021-03-17,2,3,-0.0262308572117001,
2021-03-18,0,1,0.0246222111713402,
2021-03-18,1,2,0.0128944921738176,0.02798310454065467
2021-03-18,2,3,0.0100196492358658,
2021-03-19,0,1,-0.035384278173918,
2021-03-19,1,2,-0.035384278173918,-0.06471494607087813
2021-03-19,2,3,-0.035384278173918,
2021-03-22,0,1,0.0522644207439152,
2021-03-22,1,2,0.0522644207439152,0.059308072487644026
2021-03-22,2,3,0.0129351723626749,
2021-03-23,0,1,0.0040482239933013,
2021-03-23,1,2,-0.0182869918531164,-0.01658890616899955
2021-03-23,2,3,-0.0278610711964166,
2021-03-24,0,1,-0.0113605943555392,
2021-03-24,1,2,-0.0229803674712886,-0.03690036900368998
2021-03-24,2,3,-0.0357637296723993,
2021-03-25,0,1,0.0132097708391204,
2021-03-25,1,2,0.0003556742905766,0.012041598248494711
2021-03-25,2,3,-0.0060194036304873,
2021-03-26,0,1,0.0514376235099112,
2021-03-26,1,2,0.0242149809095057,0.02109248242293127
2021-03-26,2,3,-0.001224829491555,
2021-03-29,0,1,0.0225878392074602,
2021-03-29,1,2,-0.0023325264505001,0.018538135593220373
2021-03-29,2,3,-0.0176460196033018,
2021-03-30,0,1,0.0524489010978432,
2021-03-30,1,2,0.0236546115642736,0.022880915236609622
2021-03-30,2,3,0.012786900588689,
2021-03-31,0,1,0.0060686500704496,
2021-03-31,1,2,0.0044313737913484,0.004067107269954073
2021-03-31,2,3,-0.002054855729628,
2021-04-01,0,1,0.0047294665636404,
2021-04-01,1,2,-0.0103588571656592,-0.011645569620253204
2021-04-01,2,3,-0.0113394338027235,
2021-04-02,0,1,-0.0002729236750793,
2021-04-02,1,2,-0.0154176748917814,-0.014344262295082011
2021-04-02,2,3,-0.0163133010383985,
2021-04-06,0,1,0.0099327277690515,
