trade_date,code,rank,u1_score,ret_1
2021-03-17,2,3,-0.0262284556631561,
2021-03-18,0,1,0.0241950708851578,
2021-03-18,1,2,0.0131014985875882,0.02798310454065467
2021-03-18,2,3,0.0099818655367139,
2021-03-19,0,1,-0.0353952169229413,
2021-03-19,1,2,-0.0353952169229413,-0.06471494607087813
2021-03-19,2,3,-0.0353952169229413,
2021-03-22,0,1,0.052162730799696,
2021-03-22,1,2,0.052162730799696,0.059308072487644026
2021-03-22,2,3,0.0130258392260687,
2021-03-23,0,1,0.0041452020293779,
2021-03-23,1,2,-0.0177454043022775,-0.01658890616899955
2021-03-23,2,3,-0.0283097352224984,
2021-03-24,0,1,-0.0111393474075122,
2021-03-24,1,2,-0.0227189708355627,-0.03690036900368998
2021-03-24,2,3,-0.0358818877494376,
2021-03-25,0,1,0.0129765473000617,
2021-03-25,1,2,0.0004102194321686,0.012041598248494711
2021-03-25,2,3,-0.0060424637296809,
2021-03-26,0,1,0.0512830951816017,
2021-03-26,1,2,0.0243299422829756,0.02109248242293127
2021-03-26,2,3,-0.0011929007905574,
2021-03-29,0,1,0.0223834601456682,
2021-03-29,1,2,-0.0025972179279643,0.018538135593220373
2021-03-29,2,3,-0.0176707463585794,
2021-03-30,0,1,0.0525308647682522,
2021-03-30,1,2,0.0237503864728235,0.022880915236609622
2021-03-30,2,3,0.0126357794123929,
2021-03-31,0,1,0.0063173018168912,
2021-03-31,1,2,0.0043512170557001,0.004067107269954073
2021-03-31,2,3,-0.0022521655117661,
2021-04-01,0,1,0.0048536865584962,
2021-04-01,1,2,-0.0106411660761893,-0.011645569620253204
2021-04-01,2,3,-0.0114453258883798,
2021-04-02,0,1,-0.0003514848570516,
2021-04-02,1,2,-0.0152829272029318,-0.014344262295082011
2021-04-02,2,3,-0.0162930714539267,
2021-04-06,0,1,0.0099560540635188,
2021-04-06,1,2,0.0055568603959253,0.00935550935550955
2021-04-06,2,3,-0.0071636913553811,
2021-04-07,0,1,-0.001761905002087,
2021-04-07,1,2,-0.0061275897508835,-0.002059732234809597
2021-04-07,2,3,-0.0204165974919425,
2021-04-08,0,1,0.0009791819118525,
2021-04-08,1,2,-0.0037416842754106,-0.0041279669762640525
2021-04-08,2,3,-0.0227180523262887,
2021-04-09,0,1,-0.0082171749858976,
2021-04-09,1,2,-0.0100708189246562,-0.013471502590673645
2021-04-09,2,3,-0.0147983888284061,
2021-04-12,0,1,0.0179666686438664,
2021-04-12,1,2,-0.0350528223783407,-0.031512605042016695
2021-04-12,2,3,-0.0350528223783407,
2021-04-13,0,1,0.0102479840398769,
2021-04-13,1,2,0.0047163490924297,0.00433839479392617
2021-04-13,2,3,0.0039733125853167,
2021-04-14,0,1,0.05093944586761,
2021-04-14,1,2,-0.0062469963204347,-0.005939524838012966
2021-04-14,2,3,-0.0219511904760725,
2021-04-15,0,1,-0.0177697833076893,
2021-04-15,1,2,-0.0211790537802901,-0.016838674633351425
2021-04-15,2,3,-0.0347247222134399,
2021-04-16,0,1,0.013913400464957,
2021-04-16,1,2,0.0063705193469684,-0.005524861878453136
2021-04-16,2,3,-0.0061886024202062,
2021-04-19,0,1,0.0497689755062367,
2021-04-19,1,2,0.0497689755062367,0.0494444444444444
2021-04-19,2,3,0.0047133697931944,
2021-04-20,0,1,0.0288465108311895,
2021-04-20,1,2,0.0097884843300941,0.028586553732133257
2021-04-20,2,3,-0.008791660407189,
2021-04-21,0,1,0.0502051395514521,
2021-04-21,1,2,0.0251388861125046,0.06793618116314981
2021-04-21,2,3,0.0102703054564947,
2021-04-22,0,1,-0.0014690170413519,
2021-04-22,1,2,-0.0014690170413519,-0.0014457831325301873
2021-04-22,2,3,-0.0180255754823977,
2021-04-23,0,1,0.0157374739355708,
2021-04-23,1,2,0.0053485726045096,0.01496138996139007
2021-04-23,2,3,-0.0003589723699845,
2021-04-26,0,1,-0.0017498024764495,
2021-04-26,1,2,-0.0167599893950347,-0.01664289110794115
2021-04-26,2,3,-0.0175188486303596,
2021-04-27,0,1,0.0217740542817931,
2021-04-27,1,2,-0.0003972553378107,0.0
2021-04-27,2,3,-0.0035316424946484,
2021-04-28,0,1,0.0257869217650591,
2021-04-28,1,2,-0.001109240002609,0.019825918762089056
2021-04-28,2,3,-0.0022225667609623,
2021-04-29,0,1,0.0484327429205806,
2021-04-29,1,2,0.0127508414978699,0.01137980085348489
2021-04-29,2,3,0.0091301871681047,
2021-04-30,0,1,-0.0138635625480032,
2021-04-30,1,2,-0.0155803490504239,-0.014064697609001309
2021-04-30,2,3,-0.0351844353243557,
2021-05-06,0,1,0.0109859939959289,
2021-05-06,1,2,0.0058056456983677,0.00998573466476449
2021-05-06,2,3,-0.0206654344489518,
2021-05-07,0,1,0.0273508450566436,
2021-05-07,1,2,-0.0087180960817291,0.025894538606403117
2021-05-07,2,3,-0.034625071865898,
2021-05-10,0,1,0.0046915801646568,
2021-05-10,1,2,-0.0087844585718942,-0.008719596145020603
2021-05-10,2,3,-0.0091062418169727,
2021-05-11,0,1,0.0485643868962937,
2021-05-11,1,2,0.0131024676733582,-0.015277777777777835
2021-05-11,2,3,-0.0169082369545829,
2021-05-12,0,1,0.0124226599997957,
2021-05-12,1,2,0.0093236998778535,0.0009402914903620108
2021-05-12,2,3,0.000323190077612,
2021-05-13,0,1,-0.0036987138972653,
2021-05-13,1,2,-0.0089555694089751,-0.022545796148426556
2021-05-13,2,3,-0.0243352616445815,
2021-05-14,0,1,0.0268632427348393,
2021-05-14,1,2,0.0137443244360827,0.02066314271984626
2021-05-14,2,3,0.0130729560657973,
2021-05-17,0,1,0.0126952338797615,
2021-05-17,1,2,0.0030628032382367,0.01318267419962349
2021-05-17,2,3,-0.0041830941189405,
2021-05-18,0,1,0.0254321082758063,
2021-05-18,1,2,0.0139267329958402,0.013940520446096727
2021-05-18,2,3,0.0007742337918163,
2021-05-19,0,1,-0.0122672974963948,
2021-05-19,1,2,-0.0143482673683085,-0.013748854262144894
2021-05-19,2,3,-0.0255388326684112,
2021-05-20,0,1,0.0475053792647318,
2021-05-20,1,2,0.0115992497069152,0.010223048327137496
2021-05-20,2,3,0.0047934803347808,
2021-05-21,0,1,-0.0085514758139479,
2021-05-21,1,2,-0.0170051874920375,-0.01517939282428693
2021-05-21,2,3,-0.021249421027874,
2021-05-24,0,1,0.0476348070348243,
2021-05-24,1,2,-0.0002996041640809,-0.0004670714619336991
2021-05-24,2,3,-0.0008481908334365,
2021-05-25,0,1,0.047579552039968,
2021-05-25,1,2,0.047579552039968,0.0523364485981308
2021-05-25,2,3,0.0326180577486487,
2021-05-26,0,1,0.0246882227554907,
2021-05-26,1,2,0.0042697129549205,0.018206039076376523
2021-05-26,2,3,-0.0177488814701724,
2021-05-27,0,1,-0.0022518754699167,
2021-05-27,1,2,-0.0077207849552185,-0.00959441779328385
2021-05-27,2,3,-0.0086309118492423,
2021-05-28,0,1,0.0142868042344595,
2021-05-28,1,2,0.0063478353978648,-0.01276970497578156
2021-05-28,2,3,-0.0136395582925293,
2021-05-31,0,1,0.0025382744800668,
2021-05-31,1,2,-0.0084911877855798,-0.01338090990187335
2021-05-31,2,3,-0.0144999413899292,
2021-06-01,0,1,-0.0086486988744533,
2021-06-01,1,2,-0.0138020935817041,-0.012658227848101333
2021-06-01,2,3,-0.0174877399334033,
2021-06-02,0,1,0.0042211887439649,
2021-06-02,1,2,-0.0013159495446856,-0.0013736263736264798
2021-06-02,2,3,-0.0139353218937111,
2021-06-03,0,1,0.0003746878521963,
2021-06-03,1,2,-0.0057898827078611,-0.005502063273727487
2021-06-03,2,3,-0.0344501779147931,
2021-06-04,0,1,0.0478713569895558,
2021-06-04,1,2,0.0022751178251307,0.03550023052097728
2021-06-04,2,3,-0.0002979131176746,
2021-06-07,0,1,0.0145465269572965,
2021-06-07,1,2,-0.0002139180495372,-0.01068566340160293
2021-06-07,2,3,-0.0103469896992572,
2021-06-08,0,1,0.0119085840931721,
2021-06-08,1,2,0.0104692237015697,0.01035103510351032
2021-06-08,2,3,-0.0129477614433795,
2021-06-09,0,1,0.0053389605083677,
2021-06-09,1,2,0.0050462887859133,0.005345211581291753
2021-06-09,2,3,-0.0130633930737411,
2021-06-10,0,1,0.047334651715309,
2021-06-10,1,2,0.0022855339900819,-0.01993797075764281
2021-06-10,2,3,-0.0205608732936416,
2021-06-11,0,1,-0.0077113684239653,
2021-06-11,1,2,-0.0337827668753141,-0.03752260397830032
2021-06-11,2,3,-0.0337827668753141,
2021-06-15,0,1,0.0468410922921541,
2021-06-15,1,2,-0.0078065438794496,-0.007045561296383229
2021-06-15,2,3,-0.0177547621631247,
2021-06-16,0,1,0.0025117365694606,
2021-06-16,1,2,0.0018364956237266,0.0018921475875117721
2021-06-16,2,3,-0.0180308175907432,
2021-06-17,0,1,0.0471156162880708,
2021-06-17,1,2,-0.0011975391499542,-0.007554296506137925
2021-06-17,2,3,-0.0080308334892581,
2021-06-18,0,1,0.0473141249207703,
2021-06-18,1,2,0.0066743840877159,-0.021408182683158916
2021-06-18,2,3,-0.0230766154374598,
2021-06-21,0,1,0.0015153834028207,
2021-06-21,1,2,-0.0079318947411258,-0.023821098687408893
2021-06-21,2,3,-0.0323552022144442,
2021-06-22,0,1,0.0478701980254614,
2021-06-22,1,2,0.0036009731343208,0.04033864541832677
2021-06-22,2,3,-0.0054235458301642,
2021-06-23,0,1,0.0074247743951819,
2021-06-23,1,2,-0.0011455422694312,0.00813786500718039
2021-06-23,2,3,-0.019465685231082,
2021-06-24,0,1,0.0045361221207388,
2021-06-24,1,2,-0.0019997595542636,-0.002849002849002802
2021-06-24,2,3,-0.0350540345194684,
2021-06-25,0,1,0.0137618375948422,
2021-06-25,1,2,0.0066546044369439,0.01333333333333342
2021-06-25,2,3,-0.0004352913269508,
2021-06-28,0,1,0.0127860759005764,
2021-06-28,1,2,-0.0085803721011526,-0.027255639097744422
2021-06-28,2,3,-0.0350032151541016,
2021-06-29,0,1,-0.0036989394624003,
2021-06-29,1,2,-0.0083815572672448,-0.021256038647342934
2021-06-29,2,3,-0.0205157244957936,
2021-06-30,0,1,0.0455879121331639,
2021-06-30,1,2,0.0140020577215127,0.01382033563672258
2021-06-30,2,3,0.0025570199247019,
2021-07-01,0,1,0.0391942775744915,
2021-07-01,1,2,0.0044778098569107,0.028237585199610615
2021-07-01,2,3,-0.0344790495482126,
2021-07-02,0,1,-0.0130129660561491,
2021-07-02,1,2,-0.0346267338282645,-0.06581439393939392
2021-07-02,2,3,-0.0346267338282645,
2021-07-05,0,1,0.0457132570886537,
2021-07-05,1,2,0.0133384804507803,0.012671059300557452
2021-07-05,2,3,-0.0014061079807472,
2021-07-06,0,1,0.0456150794466164,
2021-07-06,1,2,0.0095447209995268,0.03603603603603589
2021-07-06,2,3,-0.0246936362379557,
2021-07-07,0,1,0.006258820480066,
2021-07-07,1,2,0.0051396848509131,-0.011111111111111183
2021-07-07,2,3,-0.011097307397502,
2021-07-08,0,1,0.0173617226968712,
2021-07-08,1,2,-0.0113793534405861,-0.050806057645334635
2021-07-08,2,3,-0.0349189778542124,
2021-07-09,0,1,-0.0035322450776233,
2021-07-09,1,2,-0.0128874042222961,-0.01235203293875442
2021-07-09,2,3,-0.0339115501566591,
2021-07-12,0,1,0.0093492925586245,
2021-07-12,1,2,-0.0005427897223475,-0.005732152162584825
2021-07-12,2,3,-0.0056940488276388,
2021-07-13,0,1,0.006169394176616,
2021-07-13,1,2,-0.001753672492524,-0.002096436058700135
2021-07-13,2,3,-0.0017714305555085,
2021-07-14,0,1,-0.0184503704493539,
2021-07-14,1,2,-0.0209568225517812,-0.018907563025210017
2021-07-14,2,3,-0.0220272511998401,
2021-07-15,0,1,0.0457432282379228,
2021-07-15,1,2,0.0149247964211446,0.04603854389721618
2021-07-15,2,3,0.0120029711567392,
2021-07-16,0,1,0.0049969743399103,
2021-07-16,1,2,-0.0077895452852072,-0.014329580348004023
2021-07-16,2,3,-0.0149767153284158,
2021-07-19,0,1,0.0128760730176475,
2021-07-19,1,2,0.004744980951455,-0.006749740394600301
2021-07-19,2,3,-0.0074082047325913,
2021-07-20,0,1,-0.0018066593746382,
2021-07-20,1,2,-0.0340630960551858,-0.03188708834291687
2021-07-20,2,3,-0.0340630960551858,
2021-07-21,0,1,0.0454545648270895,
2021-07-21,1,2,0.0051384179924042,-0.008099352051835762
2021-07-21,2,3,-0.0085330538591344,
2021-07-22,0,1,0.0454705878964068,
2021-07-22,1,2,0.0125697819484314,-0.003810560696788312
2021-07-22,2,3,-0.0035936106164664,
2021-07-23,0,1,-0.0082466449155788,
2021-07-23,1,2,-0.0172820536267881,-0.015300546448087537
2021-07-23,2,3,-0.0335527010937585,
2021-07-26,0,1,0.0049998416999716,
2021-07-26,1,2,-0.0343342331460726,-0.07214206437291903
2021-07-26,2,3,-0.0343342331460726,
2021-07-27,0,1,-0.0335503400060096,
2021-07-27,1,2,-0.0345025276432436,-0.062200956937799035
2021-07-27,2,3,-0.0345025276432436,
2021-07-28,0,1,0.0068137605855057,
2021-07-28,1,2,-0.0015541623187961,-0.0006377551020407823
2021-07-28,2,3,-0.0017085007860609,
2021-07-29,0,1,0.0362255943327748,
2021-07-29,1,2,0.0142739107953662,0.013401403956605051
2021-07-29,2,3,-0.011759878004888,
2021-07-30,0,1,-0.0121248944086253,
2021-07-30,1,2,-0.0169309246972077,-0.01700251889168769
2021-07-30,2,3,-0.0178051444413367,
2021-08-02,0,1,0.0359280653008824,
2021-08-02,1,2,0.0281373665112893,0.02049967969250477
2021-08-02,2,3,0.0140163384339909,
2021-08-03,0,1,-0.0017625985515476,
2021-08-03,1,2,-0.0083047965870542,-0.007532956685499026
2021-08-03,2,3,-0.0121531800897247,
2021-08-04,0,1,0.0048501455270074,
2021-08-04,1,2,-0.0048842078525886,-0.005060088551549602
2021-08-04,2,3,-0.0073242245928576,
2021-08-05,0,1,-0.0021311771420477,
2021-08-05,1,2,-0.0087577117631474,-0.008264462809917439
2021-08-05,2,3,-0.0353875923833552,
2021-08-06,0,1,0.0128346364570804,
2021-08-06,1,2,0.0046261741646067,0.011538461538461497
2021-08-06,2,3,-0.0081467340151714,
2021-08-09,0,1,0.0458394664373613,
2021-08-09,1,2,0.0128855622084058,0.07604562737642584
2021-08-09,2,3,-0.0054955009252476,
2021-08-10,0,1,0.0455847656894982,
2021-08-10,1,2,0.0128883910800825,0.03945818610129548
2021-08-10,2,3,0.0047499939401335,
2021-08-11,0,1,0.0048777927347105,
2021-08-11,1,2,6.600752216626125e-05,0.004532577903682888
2021-08-11,2,3,-0.0175231159809704,
2021-08-12,0,1,0.0046834444523107,
2021-08-12,1,2,-0.0045322861846039,0.004512126339537348
2021-08-12,2,3,-0.0077120641683109,
2021-08-13,0,1,0.0004786655883609,
2021-08-13,1,2,-0.0010354826333479,0.0
2021-08-13,2,3,-0.035141518203633,
2021-08-16,0,1,0.0047770411545964,
2021-08-16,1,2,0.0045934574357161,0.003368893879842849
2021-08-16,2,3,-0.0186899017497733,
2021-08-17,0,1,-0.002958010027429,
2021-08-17,1,2,-0.0182084593577941,-0.015668718522663716
2021-08-17,2,3,-0.0352612986020198,
2021-08-18,0,1,0.0452611858504259,
2021-08-18,1,2,0.0220957691938343,0.0540079590676521
2021-08-18,2,3,0.0011032233459916,
2021-08-19,0,1,0.0166524142321507,
2021-08-19,1,2,-0.0131780920687243,-0.015102481121898492
2021-08-19,2,3,-0.0176760495237456,
2021-08-20,0,1,0.0048376024452698,
2021-08-20,1,2,-0.0144081685568863,-0.05038335158817098
2021-08-20,2,3,-0.0358720005050631,
2021-08-23,0,1,0.0453171105592406,
2021-08-23,1,2,-0.007788192680404,-0.006920415224913601
2021-08-23,2,3,-0.0085677296353722,
2021-08-24,0,1,0.0045326472585138,
2021-08-24,1,2,0.0004297005534398,0.0034843205574914826
2021-08-24,2,3,-0.0125596836786088,
2021-08-25,0,1,0.0154273145896743,
2021-08-25,1,2,-0.0021143234365389,-0.011574074074074292
2021-08-25,2,3,-0.0122674128812734,
2021-08-26,0,1,0.0003383931393355,
2021-08-26,1,2,-0.0072631491349236,-0.040983606557376984
2021-08-26,2,3,-0.035325706326268,
2021-08-27,0,1,0.0046556733697554,
2021-08-27,1,2,-0.0035225920566589,-0.004273504273504258
2021-08-27,2,3,-0.0181013727822775,
2021-08-30,0,1,-0.0176649282840618,
2021-08-30,1,2,-0.0360202649968856,-0.04107909258123843
2021-08-30,2,3,-0.0360202649968856,
2021-08-31,0,1,0.0133814559860286,
2021-08-31,1,2,0.012781138004377,0.005115089514066584
2021-08-31,2,3,0.0047951915728001,
2021-09-01,0,1,0.019550653719308,
2021-09-01,1,2,0.0047466809019832,0.0050890585241729624
2021-09-01,2,3,-0.01098861545235,
2021-09-02,0,1,0.0458810471774548,
2021-09-02,1,2,0.0055538731086351,0.032911392405063244
2021-09-02,2,3,-0.0364563346328802,
2021-09-03,0,1,0.0008297829733233,
2021-09-03,1,2,-0.0102783448015247,-0.022058823529411686
2021-09-03,2,3,-0.0265767367049169,
2021-09-06,0,1,0.0457082041648251,
2021-09-06,1,2,0.0365249653264342,0.025689223057644206
2021-09-06,2,3,-0.002956783868191,
2021-09-07,0,1,0.0463521594412856,
2021-09-07,1,2,0.0180401874167079,0.048259010384850365
2021-09-07,2,3,-0.0012247343654734,
2021-09-08,0,1,0.0048407907910922,
2021-09-08,1,2,-0.0006809989367238,-0.0005827505827507018
2021-09-08,2,3,-0.0011213542045113,
2021-09-09,0,1,-0.0049570501953357,
2021-09-09,1,2,-0.0114928220038424,-0.01341107871720093
2021-09-09,2,3,-0.0137665432140894,
2021-09-10,0,1,0.0463052826937197,
2021-09-10,1,2,0.0144277560362321,0.09278959810874676
2021-09-10,2,3,0.0117312878136941,
2021-09-13,0,1,-0.0020052488758764,
2021-09-13,1,2,-0.0062357791309666,-0.019469983775013522
2021-09-13,2,3,-0.021391713041484,
2021-09-14,0,1,-0.0172370258790868,
2021-09-14,1,2,-0.0282465511214176,-0.04633204633204635
2021-09-14,2,3,-0.0364999925616518,
2021-09-15,0,1,0.0092827548256679,
2021-09-15,1,2,-0.0021406161137738,0.008675534991324563
2021-09-15,2,3,-0.0023002053488222,
2021-09-16,0,1,-0.0089400039110654,
2021-09-16,1,2,-0.016944767237613,-0.025229357798165264
2021-09-16,2,3,-0.036299451493401,
2021-09-17,0,1,0.0170260164384206,
2021-09-17,1,2,-0.0015282691213811,-0.032352941176470584
2021-09-17,2,3,-0.0362269610014288,
2021-09-22,0,1,5.003341002189215e-06,
2021-09-22,1,2,-0.01008350483089,-0.03343465045592697
2021-09-22,2,3,-0.0363909751028847,
2021-09-23,0,1,0.0069921161951015,
2021-09-23,1,2,-0.0007816089434345,-0.018867924528301883
2021-09-23,2,3,-0.0224386350988102,
2021-09-24,0,1,0.046530025816796,
2021-09-24,1,2,-0.0015859005039193,-0.02115384615384619
2021-09-24,2,3,-0.0252477927565081,
2021-09-27,0,1,0.0149346434437336,
2021-09-27,1,2,0.0137117949015274,0.014407334643091074
2021-09-27,2,3,-0.0008180179010999,
2021-09-28,0,1,0.0355457776483388,
2021-09-28,1,2,0.0002899816959494,0.0258231116849581
2021-09-28,2,3,-0.0082373372981436,
2021-09-29,0,1,0.0134899145943123,
2021-09-29,1,2,-0.0004785867686756,0.01132787916928879
2021-09-29,2,3,-0.0015424996573865,
2021-09-30,0,1,-0.0019229607829906,
2021-09-30,1,2,-0.0089795924842548,-0.013690105787181106
2021-09-30,2,3,-0.0144181878515756,
2021-10-08,0,1,0.0464501889630043,
2021-10-08,1,2,0.0464501889630043,0.044794952681388
2021-10-08,2,3,0.0126825549231824,
2021-10-11,0,1,0.0454754913402572,
2021-10-11,1,2,0.0105905943347594,0.04589371980676349
2021-10-11,2,3,-0.00652536557936,
2021-10-12,0,1,-0.0013991705464247,
2021-10-12,1,2,-0.002079237651479,-0.0028868360277136684
2021-10-12,2,3,-0.0143258418842802,
2021-10-13,0,1,0.013768695474674,
2021-10-13,1,2,0.0127020225903817,0.013317892298783995
2021-10-13,2,3,-0.0089397801252713,
2021-10-14,0,1,-0.0029260691175691,
2021-10-14,1,2,-0.0090532598498452,-0.02114285714285724
2021-10-14,2,3,-0.0245873365394242,
2021-10-15,0,1,0.0398162195844176,
2021-10-15,1,2,0.0293926329730212,0.02626970227670755
2021-10-15,2,3,0.0044855504365345,
2021-10-18,0,1,-0.0076702645079689,
2021-10-18,1,2,-0.0164616526813761,-0.021046643913537944
2021-10-18,2,3,-0.0253473131012603,
2021-10-19,0,1,0.017499105977439,
2021-10-19,1,2,-0.000530646295239,0.01626961069145838
2021-10-19,2,3,-0.0015213388008261,
2021-10-20,0,1,0.0006658413230638,
2021-10-20,1,2,-0.0144717463683837,-0.01886792452830177
2021-10-20,2,3,-0.0210756805761023,
2021-10-21,0,1,0.0465185472409459,
2021-10-21,1,2,0.0031123141521822,0.044289044289044455
2021-10-21,2,3,-0.022709266390304,
2021-10-22,0,1,0.0388250511429472,
2021-10-22,1,2,0.004323482107849,0.0022321428571427937
2021-10-22,2,3,0.0029044973138022,
2021-10-25,0,1,0.0046601279076915,
2021-10-25,1,2,-0.0048979584173933,0.00445434298440972
2021-10-25,2,3,-0.0110359248866134,
2021-10-26,0,1,0.0463385112138255,
2021-10-26,1,2,-0.0008041623191628,-0.0038802660753880502
2021-10-26,2,3,-0.0031085624026899,
2021-10-27,0,1,-0.0050899583412352,
2021-10-27,1,2,-0.0080811542359788,-0.0072342793544796224
2021-10-27,2,3,-0.0362917744249355,
2021-10-28,0,1,0.0455637280412121,
2021-10-28,1,2,-0.0030707017380557,-0.011210762331838486
2021-10-28,2,3,-0.0111342069977562,
2021-10-29,0,1,-0.0021649872629209,
2021-10-29,1,2,-0.00304333860691,-0.012471655328798126
2021-10-29,2,3,-0.0122931026727317,
2021-11-01,0,1,-0.0030945372194109,
2021-11-01,1,2,-0.0069127074782018,-0.006314580941446768
2021-11-01,2,3,-0.0362272170384503,
2021-11-02,0,1,-0.0130301394959072,
2021-11-02,1,2,-0.034839821905828,-0.06990179087232795
2021-11-02,2,3,-0.0361774698008043,
2021-11-03,0,1,0.046699278036409,
2021-11-03,1,2,-0.0018647755805826,-0.009316770186335588
2021-11-03,2,3,-0.0096330108901553,
2021-11-04,0,1,0.0078293954644289,
2021-11-04,1,2,-0.0024055350607347,-0.010031347962382475
2021-11-04,2,3,-0.0099283391732185,
2021-11-05,0,1,0.0034460665596003,
2021-11-05,1,2,-0.0025353718346327,-0.014566181127295685
2021-11-05,2,3,-0.0153241304951641,
2021-11-08,0,1,0.0046355477737516,
2021-11-08,1,2,-0.0050725938575492,-0.014138817480719879
2021-11-08,2,3,-0.0139650830623413,
2021-11-09,0,1,0.0124185340041655,
2021-11-09,1,2,0.0067890188939806,0.007170795306388422
2021-11-09,2,3,0.0067623377485049,
2021-11-10,0,1,0.0043267073314473,
2021-11-10,1,2,-0.0093215452789374,-0.008414239482200547
2021-11-10,2,3,-0.0093531682001456,
2021-11-11,0,1,0.0438911167220386,
2021-11-11,1,2,0.0317171395681533,0.062010443864229714
2021-11-11,2,3,-0.0093654888653094,
2021-11-12,0,1,0.0041222607743798,
2021-11-12,1,2,-0.0045548349110752,-0.00491702519975401
2021-11-12,2,3,-0.011352471556993,
2021-11-15,0,1,0.0139295649824683,
2021-11-15,1,2,0.0115877693616885,0.009882643607164843
2021-11-15,2,3,-0.0030411524554374,
2021-11-16,0,1,-0.0026083394000522,
2021-11-16,1,2,-0.0119646904718886,-0.012844036697247763
2021-11-16,2,3,-0.0129914076653079,
2021-11-17,0,1,0.0037812122516839,
2021-11-17,1,2,-0.0069543457777441,-0.006815365551425034
2021-11-17,2,3,-0.0115557733582677,
2021-11-18,0,1,-0.0126882357486137,
2021-11-18,1,2,-0.0132853911773692,-0.01933873986275736
2021-11-18,2,3,-0.0237886052651629,
2021-11-19,0,1,0.0333471771159488,
2021-11-19,1,2,0.0135542923108341,0.022264631043257044
2021-11-19,2,3,0.0057947901424496,
2021-11-22,0,1,0.0244383687758593,
2021-11-22,1,2,-0.0022842440619195,-0.0018668326073429942
2021-11-22,2,3,-0.0071449623718715,
2021-11-23,0,1,0.0042685502189038,
2021-11-23,1,2,-0.0074418671540209,-0.014962593516209433
2021-11-23,2,3,-0.0166700578483212,
2021-11-24,0,1,0.0066355385567558,
2021-11-24,1,2,-0.0011776038244306,-0.0006329113924051777
2021-11-24,2,3,-0.0357650165975343,
2021-11-25,0,1,-0.0054441041106066,
2021-11-25,1,2,-0.0087257445073369,-0.012032932235592098
2021-11-25,2,3,-0.0122966154039065,
2021-11-26,0,1,-0.0036739483321426,
2021-11-26,1,2,-0.0061586842861806,-0.0064102564102563875
2021-11-26,2,3,-0.0117622367744517,
2021-11-29,0,1,0.0045629415181247,
2021-11-29,1,2,-0.0040806545579209,-0.004516129032258065
2021-11-29,2,3,-0.0201445822350422,
2021-11-30,0,1,0.0066378806613067,
2021-11-30,1,2,-0.0040994312248034,-0.004536616979909258
2021-11-30,2,3,-0.0119136007402291,
2021-12-01,0,1,0.0134570558983712,
2021-12-01,1,2,0.006564296788113,0.013020833333333481
2021-12-01,2,3,0.0041523096109009,
2021-12-02,0,1,0.0034054819664216,
2021-12-02,1,2,-0.0030690576646222,-0.0032133676092545027
2021-12-02,2,3,-0.0223712377916414,
2021-12-03,0,1,0.0063520789487109,
2021-12-03,1,2,0.0042204308421812,0.003868471953578423
2021-12-03,2,3,0.0013919421009757,
2021-12-06,0,1,0.0449532035708896,
2021-12-06,1,2,0.0011949108096984,0.028901734104046284
2021-12-06,2,3,-0.0166901828337267,
2021-12-07,0,1,0.035656128150325,
2021-12-07,1,2,0.0126173421964886,0.022471910112359605
2021-12-07,2,3,-0.0068852079368184,
2021-12-08,0,1,0.0359119651512014,
2021-12-08,1,2,0.0006140621655095,0.0006105006105006083
2021-12-08,2,3,-0.0017947349403229,
2021-12-09,0,1,0.0135428124065909,
2021-12-09,1,2,0.0124636598849039,0.014032946918852929
2021-12-09,2,3,0.0098017180201455,
2021-12-10,0,1,0.0034720889639408,
2021-12-10,1,2,-0.0046632628123134,-0.019253910950661868
2021-12-10,2,3,-0.0226702156959045,
2021-12-13,0,1,0.0040870405733487,
2021-12-13,1,2,-0.0067562091344888,-0.006748466257668673
2021-12-13,2,3,-0.0187118477534754,
2021-12-14,0,1,0.0046194841136383,
2021-12-14,1,2,-0.0117857479845667,-0.04261890055589879
2021-12-14,2,3,-0.0356061246433894,
2021-12-15,0,1,0.0001781716761562,
2021-12-15,1,2,-0.0022768434692676,-0.001935483870967647
2021-12-15,2,3,-0.0028717994770702,
2021-12-16,0,1,0.0121399442663239,
2021-12-16,1,2,0.0062683674783006,0.01098901098901095
2021-12-16,2,3,-0.0096759446950314,
2021-12-17,0,1,-0.0050454852024869,
2021-12-17,1,2,-0.0096234654476085,-0.009590792838874651
2021-12-17,2,3,-0.0358246256740597,
2021-12-20,0,1,0.0035804481901163,
2021-12-20,1,2,-0.0031818427815708,-0.0032278889606197625
2021-12-20,2,3,-0.0071531011760128,
2021-12-21,0,1,0.0042751163199854,
2021-12-21,1,2,0.0041170787161224,0.0045336787564767
2021-12-21,2,3,-0.0071817265034527,
2021-12-22,0,1,-0.0014064390647399,
2021-12-22,1,2,-0.0050190749789944,-0.012894906511927706
2021-12-22,2,3,-0.0125907013020226,
2021-12-23,0,1,0.0016797974656074,
2021-12-23,1,2,-0.0043251016283875,-0.004572175048987659
2021-12-23,2,3,-0.0096658462179027,
2021-12-24,0,1,0.0041787096644914,
2021-12-24,1,2,-0.000786098674235,-0.0006561679790025865
2021-12-24,2,3,-0.005170507407941,
2021-12-27,0,1,0.0061657915180645,
2021-12-27,1,2,0.0037329706317685,-0.005909389363099149
