year,n_days,total_return,ann_return,ann_vol,sharpe,max_drawdown,win_ratio
2020,163,0.16920623713399596,0.25881639426512315,0.24889260027227117,1.0398717920179066,-0.15016411266245144,0.5460122699386503
2021,243,0.03944330946077512,0.038946993836847854,0.25618839244681446,0.15202481839583493,-0.22257341786114115,0.48559670781893005
2022,242,-0.22856613369890422,-0.2269098919292134,0.23761958205342118,-0.9549292611675412,-0.3262785230306602,0.45041322314049587
