code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score
1,7.77,7.98,7.71,7.94,2162514.0,2037648413.07,0.02187902187902191,0.03926701570680646,0.050264550264550456,0.016413008674324398,1142021271.0295,1,2024-01-25,0.04052613428791655
600000,6.0,6.07,5.97,6.04,502569.0,339203853.0,0.010033444816053505,0.036020583190394584,0.028960817717206044,0.008858650355922391,266921614.45,1,2024-01-25,0.011361848831273955
2230,41.77,42.7,41.14,42.4,671274.0,2833551980.41,0.004739336492890933,0.06479156202913106,-0.05462653288740249,0.03170585093781507,1764063711.8349998,1,2024-01-25,0.0051592004170432915
