code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score
600000,9.31,9.34,9.06,9.07,443590.0,425677485.0,-0.025778732545649885,-0.0065717415115006395,-0.062047569803516,0.016587903232770283,513488648.2,1,2024-11-22,-0.02867100889308175
1,10.99,11.01,10.68,10.68,1625317.0,1858071592.39,-0.02820746132848051,-0.014760147601476037,-0.03870387038703871,0.014983679747765573,1844864485.0734997,1,2024-11-22,-0.02867100889308175
2230,49.6,52.25,48.6,48.82,1332181.0,6760262845.02,-0.022622622622622712,-0.0783462337171984,0.07580431908329666,0.03913004466795511,5645173684.62,1,2024-11-22,-0.02867100889308175
