code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score
300750,69.53,71.94,68.87,69.65,137574.0,2082248432.0,0.013975833454651365,0.01946721311475419,0.059315589353612364,0.03476821310543461,2443977496.0,1,2020-06-04,0.023811392883825756
1,11.27,11.38,11.15,11.31,583066.0,788707632.0,0.0026595744680852906,0.046253469010175685,0.008021390374331583,0.01865072092355022,924557128.0,1,2020-06-04,0.006216184885698019
2230,32.83,33.16,32.5,32.6,217741.0,728413760.0,-0.004884004884004756,0.04958145524790747,-0.01807228915662651,0.019448980159686987,925400904.8,1,2020-06-04,-0.01166181321320145
600000,8.26,8.26,8.1,8.1,175590.0,187688384.0,-0.007352941176470673,0.013767209011263937,0.031847133757961776,0.010722421441991564,215409187.4,1,2020-06-04,-0.013561440856425484
