trade_date,strategy_ret,market_ret,n_trades,hit_ratio
2020-10-26,-0.007958776246519528,0.004205205839546616,3,0.3333333333333333
2020-10-27,0.0033740771030376835,0.007407974954350055,3,0.6666666666666666
2020-10-28,0.011904118505700612,0.0125055655939241,3,0.3333333333333333
2020-10-29,0.0027652538830375737,0.0017817624341497917,3,0.6666666666666666
2020-10-30,-0.006075510678437479,0.0037592884286979655,3,0.0
2020-11-02,0.01601502197801763,0.02657083940270763,3,0.3333333333333333
2020-11-03,0.00960521595580858,0.0028471130675214174,3,1.0
2020-11-04,0.008108104958007956,0.005555991203920196,3,0.6666666666666666
2020-11-05,-0.0076571644001969625,0.008288932125483706,3,0.6666666666666666
2020-11-06,0.0045580041473640325,-0.0017114053630524206,3,0.6666666666666666
2020-11-09,0.011146158981986268,0.011430455709737664,3,1.0
2020-11-10,0.004110939168373499,0.002562099634226961,3,0.6666666666666666
2020-11-11,-0.012761211932833158,-0.0251994057791661,3,0.3333333333333333
2020-11-12,0.024938724311573957,0.02246389045258712,3,0.3333333333333333
2020-11-13,-0.024257563359161183,-0.019329892494284656,3,0.0
2020-11-16,0.005034019914135286,0.0056262000828687375,3,0.6666666666666666
2020-11-17,0.0029588649525110386,-0.0023540220173240423,3,0.6666666666666666
2020-11-18,0.021201887107893613,0.004633697541463283,3,1.0
2020-11-19,0.009825658471392643,0.009224647455946089,3,1.0
2020-11-20,-0.0025423281938545816,0.009578230263846688,3,0.6666666666666666
2020-11-23,0.026667207547617904,0.02100942750306861,3,1.0
2020-11-24,-0.025275422265029768,-0.01710427695336364,3,0.0
2020-11-25,-0.011799274872020407,-0.018062350293753998,3,0.0
2020-11-26,0.013549545188681086,0.009167032977619671,3,0.6666666666666666
2020-11-27,0.014497940573176363,0.007101332438282898,3,1.0
2020-11-30,-0.005592530158613718,-0.0032834999707324064,3,0.3333333333333333
2020-12-01,0.022674952111549535,0.020863474809734717,3,1.0
2020-12-02,-0.010557654516228143,-0.010701209929179695,3,0.0
2020-12-03,0.0017861661488799419,0.00394849889267887,3,0.3333333333333333
2020-12-04,-0.01311536519505363,-0.005607850236047901,3,0.0
2020-12-07,-0.017106161625363714,0.00020516486654295618,3,0.0
2020-12-08,-0.003713733321671094,0.0020410281990636547,3,0.3333333333333333
2020-12-09,-0.010194371666531143,-0.007683061577428013,3,0.0
2020-12-10,-0.002375052494764033,-0.003011806188136179,3,0.3333333333333333
2020-12-11,-0.00433322141274628,-0.001432483698021847,3,0.3333333333333333
2020-12-14,0.008910229394981354,0.00610603514147412,3,0.6666666666666666
2020-12-15,0.0007001641169970263,0.01346419386110892,3,0.3333333333333333
2020-12-16,0.0018427760515646134,0.008827306459009532,3,0.3333333333333333
2020-12-17,-0.0016808358125396012,-0.002448397981073769,3,0.3333333333333333
2020-12-18,-0.005991967741573882,0.00048734424363280904,3,0.3333333333333333
2020-12-21,0.008903564382684212,0.039661664604337815,3,0.3333333333333333
2020-12-22,-0.02519290899120752,-0.02834814851394557,3,0.0
2020-12-23,0.0024070805448650847,0.00557337219240564,3,0.6666666666666666
2020-12-24,0.004553265512604783,-0.002552040680247586,3,0.3333333333333333
2020-12-25,-0.01065351404718177,-0.006434412359825309,3,0.3333333333333333
2020-12-28,0.0052134116141735465,0.007377075202384287,3,0.3333333333333333
2020-12-29,0.006798198101531076,-0.0024182953548437247,3,0.6666666666666666
2020-12-30,0.006039248008991656,0.032766000610987195,3,0.6666666666666666
2020-12-31,0.038200289446623716,0.03745444082926003,3,1.0
2021-01-04,-0.010369096480278358,0.032803207413182656,3,0.6666666666666666
2021-01-05,0.0013604780010501398,-0.0003552878158007977,3,0.3333333333333333
2021-01-06,0.030786351135188312,0.026249791970518355,3,0.6666666666666666
2021-01-07,0.011757320101439558,0.013033722530154085,3,0.6666666666666666
2021-01-08,0.002274755554409887,-0.003910479563579261,3,0.6666666666666666
2021-01-11,0.0027940216550182604,-0.007441042541847714,3,0.3333333333333333
2021-01-12,0.026629298447285937,0.02760819415273713,3,1.0
2021-01-13,0.013073334555661878,-0.0009273826763313564,3,0.6666666666666666
2021-01-14,-0.02105133471407687,-0.02687741212446873,3,0.3333333333333333
2021-01-15,0.013690080974326077,0.018643579965534424,3,0.6666666666666666
2021-01-18,0.03562023922198417,0.029066871117292253,3,0.6666666666666666
2021-01-19,0.018387407580745602,0.0014151861780688502,3,0.6666666666666666
2021-01-20,-0.002465892088185743,0.016665682931646747,3,0.6666666666666666
2021-01-21,0.029412207672029272,0.02198553973517625,3,0.3333333333333333
2021-01-22,-0.01048467287972125,0.003525793327445209,3,0.3333333333333333
2021-01-25,-0.004325785989623743,-0.010451588999213751,3,0.3333333333333333
2021-01-26,-0.015397526211212561,-0.019235245799387984,3,0.0
2021-01-27,0.01828964257302627,0.017196381969673935,3,1.0
2021-01-28,-0.024836707460805574,-0.032722084637026916,3,0.0
2021-01-29,0.017495135921065257,0.00169076959368461,3,0.6666666666666666
2021-02-01,0.05154788238801614,0.03579268626653659,3,1.0
2021-02-02,-0.017398900638760744,0.0003668740401070736,3,0.3333333333333333
2021-02-03,-0.005623297044316818,0.005381268365464181,3,0.6666666666666666
2021-02-04,0.0024311817473633792,0.007101963872779449,3,0.6666666666666666
2021-02-05,0.010429297654688289,-0.002529251097346391,3,0.6666666666666666
2021-02-08,0.0025762910774085324,0.02383850378643393,3,0.3333333333333333
2021-02-09,0.02904987936226096,0.02586788019924363,3,0.3333333333333333
2021-02-10,0.022718165696372267,0.01863759719478153,3,0.6666666666666666
2021-02-18,0.00564085440167994,-0.005858889281775692,3,0.6666666666666666
2021-02-19,-0.006831132515557521,-0.011504168258423347,3,0.3333333333333333
2021-02-22,-0.031966532569201754,-0.032581477134128844,3,0.3333333333333333
2021-02-23,0.028963070775218758,0.022814006138182602,3,0.6666666666666666
2021-02-24,-0.03615187012576101,-0.04809855732577856,3,0.3333333333333333
2021-02-25,-0.006515200913702501,-0.012564104633012663,3,0.3333333333333333
2021-02-26,-0.028708138764946822,-0.03342695060864875,3,0.0
2021-03-01,0.010402200194430907,0.026597391995457187,3,1.0
2021-03-02,0.001831162700969206,0.005269074095933912,3,0.6666666666666666
2021-03-03,0.0396743329352377,0.02978344592920204,3,0.6666666666666666
2021-03-04,-0.01649843758475485,-0.03088670550786829,3,0.0
2021-03-05,-0.009108544652832506,-0.011452176524078261,3,0.3333333333333333
2021-03-08,-0.02794526291689144,-0.03365015323313145,3,0.0
2021-03-09,-0.009205571395192588,-0.01136617135584489,3,0.3333333333333333
2021-03-10,-0.0095345571692849,0.006004396543221963,3,0.0
2021-03-11,0.026526608562350045,0.034379835015813376,3,1.0
2021-03-12,0.017625063921253032,0.02151006349623441,3,0.6666666666666666
2021-03-15,-0.007325370340471686,-0.028504084002157898,3,0.6666666666666666
2021-03-16,-0.008068330961359097,0.003256679943676233,3,0.3333333333333333
2021-03-17,-0.01181881061996215,-0.0004935722506858586,3,0.3333333333333333
2021-03-18,0.016598159307818088,0.014725194111649853,3,1.0
2021-03-19,-0.04534484833037411,-0.049511615365036316,3,0.0
2021-03-22,0.0412238539302221,0.023455664114024888,3,1.0
2021-03-23,-0.01244227304193235,-0.012764417259994804,3,0.3333333333333333
2021-03-24,-0.023139560983692187,-0.03088995916832024,3,0.0
2021-03-25,0.002257379943381007,0.00429950855208433,3,0.6666666666666666
2021-03-26,0.026723942308299147,0.04073017011131608,3,0.6666666666666666
2021-03-29,-4.802938473528565e-05,-0.0017955984944842407,3,0.3333333333333333
2021-03-30,0.03194021491893192,0.030384718333848315,3,1.0
2021-03-31,0.003012181665097239,0.004980515896572418,3,0.6666666666666666
2021-04-01,-0.0058191658138963724,0.0021994489910598103,3,0.3333333333333333
2021-04-02,-0.009553660594937822,-0.005190475344812179,3,0.3333333333333333
2021-04-06,0.0029346968739104216,-0.0031651020375137173,3,0.6666666666666666
2021-04-07,-0.008801631279769628,-0.011412651348178177,3,0.0
2021-04-08,-0.008238134834370156,-0.006300485457546773,3,0.3333333333333333
2021-04-09,-0.010689493984802864,-0.01466305671200313,3,0.0
2021-04-12,-0.014483530041420334,-0.00824755200961208,3,0.3333333333333333
2021-04-13,0.0057242097395072316,0.012677114656477695,3,1.0
2021-04-14,0.005817588470473385,0.022056467907764193,3,0.3333333333333333
2021-04-15,-0.022790245857206865,-0.02409430876976057,3,0.0
2021-04-16,0.004901695400630087,0.0011550936561603442,3,0.6666666666666666
2021-04-19,0.03502676331616331,0.050647182744428365,3,1.0
2021-04-20,0.009496078517122161,0.003448903421868016,3,0.6666666666666666
2021-04-21,0.034013185855054605,0.0230335758684658,3,1.0
2021-04-22,-0.006738731877603284,-2.4688316640902874e-05,3,0.0
2021-04-23,0.0068688504172375415,0.01192063898551099,3,0.6666666666666666
2021-04-26,-0.011386771910110985,-0.024756996420907063,3,0.0
2021-04-27,0.004630631046353899,0.003167756858572318,3,0.3333333333333333
2021-04-28,0.005545022987484531,0.018382569885351724,3,0.3333333333333333
2021-04-29,0.01832438887515749,0.023206019024678504,3,1.0
2021-04-30,-0.02805613368089895,-0.015292936042256622,3,0.0
2021-05-06,-0.0010355105873987396,-0.003636110064732051,3,0.6666666666666666
2021-05-07,-0.0028649413134116766,-0.01378156348568485,3,0.3333333333333333
2021-05-10,-0.004748085971525688,-0.0028912809106677873,3,0.3333333333333333
2021-05-11,0.028105357517876055,0.019913303253930675,3,0.6666666666666666
2021-05-12,0.006933716749243961,0.0014762113433836599,3,1.0
2021-05-13,-0.011874718929038167,-0.016627118544895098,3,0.0
2021-05-14,0.015601165827545449,0.01775204049515594,3,1.0
2021-05-17,0.003703055166476029,0.013368914975201568,3,0.6666666666666666
2021-05-18,0.012454521903529544,0.006422955157441096,3,1.0
2021-05-19,-0.01628213559167428,-0.007900581157621517,3,0.0
2021-05-20,0.015279584773412772,0.01338602545785278,3,1.0
2021-05-21,-0.014543123436286609,-0.012449372449264695,3,0.0
2021-05-24,0.017322694783572585,0.02182716675858626,3,0.3333333333333333
2021-05-25,0.058058109590144014,0.0487454647786868,3,1.0
2021-05-26,0.001749675454378245,-0.005506476726372361,3,0.6666666666666666
2021-05-27,-0.006565380232095149,-0.005896943421339729,3,0.0
2021-05-28,0.0028785001621033737,0.019965035902944905,3,0.6666666666666666
2021-05-31,-0.006761660969832994,0.010837951448479738,3,0.3333333333333333
2021-06-01,-0.012786543453441915,-0.014942026457674173,3,0.0
2021-06-02,-0.0035425646903088914,-0.0031735220532871367,3,0.3333333333333333
2021-06-03,-0.0099140608191323,-0.013512520631229707,3,0.3333333333333333
2021-06-04,0.012635105185970849,0.020641265452338575,3,0.6666666666666666
2021-06-07,0.0010653615567921177,-0.014360189184391081,3,0.3333333333333333
2021-06-08,0.002722965636617558,0.0034056468884881286,3,0.6666666666666666
2021-06-09,-0.0005471876205290771,-0.000550669402388293,3,0.6666666666666666
2021-06-10,0.006869356167478635,0.02156214157587566,3,0.6666666666666666
2021-06-11,-0.03508732042589121,-0.01573464121725396,3,0.0
2021-06-15,0.0027432386722145985,-0.0020283298097053537,3,0.3333333333333333
2021-06-16,-0.004011550051987944,-0.017760514549439305,3,0.6666666666666666
2021-06-17,0.01998826879193827,0.024046946758913917,3,0.3333333333333333
2021-06-18,0.013559728708876229,0.019611630443211348,3,0.6666666666666666
2021-06-21,-0.009832233070413846,-0.005723800294748949,3,0.3333333333333333
2021-06-22,0.012865735808603581,0.008146380092463934,3,0.6666666666666666
2021-06-23,-0.003821327681473511,0.00783439334395325,3,0.3333333333333333
2021-06-24,-0.00893090765682684,-0.007347110009330082,3,0.3333333333333333
2021-06-25,0.006866697798555717,0.010192313524583663,3,0.6666666666666666
2021-06-28,-0.008188531503048916,0.003644156219652084,3,0.3333333333333333
2021-06-29,-0.011154692268012653,-0.0005792911611168794,3,0.0
2021-06-30,0.027214166597386253,0.03398848373830832,3,1.0
2021-07-01,-0.00016348813386228103,-0.002715940495287672,3,0.6666666666666666
2021-07-02,-0.03851998291846866,-0.03380121080550866,3,0.0
2021-07-05,0.015579978650316462,0.01164861638399875,3,0.6666666666666666
2021-07-06,0.007886487745443501,0.0038688904699053783,3,0.6666666666666666
2021-07-07,0.00031816847913605323,0.014128533943333216,3,0.6666666666666666
2021-07-08,-0.015319487807240684,-0.003446673841047021,3,0.3333333333333333
2021-07-09,-0.0253015818797081,-0.025186425731198836,3,0.0
2021-07-12,0.0009854574758597263,0.010283119892300907,3,0.3333333333333333
2021-07-13,0.0006880997180201224,-0.0007639730886002949,3,0.3333333333333333
2021-07-14,-0.01822033775860162,-0.01907079420723115,3,0.0
2021-07-15,0.023481786176210218,0.025501761820981295,3,1.0
2021-07-16,-0.005466153611535389,-0.021111204612625056,3,0.3333333333333333
2021-07-19,0.0029121899254663797,-0.0015198902437666417,3,0.6666666666666666
2021-07-20,-0.02214623783757182,-0.014337606825957278,3,0.0
2021-07-21,0.010114603379048607,0.02135471593671673,3,0.6666666666666666
2021-07-22,0.022286505421792262,0.017324614508910513,3,0.6666666666666666
2021-07-23,-0.020771457814907895,-0.020300993928882766,3,0.0
2021-07-26,-0.03229185449794081,-0.027680349852583497,3,0.3333333333333333
2021-07-27,-0.05479754402156752,-0.06281337176303231,3,0.0
2021-07-28,0.0019253929323254833,0.01740311909205347,3,0.3333333333333333
2021-07-29,0.009575427714344534,0.02303689544240614,3,0.6666666666666666
2021-07-30,-0.014604545443751005,-0.01396240225341297,3,0.0
2021-08-02,0.019827638399637415,0.015632141434044677,3,1.0
2021-08-03,-0.00690984499007663,-0.015127455558599262,3,0.0
2021-08-04,-0.002732366180579001,0.016701835686114885,3,0.3333333333333333
2021-08-05,-0.015795078163028053,-0.017357612165369934,3,0.0
2021-08-06,0.002650379807711175,-0.004171598698915979,3,0.6666666666666666
2021-08-09,0.027459873065450946,0.007176678880862292,3,0.6666666666666666
2021-08-10,0.018298860265269168,0.010932229853486658,3,1.0
2021-08-11,-0.003210099067389227,0.0010638764881717166,3,0.6666666666666666
2021-08-12,-0.0023569516761172693,-0.009510308987357136,3,0.3333333333333333
2021-08-13,-0.011357008742250726,-0.008489489869920569,3,0.3333333333333333
2021-08-16,-0.0031056241047994204,-0.015434056788277,3,0.6666666666666666
2021-08-17,-0.0169341545600387,-0.01105018839964722,3,0.0
2021-08-18,0.024561386381932726,0.02665856497312724,3,1.0
2021-08-19,-0.004061320475618024,0.0011995632864304773,3,0.3333333333333333
2021-08-20,-0.019565628300568145,-0.01931899914110552,3,0.3333333333333333
2021-08-23,0.005231888008569959,0.018716021773815844,3,0.3333333333333333
2021-08-24,-0.0023761505610626252,-0.001230356344943978,3,0.6666666666666666
2021-08-25,0.00031777733908833206,0.0038664918490815547,3,0.3333333333333333
2021-08-26,-0.015503312494363467,-0.016191216489483018,3,0.3333333333333333
2021-08-27,-0.005768945476825937,-0.01112289599369723,3,0.3333333333333333
2021-08-30,-0.027813951173713287,-0.02203412856900286,3,0.0
2021-08-31,0.009204252233045551,0.0015125554009661757,3,1.0
2021-09-01,0.00375036740021506,-0.0004584491504547039,3,0.6666666666666666
2021-09-02,0.001717830543913797,0.003866391903864813,3,0.6666666666666666
2021-09-03,-0.010415045144918866,-0.011542913496845775,3,0.3333333333333333
2021-09-06,0.02362890445790659,0.03374107690996156,3,0.6666666666666666
2021-09-07,0.02161305995808475,0.01514818498210821,3,0.6666666666666666
2021-09-08,0.0015523052103683839,-0.00446056429835584,3,0.3333333333333333
2021-09-09,-0.009959060746380644,-0.005278539984171493,3,0.0
2021-09-10,0.03886130945915611,0.02650822204664502,3,1.0
2021-09-13,-0.009262430937410082,-0.006579439352874805,3,0.0
2021-09-14,-0.027937925106620336,-0.0067969986497410095,3,0.0
2021-09-15,0.001044463112150303,-0.0014600027353242895,3,0.3333333333333333
2021-09-16,-0.01644483005809161,-0.025987461787577187,3,0.0
2021-09-17,-0.005791247955811614,-0.0017019552173623276,3,0.3333333333333333
2021-09-22,-0.014301015704104839,-0.01578424460932462,3,0.3333333333333333
2021-09-23,-0.003720138215626297,-0.0029628417523880346,3,0.3333333333333333
2021-09-24,0.0036870457772203804,0.006491324359035988,3,0.3333333333333333
2021-09-27,0.008913766829164413,0.01379141497464198,3,0.6666666666666666
2021-09-28,0.00661188248335709,-0.001720758386267729,3,0.6666666666666666
2021-09-29,0.0035873874051134402,0.0037871147049354514,3,0.6666666666666666
2021-09-30,-0.00858985689894487,0.00569901234047393,3,0.0
2021-10-08,0.030658820276137828,0.027114106590127973,3,1.0
2021-10-11,0.0163999601355298,0.005924356382598195,3,0.6666666666666666
2021-10-12,-0.005955199842457885,-0.01252214673747426,3,0.0
2021-10-13,0.0049618226286634775,0.012700767720561279,3,0.6666666666666666
2021-10-14,-0.011143062769014889,-0.0033137307873074284,3,0.0
2021-10-15,0.016869645642530646,0.03071758490702292,3,1.0
2021-10-18,-0.014275589464698831,0.0012330884408730258,3,0.0
2021-10-19,0.005106340543817829,0.0018976397017342328,3,0.6666666666666666
2021-10-20,-0.010498104691395449,-0.008358382689451993,3,0.3333333333333333
2021-10-21,0.009042321153243734,0.009656402435246542,3,0.6666666666666666
2021-10-22,0.010916272651089779,0.010548962896177294,3,1.0
2021-10-25,-0.003954338721014176,0.0010896490039112028,3,0.3333333333333333
2021-10-26,0.018359026632058646,0.00832047331392613,3,0.3333333333333333
2021-10-27,-0.014436519693499239,-0.003397841034795235,3,0.0
2021-10-28,0.007926068933622021,0.002630316488562573,3,0.3333333333333333
2021-10-29,-0.0064090702947845095,0.00892937616581016,3,0.0
2021-11-01,-0.013217838171863542,-0.0055292114010966065,3,0.0
2021-11-02,-0.03580639787966581,-0.023661105234470292,3,0.0
2021-11-03,0.009372108646284794,-7.319124255913967e-05,3,0.3333333333333333
2021-11-04,-0.0015492421007486195,0.001623156143736787,3,0.3333333333333333
2021-11-05,-0.0047763183580736834,-0.008707885800162185,3,0.3333333333333333
2021-11-08,-0.004803301926192567,0.0073505230829889745,3,0.3333333333333333
2021-11-09,0.008160066049036704,0.007088767717567224,3,1.0
2021-11-10,-0.0039757700643597476,-0.008954836310560987,3,0.3333333333333333
2021-11-11,0.024310217137883578,0.02137885999585748,3,0.6666666666666666
2021-11-12,-0.003907251840078933,-0.008809689756602068,3,0.3333333333333333
2021-11-15,0.006830173138535993,-0.0033941263347948836,3,0.6666666666666666
2021-11-16,-0.009204205591475648,-0.009011105476510406,3,0.0
2021-11-17,-0.004881442976924351,0.0009564124335670054,3,0.3333333333333333
2021-11-18,-0.01507331244110995,-0.011260095654749142,3,0.0
2021-11-19,0.0137855520047759,0.015747278419236233,3,1.0
2021-11-22,0.003021555815654886,0.019347730780323674,3,0.3333333333333333
2021-11-23,-0.006022600732252951,-0.007943673505492133,3,0.3333333333333333
2021-11-24,-0.010913693038087646,-0.013278660183813379,3,0.3333333333333333
2021-11-25,-0.008654222065152354,-0.008384552206404355,3,0.0
2021-11-26,-0.007076938954643712,-0.0037209925686615686,3,0.0
2021-11-29,-0.0058811850700496065,0.004189963470190072,3,0.3333333333333333
2021-11-30,-0.0029352819446049803,-0.002125934831884835,3,0.3333333333333333
2021-12-01,0.007948125066158532,0.002913485211402944,3,1.0
2021-12-02,-0.006327942265199764,0.001431429481543789,3,0.3333333333333333
2021-12-03,0.00409351403105888,0.0026903921213357607,3,1.0
2021-12-06,0.0049606760223570205,-0.007492173975326977,3,0.6666666666666666
2021-12-07,0.00886952636886825,-0.0045182192734057325,3,0.6666666666666666
2021-12-08,0.007565341553802951,0.009812265714609386,3,0.6666666666666666
2021-12-09,0.011383734575306356,0.006421824946708954,3,1.0
2021-12-10,-0.00724217403524204,-0.0029136130406092198,3,0.3333333333333333
2021-12-13,-0.006410583553685438,0.002670788538788854,3,0.3333333333333333
2021-12-14,-0.01629854126052162,-0.015119987717111816,3,0.3333333333333333
2021-12-15,-0.0014590530794406826,-0.0018986101588853443,3,0.3333333333333333
2021-12-16,0.002921012651171321,0.004618713378868433,3,0.6666666666666666
2021-12-17,-0.015241031848186926,-0.012964866416893372,3,0.0
2021-12-20,-0.002584188019708056,-0.0182855650570532,3,0.3333333333333333
2021-12-21,0.0003855532538777536,-0.0023302850519099916,3,0.6666666666666666
2021-12-22,-0.006424593216329562,-0.0021557322057510764,3,0.0
2021-12-23,-0.004130145138554549,0.0019489392150305318,3,0.3333333333333333
2021-12-24,-0.0005726285340598528,-0.01936544297023532,3,0.3333333333333333
2021-12-27,0.0014039535460977914,0.0018675892919986226,3,0.6666666666666666
2021-12-28,-0.0003703246156668838,0.002612899300275223,3,0.6666666666666666
2021-12-29,-0.014857324362036165,-0.015357152847703087,3,0.0
2021-12-30,0.007335397048142456,0.012049555624121244,3,0.6666666666666666
2021-12-31,-0.00322617521588342,-0.003302770613745676,3,0.3333333333333333
2022-01-04,0.008611259493413717,-0.0020210034972147906,3,1.0
2022-01-05,0.012897324058989986,-0.0001455133526631902,3,0.6666666666666666
2022-01-06,-0.013927370282451093,-0.013327396883580533,3,0.0
2022-01-07,-0.0008697113822920081,-0.0014094373346720812,3,0.6666666666666666
2022-01-10,0.00260625549839281,0.0012301551525491228,3,0.6666666666666666
2022-01-11,-0.0012011294704479998,-0.0017325462203594544,3,0.6666666666666666
2022-01-12,-0.013146098698272731,0.00397514717372352,3,0.0
2022-01-13,-0.010239198348863554,-0.007704368797604555,3,0.3333333333333333
2022-01-14,-0.022580115756348773,-0.01119972904414529,3,0.0
2022-01-17,0.003961538750487104,0.016284089418636377,3,0.3333333333333333
2022-01-18,0.01691001383859514,0.0040834004215942465,3,1.0
2022-01-19,-0.0027487584547683333,-0.009534764552390051,3,0.3333333333333333
2022-01-20,0.027169333611085866,0.01998110432893066,3,1.0
2022-01-21,-0.006365866866559118,-0.004609181896606723,3,0.3333333333333333
2022-01-24,-0.0034474691042260717,0.0026896351034422505,3,0.3333333333333333
2022-01-25,-0.026530107615861498,-0.026810134880449255,3,0.0
2022-01-26,-0.002739822408591238,0.008055885845966143,3,0.6666666666666666
2022-01-27,-0.02713110676451676,-0.025902464907003264,3,0.0
2022-01-28,-0.02277964414909021,-0.009083229254095632,3,0.0
2022-02-07,0.024975567960008254,0.012942402361490968,3,1.0
2022-02-08,0.021943933101770712,-0.0009243306250923955,3,1.0
2022-02-09,0.008899594340642728,0.009750466005028907,3,0.6666666666666666
