code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score
600000,7.74,7.77,7.65,7.66,491999.0,450453200.0,-0.009055627425614499,-0.022959183673469385,-0.014157014157014092,0.011506867845460622,402595615.0,1,2021-09-16,-0.00904661645197221
2230,50.54,50.92,49.6,49.74,149471.0,753796640.0,-0.015049504950495063,-0.028705330990041023,-0.04346153846153844,0.01869277128265087,1214604849.6,1,2021-09-16,-0.01667011801310478
1,17.22,17.42,16.65,17.0,1176954.0,2234474944.0,-0.025229357798165264,0.004728132387706863,-0.06900328587075588,0.03446927246275083,2478526836.0,1,2021-09-16,-0.03566445936977555
