year,n_days,total_return,ann_return,ann_vol,sharpe,max_drawdown,win_ratio
2024,182,0.24897539438185068,0.34067589577802027,0.23232332971854042,1.466386936648803,-0.11007280638743311,0.5439560439560439
2025,200,0.1272211456084893,0.15454523326427205,0.17120869270479602,0.9026716507364747,-0.13074569372974576,0.53
