code,open,high,low,close,volume,amount,ret_1,ret_5,ret_20,vol_20,amt_mean_20,label_u2,trade_date,u1_score,weight
600000,7.24,7.28,7.17,7.27,240301.0,208943547.0,-0.002743484224965731,0.026836158192090398,-0.03708609271523178,0.011013049755139788,286924216.45,1,2021-11-16,-0.0024518556494935242,0.3333333333333333
2230,57.3,57.91,56.65,56.69,154687.0,889602752.0,-0.012025095852213452,-0.03011120615911045,0.05450148809523814,0.02234095081473244,1497399426.4,1,2021-11-16,-0.012202713553891206,0.3333333333333333
1,16.28,16.46,16.09,16.14,601110.0,1099113408.0,-0.012844036697247763,0.044660194174757306,-0.07718696397941671,0.025336273424317098,1934505680.8,1,2021-11-16,-0.013031185694727516,0.3333333333333333
